"Postal code area","Households, total, 2017 (TE)","Average size of households, 2017 (TE)","Occupancy rate, 2017 (TE)","Young single persons, 2017 (TE)","Young couples without children, 2017 (TE)","Households with children, 2017 (TE)","Households with small children, 2017 (TE)","Households with children under school age, 2017 (TE)","Households with school-age children, 2017 (TE)","Households with teenagers, 2017 (TE)","Adult households, 2017 (TE)","Pensioner households, 2017 (TE)","Households living in owner-occupied dwellings, 2017 (TE)","Households living in rented dwellings, 2017 (TE)","Households living in other dwellings, 2017 (TE)"
"90830 Haukipudas Keskus   (Oulu )",3498,2.4,39.1,215,88,1145,279,564,610,483,1382,981,2480,957,61
"90840 Haukipudas Asemanseutu   (Oulu )",653,2.9,37.8,24,26,242,66,117,140,117,251,163,569,66,18
"90850 Martinniemi   (Oulu )",906,2.5,37.4,45,19,312,78,175,174,124,378,217,730,156,20
"90860 Halosenniemi   (Oulu )",198,2.7,39.3,4,3,52,15,28,30,30,73,74,195,2,1
"90900 Kiiminki Keskus   (Oulu )",2497,2.7,38.8,122,72,908,242,460,507,417,934,666,2045,404,48
"90910 Kontio   (Oulu )",502,3.4,38.1,4,5,253,76,136,149,114,151,101,487,3,12
"90940 Jääli   (Oulu )",2037,2.5,42.2,116,60,746,166,336,377,321,820,485,1725,288,24
"91100 Ii Keskus   (Ii )",2565,2.5,39.0,140,94,832,245,456,439,345,1009,734,2018,485,62
"91110 Ii Asemanseutu   (Ii )",315,2.8,39.2,11,4,97,28,53,56,54,116,102,287,18,10
"91140 Olhava   (Ii )",183,2.0,42.6,3,1,30,5,11,15,14,74,79,159,10,14
"91150 Yli-Olhava   (Ii )",79,2.1,46.4,2,0,16,5,6,7,7,28,36,72,1,6
"91200 Yli-Ii Keskus   (Oulu )",502,2.5,39.2,16,10,121,42,71,68,62,178,207,380,104,18
"91210 Jakkukylä   (Ii )",148,3.1,38.4,2,1,49,19,28,30,25,42,58,147,1,0
"91240 Tannila   (Oulu )",92,2.2,44.3,1,2,12,2,3,10,6,33,47,86,0,6
"91260 Pahkakoski-Räinä   (Oulu )",60,2.0,45.2,2,0,5,2,4,4,1,26,29,53,2,5
"91300 Ylikiiminki Keskus   (Oulu )",1262,2.6,39.9,49,21,353,97,197,214,154,472,447,1086,146,30
"91310 Arkala   (Oulu )",83,2.4,41.7,3,4,24,6,16,11,10,40,20,81,1,1
"91410 Jokirinne   (Muhos )",330,3.1,35.9,2,8,141,41,82,74,70,122,68,267,58,5
"91430 Leppiniemi   (Muhos )",53,2.4,32.8,5,4,17,4,9,12,6,31,5,24,27,2
"91500 Muhos Keskus   (Muhos )",2996,2.4,40.1,193,68,877,237,451,458,392,1203,932,2353,567,76
"91510 Rova   (Muhos )",180,2.7,45.3,3,4,61,19,33,29,28,65,57,170,3,7
"91560 Kylmälänkylä   (Muhos )",51,2.4,43.3,1,0,12,2,5,6,6,26,14,49,1,1
"91600 Utajärvi Keskus   (Utajärvi )",932,2.1,40.5,40,11,193,34,92,100,101,354,391,704,198,30
"91620 Sanginkylä   (Utajärvi )",75,2.4,39.9,2,1,18,3,9,9,10,26,35,68,5,2
"91630 Juorkuna   (Utajärvi )",53,1.7,52.6,1,0,1,0,0,1,0,16,36,49,2,2
"91640 Särkijärvi   (Utajärvi )",49,2.0,46.5,1,0,3,1,1,1,1,17,31,47,0,2
"91660 Ahmas   (Utajärvi )",130,2.1,43.2,3,3,17,2,5,10,12,61,54,114,8,8
"91670 Rokua   (Utajärvi )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",824,1.8,44.8,30,6,122,26,52,54,61,299,407,521,284,19
"91710 Jylhämä   (Vaala )",31,1.5,55.0,0,0,4,0,1,1,2,11,16,27,3,1
"91720 Oterma   (Vaala )",34,1.7,51.7,0,0,2,0,0,2,1,13,19,34,0,0
"91730 Kankari   (Vaala )",53,2.0,50.3,1,0,4,1,2,3,4,17,32,48,1,4
"91740 Jaalanka-Liminpuro   (Vaala )",61,1.8,51.1,2,0,4,1,2,3,1,24,33,59,1,1
"91750 Liminpuro   (Vaala )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",153,1.8,53.1,2,2,14,3,4,5,8,61,78,132,16,5
"91780 Neittävä   (Vaala )",50,2.1,47.1,2,2,8,2,3,4,4,24,18,46,2,2
"91790 Nuojua   (Vaala )",58,2.6,38.9,5,0,19,7,11,9,10,22,19,47,6,5
"91800 Tyrnävä   (Tyrnävä )",1944,3.0,34.9,57,58,780,260,465,465,326,697,476,1663,222,59
"91900 Liminka Keskus   (Liminka )",2153,2.9,36.5,96,51,910,292,532,496,366,743,509,1768,344,41
"91910 Tupos   (Liminka )",856,3.9,32.9,12,17,566,131,294,362,276,207,83,802,46,8
"91930 Ala-Temmes   (Liminka )",173,2.5,44.3,9,2,52,14,19,28,27,67,56,158,7,8
"91950 Temmes   (Liminka )",285,2.3,42.5,12,9,72,14,33,42,28,107,108,241,39,5
"91980 Lumijoki   (Lumijoki )",747,2.7,39.0,39,19,229,80,134,144,100,271,254,601,131,15
"92100 Raahe Keskus   (Raahe )",2472,1.7,41.7,191,77,345,89,170,144,122,1245,885,1232,1178,62
"92120 Ollinsaari-Mestauskallio   (Raahe )",1450,2.0,41.6,190,34,317,89,158,153,121,746,390,872,568,10
"92130 Isoholmi-Antinkangas   (Raahe )",1470,2.1,46.1,92,29,326,72,163,161,133,586,564,1272,181,17
"92140 Pattijoki Keskus   (Raahe )",2390,2.6,39.7,105,69,796,233,412,422,349,890,713,2045,319,26
"92150 Kummatti-Junnilanmäki   (Raahe )",790,1.6,40.7,139,13,108,27,50,46,43,442,242,320,463,7
"92160 Saloinen   (Raahe )",727,2.4,45.1,15,18,190,42,97,107,88,248,294,695,27,5
"92180 Lapaluoto   (Raahe )",74,1.8,48.9,3,1,7,1,2,3,3,32,35,68,4,2
"92210 Arkkukari   (Raahe )",279,3.2,37.0,3,2,106,36,55,68,63,77,96,272,2,5
"92220 Piehinki   (Raahe )",276,2.3,45.6,4,7,57,11,24,30,28,126,94,271,2,3
"92230 Mattilanperä   (Raahe )",87,2.7,43.9,4,0,32,8,13,17,16,31,24,85,0,2
"92240 Lasikangas   (Raahe )",124,2.4,46.5,7,1,35,12,21,18,13,50,40,120,2,2
"92260 Kopsa   (Raahe )",134,2.2,48.2,6,2,28,7,16,15,10,56,50,132,1,1
"92320 Siikajoki Keskus   (Siikajoki )",413,2.4,41.7,19,11,92,23,43,51,49,157,167,347,60,6
"92330 Karinkanta   (Siikajoki )",93,2.3,42.4,1,0,15,6,9,9,6,48,30,87,1,5
"92350 Revonlahti   (Siikajoki )",308,2.6,40.4,21,10,92,27,46,51,44,130,86,257,47,4
"92400 Ruukki Keskus   (Siikajoki )",752,2.2,41.1,43,18,182,49,100,97,79,309,267,570,167,15
"92430 Paavola-Huumola   (Siikajoki )",413,2.3,45.0,20,10,87,24,44,47,44,158,171,344,64,5
"92440 Saarikoski   (Siikajoki )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"92450 Luohua   (Siikajoki )",126,2.7,38.4,6,5,32,10,23,19,17,48,47,116,7,3
"92470 Tuomioja   (Siikajoki )",116,2.3,43.9,4,2,31,12,24,14,11,45,42,107,7,2
"92500 Rantsila Keskus   (Siikalatva )",672,2.1,42.3,15,8,121,35,68,70,56,263,290,515,147,10
"92520 Sipola   (Siikalatva )",32,2.1,42.4,0,0,9,1,2,4,4,9,14,29,1,2
"92530 Mankila   (Siikalatva )",66,2.5,41.4,0,2,16,2,5,8,12,25,25,62,1,3
"92600 Pulkkila Keskus   (Siikalatva )",567,2.0,45.5,19,15,103,28,47,49,42,197,269,431,128,8
"92610 Vorna   (Siikalatva )",36,2.4,38.6,0,0,9,1,4,6,5,13,14,34,0,2
"92620 Piippola Keskus   (Siikalatva )",424,2.0,46.9,30,13,72,23,37,36,31,188,166,314,98,12
"92640 Leskelä   (Siikalatva )",89,2.2,46.0,2,2,15,3,7,5,7,40,35,80,5,4
"92650 Laakkola   (Siikalatva )",77,2.4,40.6,5,3,19,8,9,10,8,35,24,60,13,4
"92700 Kestilä   (Siikalatva )",622,1.9,48.4,31,5,78,21,33,37,40,247,301,512,95,15
"92810 Pelsonsuo   (Vaala )",61,2.5,45.5,0,1,14,2,5,11,8,23,25,52,8,1
"92830 Veneheitto   (Vaala )",118,2.1,52.2,6,6,21,5,10,11,9,50,49,108,9,1
"92910 Tavastkenkä   (Pyhäntä )",122,2.3,47.0,7,6,25,8,13,14,13,50,48,108,8,6
"92920 Ahokylä   (Pyhäntä )",31,2.3,43.0,1,0,6,2,3,4,3,20,5,31,0,0
"92930 Pyhäntä   (Pyhäntä )",493,2.4,37.5,37,10,110,39,63,62,54,208,177,335,141,17
"93100 Pudasjärvi Keskus   (Pudasjärvi )",2370,2.0,40.0,119,31,417,124,220,200,189,906,1058,1504,799,67
"93140 Kipinä   (Pudasjärvi )",197,2.3,43.9,3,3,40,11,20,17,24,71,88,177,10,10
"93160 Hetejärvi   (Pudasjärvi )",105,2.4,42.0,3,2,21,8,12,13,10,40,46,93,6,6
"93170 Yli-Kollaja   (Pudasjärvi )",40,2.5,40.4,3,0,8,2,5,4,5,15,17,36,1,3
"93180 Ikosenniemi   (Pudasjärvi )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",63,2.2,44.4,1,2,9,0,2,4,6,26,29,56,2,5
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",62,2.0,49.0,1,0,6,1,3,4,2,23,33,55,1,6
"93195 Kokkokylä   (Pudasjärvi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93220 Livo   (Pudasjärvi )",43,2.1,43.2,1,0,5,0,2,3,3,16,22,38,1,4
"93225 Pärjänsuo   (Pudasjärvi )",93,2.5,39.9,1,3,25,5,13,12,14,30,39,80,8,5
"93240 Rytinki   (Pudasjärvi )",56,2.0,47.5,2,0,4,1,2,1,2,24,28,50,4,2
"93250 Sarajärvi   (Pudasjärvi )",119,1.9,48.8,2,0,12,1,2,6,11,39,68,103,10,6
"93270 Sotkajärvi   (Pudasjärvi )",189,2.4,43.9,6,5,30,8,11,18,14,79,83,169,11,9
"93277 Iinattijärvi   (Pudasjärvi )",72,2.2,43.9,1,0,10,1,5,7,7,29,33,66,3,3
"93280 Syöte   (Pudasjärvi )",111,2.1,45.2,6,2,21,3,8,11,11,53,40,87,21,3
"93290 Pintamo   (Pudasjärvi )",39,2.1,41.8,1,1,5,1,3,3,2,23,12,33,4,2
"93350 Jaurakkajärvi   (Pudasjärvi )",66,2.4,39.0,0,0,11,3,7,7,5,20,35,57,3,6
"93390 Puhoskylä   (Pudasjärvi )",99,1.9,49.2,4,0,10,3,6,3,3,40,50,84,12,3
"93400 Taivalkoski Keskus   (Taivalkoski )",1422,2.1,42.4,71,21,241,51,103,132,130,581,606,995,389,38
"93420 Jurmu   (Taivalkoski )",110,2.1,47.9,3,1,13,4,6,5,5,54,43,101,5,4
"93440 Loukusa   (Taivalkoski )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93470 Inget   (Taivalkoski )",60,2.4,42.6,0,1,8,2,2,5,4,24,28,55,4,1
"93540 Tyrövaara   (Taivalkoski )",121,2.9,36.7,2,0,27,9,14,16,18,40,58,103,11,7
"93590 Vanhala   (Taivalkoski )",95,2.1,45.3,1,0,13,3,4,5,6,43,39,80,12,3
"93600 Kuusamo   (Kuusamo )",4964,2.0,41.8,395,120,958,231,434,437,379,2180,1842,3226,1627,111
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",674,2.3,47.5,11,6,126,28,62,66,52,274,279,628,20,26
"93800 Muojärvi   (Kuusamo )",895,2.5,45.1,9,7,216,69,116,120,95,346,345,842,17,36
"93830 Rukatunturi   (Kuusamo )",354,2.4,43.4,22,12,83,26,46,47,27,187,86,278,52,24
"93900 Oulangan kansallispuisto   (Kuusamo )",351,2.0,50.6,4,2,39,3,16,24,24,135,178,308,24,19
"93999 Lososaari   (Kuusamo )",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"94100 Kemi Keskus   (Kemi )",4220,1.5,41.1,770,136,436,114,221,175,144,2185,1610,1879,2271,70
"94200 Torvinen-Vainio   (Kemi )",1201,1.9,42.7,88,23,236,55,114,114,93,545,424,811,369,21
"94300 Pajusaari   (Kemi )",150,2.1,39.9,12,1,32,7,19,16,10,70,48,125,21,4
"94400 Keminmaa Keskus   (Keminmaa )",1401,1.9,45.3,108,41,272,60,127,117,121,573,564,931,448,22
"94430 Kaakamo   (Tornio )",414,2.4,44.3,14,12,114,19,58,59,55,156,145,372,25,17
"94450 Lassila-Jokisuu   (Keminmaa )",943,2.5,42.8,54,25,344,69,160,164,155,397,202,801,133,9
"94460 Ruottala   (Tornio )",75,2.3,43.8,1,2,16,1,4,8,9,27,32,67,4,4
"94500 Lautiosaari   (Keminmaa )",1001,2.1,44.2,55,27,213,56,101,97,92,403,387,839,144,18
"94600 Ristikangas-Kivikko   (Kemi )",1184,2.3,41.3,63,40,340,82,169,171,151,515,331,1034,131,19
"94700 Takajärvi-Haukkari   (Kemi )",2885,2.0,42.2,235,60,640,155,327,322,253,1342,913,2117,719,49
"94720 Peurasaari   (Kemi )",546,1.9,40.7,45,41,98,20,43,47,32,307,141,393,143,10
"94800 Veitsiluoto   (Kemi )",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1023,1.7,45.3,69,17,139,24,63,66,57,451,434,676,329,18
"94900 Ajos   (Kemi )",153,2.2,43.0,6,4,33,10,18,19,8,68,53,150,2,1
"95100 Kuivaniemi Keskus   (Ii )",488,1.8,48.3,25,8,76,12,25,28,42,197,216,325,142,21
"95110 Kuivaniemi kk   (Ii )",163,2.0,46.9,2,2,23,5,11,14,10,66,75,145,11,7
"95130 Hyryoja   (Ii )",51,2.7,36.2,0,0,12,3,6,7,9,16,23,48,1,2
"95160 Oijärvi-Lamminperä   (Ii )",117,1.6,51.3,3,0,4,0,0,3,4,58,55,94,15,8
"95200 Simo Keskus   (Simo )",598,2.1,46.8,20,5,106,15,44,61,57,229,264,467,121,10
"95210 Filpus   (Simo )",107,2.2,50.2,3,0,23,3,11,12,11,38,47,102,4,1
"95220 Simoniemi   (Simo )",137,2.4,45.4,4,0,37,8,17,19,16,40,62,126,11,0
"95225 Viantie   (Simo )",103,2.1,47.9,4,1,16,1,4,10,10,36,51,100,1,2
"95230 Maksniemi   (Simo )",341,2.3,44.3,12,8,79,13,28,32,43,114,151,304,34,3
"95255 Alaniemi   (Simo )",41,1.9,54.3,1,0,8,3,5,3,1,10,23,36,5,0
"95260 Tainionjoki   (Simo )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95270 Yli-Kärppä-Tainionjoki   (Simo )",59,1.8,53.2,4,0,7,2,5,1,3,27,25,44,11,4
"95300 Tervola Keskus   (Tervola )",829,2.0,43.5,38,17,169,55,79,74,69,309,354,547,256,26
"95310 Liedakkala   (Keminmaa )",188,2.4,45.5,5,2,53,14,23,23,24,67,69,173,7,8
"95315 Törmä   (Keminmaa )",96,2.2,47.5,0,1,20,6,8,11,6,37,39,89,3,4
"95325 Paakkola   (Tervola )",77,2.1,49.6,1,2,9,2,3,5,4,31,38,69,3,5
"95330 Tervola   (Tervola )",243,2.0,43.9,15,6,38,11,18,17,21,104,101,203,37,3
"95340 Loue   (Tervola )",129,2.0,47.4,5,2,23,5,13,12,10,51,55,108,16,5
"95350 Peura   (Tervola )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",131,1.9,48.8,3,2,15,1,6,8,8,56,60,120,5,6
"95365 Maula   (Keminmaa )",123,2.1,49.2,2,1,26,7,16,8,10,43,55,116,4,3
"95370 Itäkoski   (Keminmaa )",82,2.1,53.3,2,1,12,2,5,7,4,34,36,77,2,3
"95375 Yli-Paakkola   (Tervola )",47,2.3,42.1,0,1,7,4,4,5,4,14,26,45,1,1
"95400 Tornio Keskus   (Tornio )",1698,1.4,41.7,353,88,115,34,59,42,33,911,676,617,1042,39
"95410 Kiviranta   (Tornio )",1488,2.1,44.1,124,55,356,104,191,183,139,637,502,1064,400,24
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",1908,1.9,41.9,237,60,395,98,186,177,175,973,543,1087,790,31
"95430 Suensaari   (Tornio )",708,1.7,41.5,136,26,123,31,63,56,45,363,222,373,326,9
"95440 Kyläjoki   (Tornio )",343,2.7,43.9,6,3,110,26,55,57,53,107,129,320,9,14
"95450 Kirkonmäki   (Tornio )",1368,2.6,41.9,71,56,490,112,233,264,219,582,300,1188,153,27
"95460 Kantojärvi   (Tornio )",397,2.7,43.7,9,3,148,39,77,75,63,115,139,375,12,10
"95470 Pirkkiö-Röyttä   (Tornio )",382,2.4,44.4,7,8,110,22,45,56,51,152,122,361,10,11
"95490 Terästehtaanalue   (Tornio )",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",458,2.4,47.4,8,9,135,31,63,57,65,163,162,416,28,14
"95520 Kukkola   (Tornio )",156,2.1,53.0,4,2,29,6,14,14,9,61,67,140,3,13
"95530 Karunki   (Tornio )",310,2.5,41.0,4,1,85,20,42,51,46,86,141,262,43,5
"95540 Korpikylä   (Tornio )",40,1.8,54.8,1,1,5,0,2,1,3,11,24,35,3,2
"95560 Aapajoki   (Tornio )",79,2.6,41.8,1,2,23,4,10,12,11,31,25,77,1,1
"95590 Arpela   (Tornio )",364,2.2,46.0,13,5,72,16,30,38,41,145,149,317,36,11
"95600 Ylitornio Keskus   (Ylitornio )",998,2.0,47.9,57,14,155,32,65,62,77,402,441,666,301,31
"95610 Kainuunkylä   (Ylitornio )",107,1.9,53.8,3,3,11,4,5,4,5,38,58,95,4,8
"95615 Pekanpää   (Ylitornio )",47,2.1,49.2,1,0,6,1,3,2,5,17,24,44,0,3
"95620 Aavasaksa   (Ylitornio )",195,2.1,48.0,2,1,30,4,10,17,15,73,93,169,19,7
"95630 Kuivakangas   (Ylitornio )",70,2.1,49.1,1,1,13,2,3,6,6,31,27,64,4,2
"95635 Kaulinranta   (Ylitornio )",120,2.0,46.7,2,1,16,4,7,9,9,47,58,109,9,2
"95640 Juoksenki   (Pello )",115,1.8,51.8,2,0,5,2,2,2,4,42,68,106,2,7
"95645 Turtola   (Pello )",132,2.0,46.6,3,3,23,6,10,8,11,51,59,115,12,5
"95655 Etelä-Portimojärvi   (Ylitornio )",54,2.3,44.4,2,0,15,1,4,8,7,21,19,47,6,1
"95660 Kantomaanpää   (Ylitornio )",86,1.8,54.7,1,0,8,1,2,3,4,27,52,80,3,3
"95670 Pessalompolo   (Ylitornio )",59,1.8,52.0,1,0,4,0,1,3,2,14,41,53,5,1
"95675 Meltosjärvi   (Ylitornio )",77,1.7,53.0,1,0,6,2,2,4,3,15,56,63,10,4
"95680 Lohijärvi   (Ylitornio )",31,1.6,65.4,0,0,2,0,1,0,1,7,23,25,2,4
"95690 Mellakoski   (Ylitornio )",90,1.9,50.6,3,1,10,1,4,7,4,35,45,88,1,1
"95700 Pello Keskus   (Pello )",1117,1.9,49.6,59,12,148,39,66,59,70,415,559,806,278,33
"95710 Naamijoki   (Pello )",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95720 Jarhoinen   (Pello )",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",55,2.1,46.9,1,0,6,1,3,5,2,18,31,49,4,2
"95760 Konttajärvi   (Pello )",53,1.9,53.2,0,0,7,1,1,3,5,12,34,49,3,1
"95770 Lankojärvi   (Pello )",93,1.9,52.0,0,1,11,1,2,6,7,29,53,81,4,8
"95780 Sirkkakoski   (Pello )",56,1.9,50.9,0,1,4,1,2,0,3,25,27,53,2,1
"95790 Lampsijärvi   (Pello )",43,1.9,42.6,0,0,7,2,2,4,5,13,24,41,2,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",245,2.0,46.8,2,1,31,10,17,16,11,87,128,211,24,10
"95830 Vaattojärvi   (Kolari )",75,2.2,42.9,0,0,12,4,7,8,4,24,39,67,3,5
"95840 Venejärvenkylä   (Kolari )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95850 Ruokojärvi   (Kolari )",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95900 Kolari Keskus   (Kolari )",876,2.0,46.0,43,19,155,44,82,63,68,350,376,605,240,31
"95920 Saaripudas   (Kolari )",79,2.2,45.8,3,0,13,4,7,8,3,29,40,76,2,1
"95930 Äkäsjoensuu   (Kolari )",55,2.2,44.4,1,0,8,1,5,3,3,21,27,49,4,2
"95940 Tapojärvi   (Muonio )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95950 Kihlanki-Tapojärvi   (Muonio )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95970 Äkäslompolo   (Muonio )",250,2.1,43.4,23,6,59,11,28,37,16,138,53,164,75,11
"95980 Ylläsjärvi   (Kolari )",110,2.5,40.4,5,4,33,10,21,17,7,58,21,84,25,1
"95990 Kurtakko   (Kolari )",35,2.4,38.8,1,2,5,1,2,1,3,17,13,30,3,2
"96100 Rovaniemi Keskus   (Rovaniemi )",6409,1.6,37.1,1160,428,731,210,361,283,232,3800,1890,2610,3666,133
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",1731,2.5,37.7,118,112,630,182,368,323,208,758,346,1239,466,26
"96200 Sahanperä-Ratantaus   (Rovaniemi )",3064,1.6,39.2,654,165,338,108,195,130,109,1758,975,1411,1562,91
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3365,1.7,36.5,1049,369,503,148,281,195,143,2356,514,1116,2196,53
"96320 Teollisuuskylä   (Rovaniemi )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",1661,2.0,42.3,258,55,344,71,153,147,151,927,395,1054,570,37
"96440 Ounasrinne   (Rovaniemi )",1608,2.0,38.9,251,62,405,91,197,217,158,890,320,742,840,26
"96460 Pöykkölä   (Rovaniemi )",1095,2.5,39.0,55,46,412,109,218,201,141,487,203,970,114,11
"96500 Korkalovaara   (Rovaniemi )",2971,1.9,40.8,312,103,645,143,305,284,263,1462,877,1849,1060,62
"96600 Koskenkylä   (Rovaniemi )",482,2.5,46.2,14,12,148,30,69,75,68,204,132,418,52,12
"96700 Niskanperä   (Rovaniemi )",285,2.7,43.5,9,5,104,23,38,55,57,126,56,251,21,13
"96800 Ylikylä-Patosaari   (Rovaniemi )",706,2.6,39.8,52,31,281,72,151,150,92,311,116,524,175,7
"96900 Saarenkylä   (Rovaniemi )",2864,2.4,42.0,100,95,936,196,417,481,398,1122,828,2272,548,44
"96910 Syväsenvaara   (Rovaniemi )",1344,2.2,41.5,86,40,360,85,187,161,135,582,405,1048,262,34
"96930 Napapiiri Rovaniemi   (Rovaniemi )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96960 Someroharju   (Rovaniemi )",73,2.0,35.2,12,13,19,8,12,6,4,50,4,34,38,1
"97110 Rautionsaari   (Rovaniemi )",165,2.8,39.4,1,3,53,9,23,31,27,55,58,141,22,2
"97130 Hirvas   (Rovaniemi )",345,2.5,39.7,12,10,129,40,77,65,40,140,77,274,64,7
"97140 Muurola   (Rovaniemi )",571,2.0,41.4,19,10,112,21,52,58,48,251,211,358,197,16
"97145 Totonvaara   (Rovaniemi )",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"97160 Petäjäinen   (Rovaniemi )",64,1.9,44.7,1,3,11,3,7,4,4,36,18,47,13,4
"97170 Jaatila   (Rovaniemi )",82,2.0,51.3,3,0,16,4,8,7,5,37,30,71,5,6
"97220 Sinettä   (Rovaniemi )",336,2.4,41.3,3,3,107,21,51,50,36,134,96,280,44,12
"97240 Sonka   (Rovaniemi )",128,2.0,44.3,1,1,16,5,11,4,9,42,70,116,10,2
"97250 Raanujärvi   (Ylitornio )",93,2.0,43.3,0,1,11,2,4,7,3,31,52,79,9,5
"97280 Tapio   (Rovaniemi )",145,2.0,50.2,2,2,22,5,13,11,6,52,71,130,6,9
"97290 Marraskoski   (Rovaniemi )",52,2.1,42.1,1,1,11,2,6,6,2,22,21,46,2,4
"97310 Patokoski   (Rovaniemi )",77,2.0,44.2,1,0,11,6,8,3,4,29,38,64,8,5
"97320 Marrasjärvi   (Rovaniemi )",43,1.6,51.1,3,0,3,1,1,1,1,18,22,31,8,4
"97330 Rattosjärvi   (Pello )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97335 Ruuhivaara   (Pello )",37,2.3,37.4,0,0,6,2,4,3,4,13,18,34,2,1
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",142,1.8,48.4,1,1,16,1,7,5,10,47,80,116,20,6
"97370 Unarin-Luusua   (Sodankylä )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97380 Kukasranta   (Sodankylä )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",71,1.8,48.7,1,0,4,0,1,1,2,25,44,61,3,7
"97420 Lohiniva   (Kittilä )",204,2.0,45.3,2,0,28,9,10,13,14,72,108,184,6,14
"97430 Taapajärvi   (Kolari )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",74,1.9,41.9,3,0,8,2,5,2,5,30,38,55,13,6
"97510 Vikajärvi   (Rovaniemi )",92,1.9,49.9,2,3,12,2,7,6,7,49,32,73,15,4
"97520 Nampa   (Rovaniemi )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97530 Nampa-Yli-Nampa   (Rovaniemi )",44,2.0,47.8,0,0,6,2,2,2,3,15,24,41,0,3
"97540 Tiainen   (Rovaniemi )",53,1.7,52.4,1,0,3,1,1,1,2,24,26,48,3,2
"97580 Misi   (Rovaniemi )",48,1.6,47.2,0,0,2,0,1,1,1,22,24,38,7,3
"97590 Raajärvi   (Kemijärvi )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",191,2.3,46.8,6,3,45,7,17,20,23,75,71,172,11,8
"97615 Tennirova   (Rovaniemi )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",43,1.7,54.0,1,0,5,1,1,3,2,23,15,39,4,0
"97625 Vanttauskoski   (Rovaniemi )",164,2.0,42.9,3,0,25,7,10,13,10,68,72,124,23,17
"97630 Pekkala   (Rovaniemi )",54,1.9,45.8,1,0,7,3,6,4,1,18,29,46,3,5
"97635 Juuniemi   (Rovaniemi )",57,1.4,59.2,1,0,1,0,0,0,1,33,24,47,6,4
"97645 Juujärvi   (Kemijärvi )",62,1.7,54.1,0,2,2,1,1,2,0,21,39,59,1,2
"97650 Juotas   (Rovaniemi )",72,1.8,45.2,2,0,7,0,1,2,5,35,31,60,9,3
"97655 Autti   (Rovaniemi )",84,1.7,50.0,3,2,6,1,2,1,4,33,45,65,13,6
"97665 Pohjasperä   (Ranua )",85,2.0,50.0,1,0,7,1,2,6,2,33,46,76,6,3
"97670 Kivitaipale   (Rovaniemi )",111,2.3,40.7,4,4,26,7,14,14,12,44,42,92,16,3
"97675 Narkaus-Kämät   (Rovaniemi )",72,1.9,52.6,1,0,11,2,6,5,2,32,31,63,3,6
"97680 Saari-Kämä   (Rovaniemi )",31,2.7,35.1,1,1,10,2,6,4,7,14,7,29,0,2
