"Postal code area","Households, total, 2013 (TE)","Average size of households, 2013 (TE)","Occupancy rate, 2013 (TE)","Young single persons, 2013 (TE)","Young couples without children, 2013 (TE)","Households with children, 2013 (TE)","Households with small children, 2013 (TE)","Households with children under school age, 2013 (TE)","Households with school-age children, 2013 (TE)","Households with teenagers, 2013 (TE)","Adult households, 2013 (TE)","Pensioner households, 2013 (TE)","Households living in owner-occupied dwellings, 2013 (TE)","Households living in rented dwellings, 2013 (TE)","Households living in other dwellings, 2013 (TE)"
"63500 Lehtimäki Keskus  (Alajärvi)",477,2.1,42.6,22,12,92,26,40,42,47,193,196,348,108,21
"63510 Lehtimäki Kirkonkylä  (Alajärvi)",130,2.1,48.9,2,1,16,1,6,6,7,46,70,120,6,4
"63530 Länsikylä  (Alajärvi)",73,2.4,44.7,1,1,16,3,9,6,7,29,31,65,2,6
"63540 Hernesmaa  (Alajärvi)",101,2.1,48.6,2,0,17,3,7,7,9,42,42,95,2,4
"63600 Töysä Keskus  (Alavus)",618,2.1,42.6,28,10,131,28,62,64,57,244,245,425,171,22
"63610 Tuuri  (Alavus)",484,2.3,39.7,43,33,137,50,84,61,53,246,104,319,157,8
"63640 Ritola  (Alavus)",146,2.4,44.9,2,1,33,4,13,19,19,55,64,134,8,4
"63660 Ähtärinranta  (Ähtäri)",82,2.3,44.1,1,1,19,4,9,10,8,23,41,78,1,3
"63680 Hakojärvi  (Alavus)",127,2.7,38.8,3,3,49,15,22,22,27,41,38,116,7,4
"63700 Ähtäri Keskus  (Ähtäri)",2170,2.0,42.6,151,68,442,107,188,190,204,910,829,1586,534,50
"63770 Peränne  (Ähtäri)",90,2.3,49.8,2,0,22,5,11,12,7,30,39,84,0,6
"63780 Alastaipale  (Ähtäri)",85,2.0,48.0,3,1,12,2,6,7,7,35,38,78,2,5
"63800 Soini Keskus  (Soini)",791,2.3,40.3,30,13,173,57,84,76,95,286,341,599,160,32
"63830 Keisala  (Soini)",31,2.6,32.4,0,0,6,2,3,4,2,10,15,30,1,0
"63880 Kukonkylä  (Soini)",86,2.1,46.1,3,1,14,4,6,4,6,37,38,75,6,5
"63890 Hautakylä  (Soini)",45,2.8,40.7,1,0,15,3,5,7,10,14,18,41,2,2
"63900 Myllymäki-Vehunkylä  (Ähtäri)",245,2.2,40.7,7,4,46,13,30,28,18,115,85,219,16,10
"63910 Inhan Tehtaat  (Ähtäri)",112,2.1,42.6,9,4,23,3,6,12,11,58,32,80,30,2
"63920 Inha  (Ähtäri)",159,2.2,49.6,6,2,33,11,18,16,16,62,65,140,14,5
"63950 Vehunkylä  (Ähtäri)",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64100 Kristiinankaupunki Keskus  (Kristiinankaupunki)",1506,2.0,47.6,77,31,269,55,116,103,132,630,617,1085,368,53
"64140 Tiukka  (Kristiinankaupunki)",233,2.3,47.3,8,0,58,20,32,27,25,81,95,203,20,10
"64200 Närpiö Keskus  (Närpiö)",1337,2.0,43.2,115,44,267,74,144,101,103,521,555,829,432,76
"64210 Kalax  (Närpiö)",184,2.4,48.5,8,7,49,11,28,27,19,70,66,174,4,6
"64220 Yttermark  (Närpiö)",406,2.3,47.0,22,13,92,20,44,41,37,174,145,371,22,13
"64230 Närpiön Asemanseutu  (Närpiö)",392,2.3,49.1,21,13,91,26,48,40,37,153,149,345,35,12
"64240 Böle  (Närpiö)",104,2.3,47.7,3,5,22,4,10,11,10,40,44,101,1,2
"64250 Pjelax  (Närpiö)",159,2.3,50.9,9,3,40,11,17,16,18,57,64,138,18,3
"64260 Kaskinen  (Kaskinen)",699,2.0,48.0,28,6,107,21,46,50,52,313,280,545,134,20
"64300 Lapväärtti  (Kristiinankaupunki)",822,2.1,49.0,34,18,152,38,78,57,67,307,367,662,134,26
"64320 Dagsmark  (Kristiinankaupunki)",210,2.4,46.0,5,4,45,11,14,17,26,65,103,194,12,4
"64350 Karijoki Keskus  (Karijoki)",566,2.0,45.4,23,14,101,28,45,42,48,230,240,464,90,12
"64370 Myrkky  (Karijoki)",166,1.9,49.4,4,3,20,1,7,11,14,62,84,146,12,8
"64440 Metsälä-Kallträsk  (Kristiinankaupunki)",103,2.2,49.3,2,0,14,5,7,3,8,38,52,94,7,2
"64450 Kallträsk  (Kristiinankaupunki)",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64460 Härkmeri  (Kristiinankaupunki)",155,2.3,47.5,5,2,28,4,8,13,17,59,69,139,8,8
"64480 Skaftung  (Kristiinankaupunki)",128,2.1,49.4,7,0,19,7,10,5,8,50,60,113,10,5
"64490 Siipyy  (Kristiinankaupunki)",103,1.8,54.6,3,0,9,4,4,5,3,30,66,88,13,2
"64510 Nämpnäs  (Närpiö)",170,2.3,48.7,6,3,42,13,21,17,18,72,56,159,8,3
"64530 Norrnäs  (Närpiö)",130,2.1,54.7,4,4,24,4,8,13,12,45,61,121,7,2
"64550 Rangsby  (Närpiö)",122,2.2,48.7,6,6,24,8,10,7,13,45,55,100,16,6
"64610 Övermark  (Närpiö)",501,2.3,46.4,19,16,114,36,58,51,40,184,212,429,48,24
"64700 Teuva Keskus  (Teuva)",1628,2.1,46.3,82,37,317,83,146,152,140,613,706,1287,293,48
"64720 Perälä  (Teuva)",286,2.3,44.1,11,3,63,19,28,26,35,119,107,268,13,5
"64740 Horo  (Teuva)",128,2.1,46.2,1,2,19,2,5,12,7,29,83,114,7,7
"64760 Peltola  (Teuva)",169,2.3,46.2,1,5,37,4,13,17,23,61,72,159,6,4
"64770 Äystö  (Teuva)",211,2.5,42.4,12,8,59,24,33,29,24,83,69,195,12,4
"64810 Vanhakylä  (Isojoki)",130,1.9,50.9,5,1,17,7,9,9,4,43,72,115,10,5
"64820 Kärjenkoski  (Isojoki)",94,2.1,46.3,2,1,13,1,3,6,7,40,42,86,3,5
"64830 Villamo  (Isojoki)",89,2.2,45.3,1,2,16,2,5,8,8,31,43,84,3,2
"64840 Heikkilänjoki  (Isojoki)",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64850 Möykky  (Isojoki)",60,2.3,43.9,3,1,17,1,3,8,13,18,25,55,3,2
"64900 Isojoki Keskus  (Isojoki)",607,1.9,44.7,38,16,102,22,45,44,46,246,261,409,177,21
"64930 Kodesjärvi  (Isojoki)",89,2.3,42.1,0,0,24,4,10,14,14,29,37,86,1,2
"65100 Vaasa Keskus  (Vaasa)",10948,1.6,38.1,2875,869,995,341,555,337,334,6817,3147,4477,6113,358
"65130 Hietalahti  (Vaasa)",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"65170 Vaskiluoto  (Vaasa)",170,2.1,35.4,21,6,43,10,21,19,16,96,31,58,103,9
"65200 Palosaari  (Vaasa)",3463,1.6,37.3,915,264,321,96,163,131,109,2232,916,1410,1960,93
"65230 Vetokannas  (Vaasa)",2403,2.4,38.6,211,113,810,217,417,357,354,1032,572,1619,718,66
"65280 Gerby  (Vaasa)",2665,2.6,40.6,162,149,1026,307,543,452,366,1201,442,2213,402,50
"65300 Asevelikylä  (Vaasa)",1646,2.7,39.1,42,78,723,209,397,341,244,599,336,1434,163,49
"65320 Huutoniemi  (Vaasa)",2902,2.2,38.6,334,131,794,222,412,347,266,1429,687,2010,836,56
"65350 Suvilahti  (Vaasa)",2030,1.9,36.7,286,127,408,112,211,167,122,1035,592,1195,777,58
"65370 Ristinummi  (Vaasa)",2358,1.9,39.1,304,77,484,140,231,225,192,1269,610,1374,911,73
"65380 Vanha Vaasa  (Vaasa)",1508,2.2,38.8,131,53,448,90,202,220,179,723,345,1019,456,33
"65410 Sundom  (Vaasa)",918,2.6,44.9,22,15,361,92,191,168,143,283,277,809,77,32
"65450 Sulva  (Mustasaari)",763,2.6,44.8,25,31,273,77,144,132,83,253,245,671,74,18
"65460 Tölby-Rimal  (Mustasaari)",126,2.7,45.3,6,6,50,16,28,22,20,44,32,118,6,2
"65470 Rimal  (Mustasaari)",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"65480 Vikby  (Mustasaari)",105,2.6,43.0,2,3,34,11,18,14,14,42,30,96,7,2
"65520 Helsingby  (Mustasaari)",598,2.5,45.3,26,19,196,61,111,88,69,249,160,547,33,18
"65610 Mustasaari Keskus  (Mustasaari)",2538,2.3,42.7,175,127,759,209,379,340,281,1032,757,2010,443,85
"65630 Karperö  (Mustasaari)",468,2.7,40.6,17,20,204,67,121,77,72,159,105,436,22,10
"65650 Koskö  (Mustasaari)",117,2.4,43.1,3,5,37,9,17,19,12,48,32,109,4,4
"65710 Singsby  (Mustasaari)",235,2.6,47.0,7,9,84,23,54,37,26,77,75,229,2,4
"65730 Jungsund  (Mustasaari)",172,2.4,44.6,8,8,53,12,25,24,19,70,49,148,18,6
"65760 Iskmo  (Mustasaari)",125,2.5,45.8,3,2,34,6,12,19,18,53,38,110,9,6
"65800 Raippaluoto  (Mustasaari)",337,2.5,45.4,9,14,93,24,52,41,36,132,119,299,23,15
"65870 Björköby  (Mustasaari)",160,2.2,48.0,6,2,30,8,11,9,16,59,74,151,4,5
"65920 Norra Vallgrund-Söderudden  (Mustasaari)",130,2.6,42.7,4,2,40,11,21,23,16,46,45,122,2,6
"65930 Södra Vallgrund  (Mustasaari)",158,2.3,45.4,3,5,36,6,15,17,15,63,61,147,6,5
"65970 Söderudden  (Mustasaari)",100,2.2,47.4,0,0,19,3,6,9,9,29,55,94,1,5
"66100 Maalahti  (Maalahti)",870,2.2,45.5,59,39,232,71,125,93,89,363,279,659,166,45
"66140 Övermalax  (Maalahti)",719,2.2,44.9,46,17,163,45,90,70,61,293,267,598,96,25
"66160 Långåminne  (Maalahti)",136,2.4,42.0,2,2,36,7,17,22,18,43,57,123,8,5
"66200 Korsnäs Keskus  (Korsnäs)",363,2.3,46.4,17,19,93,19,41,38,46,130,142,268,80,15
"66210 Moikipää  (Korsnäs)",243,2.4,45.9,8,7,56,17,33,25,20,89,100,208,27,8
"66220 Bergö  (Maalahti)",231,2.0,49.5,12,4,42,15,19,17,17,88,103,203,18,10
"66230 Korsbäck  (Korsnäs)",43,2.0,56.5,1,2,6,2,2,3,2,20,17,38,5,0
"66240 Petolahti  (Maalahti)",482,2.2,48.5,23,19,106,19,37,40,49,162,217,386,72,24
"66260 Svarvar  (Maalahti)",46,2.3,46.8,1,3,7,2,5,3,2,19,20,43,2,1
"66270 Pirttikylä-Sorvari  (Närpiö)",404,2.2,46.2,17,5,85,23,38,38,38,126,196,344,46,14
"66280 Taklax  (Korsnäs)",163,2.3,49.7,4,5,41,9,17,17,25,59,63,150,10,3
"66290 Harrström  (Korsnäs)",150,2.2,50.1,6,1,32,6,11,13,19,47,72,126,18,6
"66295 Töjby  (Närpiö)",167,2.2,50.0,7,3,29,12,15,11,11,59,81,146,20,1
"66300 Jurva Keskus  (Kurikka)",1053,2.1,43.0,85,21,205,55,94,98,80,460,393,701,325,27
"66320 Niemenkylä  (Kurikka)",148,2.3,43.4,4,5,24,6,9,13,14,56,70,140,5,3
"66330 Hakko  (Kurikka)",125,2.3,38.5,1,0,24,7,11,14,11,48,55,119,3,3
"66340 Sarvijoki  (Kurikka)",151,2.5,40.4,2,2,30,7,16,15,14,61,62,143,6,2
"66350 Tainus  (Kurikka)",69,2.1,51.4,2,0,11,4,6,5,5,22,37,66,1,2
"66360 Kesti  (Kurikka)",184,2.3,45.3,5,2,40,11,20,13,15,70,76,168,9,7
"66370 Närvijoki  (Kurikka)",154,2.0,45.2,2,1,25,4,10,12,11,48,82,143,7,4
"66400 Laihia Keskus  (Laihia)",2615,2.3,42.5,161,91,750,235,432,334,256,1077,796,2019,509,87
"66420 Ruto  (Laihia)",139,2.5,45.6,2,3,44,9,22,19,17,53,43,130,2,7
"66430 Vedenoja  (Laihia)",78,2.2,42.4,2,1,17,5,14,6,5,38,23,71,5,2
"66440 Tervajoki  (Isokyrö)",877,2.3,43.2,56,29,234,53,117,130,87,373,274,740,112,25
"66450 Jakkula  (Laihia)",374,2.3,44.3,14,14,103,28,48,52,36,157,118,344,18,12
"66460 Haapala  (Laihia)",146,2.4,42.4,1,2,33,4,14,16,13,53,63,132,7,7
"66470 Jukaja-Jokisalo  (Laihia)",144,2.3,42.7,6,5,33,9,17,16,16,55,58,134,3,7
"66500 Vähäkyrö Keskus  (Vaasa)",1035,2.3,42.4,41,25,252,66,125,129,106,387,400,849,147,39
"66510 Merikaarto  (Vaasa)",481,2.6,42.8,16,19,168,48,83,72,71,201,115,427,38,16
"66520 Veikkaala  (Mustasaari)",251,2.3,45.0,9,7,73,16,35,27,33,84,94,222,18,11
"66530 Koivulahti  (Mustasaari)",721,2.5,43.4,33,33,240,66,118,126,86,250,238,588,114,19
"66540 Petsmo  (Mustasaari)",255,2.2,46.8,9,12,59,26,39,20,15,102,94,225,22,8
"66550 Västerhankmo  (Mustasaari)",135,2.3,44.5,6,6,31,10,15,11,14,63,41,119,13,3
"66560 Österhankmo  (Mustasaari)",97,2.4,44.8,3,4,30,7,12,15,15,32,35,89,4,4
"66580 Kuni  (Mustasaari)",153,2.6,44.6,5,4,56,19,30,22,22,46,52,144,7,2
"66590 Vassor  (Mustasaari)",77,2.2,45.8,2,6,22,7,13,7,5,33,23,68,5,4
"66600 Vöyri Keskus  (Vöyri)",1225,2.3,45.9,61,45,311,79,164,149,133,450,465,966,208,51
"66640 Maksamaa  (Vöyri)",482,2.2,46.2,24,13,100,35,60,49,31,213,171,403,66,13
"66660 Bertby  (Vöyri)",57,2.5,41.1,2,2,16,6,12,4,7,24,17,52,3,2
"66680 Kaurajärvi  (Vöyri)",38,2.5,43.3,1,1,6,2,3,1,3,16,16,36,1,1
"66710 Kaitsor  (Vöyri)",103,2.4,47.1,5,2,30,12,21,12,8,40,33,83,12,8
"66730 Oxkangar  (Vöyri)",37,2.0,45.5,1,0,5,3,3,2,2,14,18,31,5,1
"66800 Oravainen Keskus  (Vöyri)",439,2.2,46.4,29,8,96,24,47,42,44,172,173,307,121,11
"66810 Kimo  (Vöyri)",126,2.5,47.2,8,3,26,8,16,12,11,53,48,115,8,3
"66820 Komossa  (Vöyri)",95,2.5,47.6,2,3,26,7,13,8,13,29,41,89,3,3
"66830 Oravaisten Tehdas  (Vöyri)",218,2.3,44.5,8,6,59,19,28,16,30,91,70,183,29,6
"66840 Pensala  (Uusikaarlepyy)",147,2.5,42.5,10,3,39,4,17,17,22,52,57,124,21,2
"66850 Jepua  (Uusikaarlepyy)",420,2.3,43.9,27,14,94,31,55,36,44,172,155,328,83,9
"66900 Uusikaarlepyy Keskus  (Uusikaarlepyy)",1746,2.3,41.4,131,66,459,130,246,193,195,676,614,1281,417,48
"66910 Soklot  (Uusikaarlepyy)",162,2.8,46.0,5,9,61,18,36,27,23,62,39,146,9,7
"66930 Kovjoki  (Uusikaarlepyy)",88,2.8,40.2,3,1,29,10,18,11,12,28,32,78,7,3
"66950 Munsala  (Uusikaarlepyy)",400,2.3,45.6,22,13,97,33,54,53,31,147,157,331,52,17
"66970 Hirvlax  (Uusikaarlepyy)",221,2.3,48.0,7,3,51,18,29,22,14,77,94,195,16,10
"66980 Monå  (Uusikaarlepyy)",56,2.2,52.2,2,0,11,2,7,7,4,20,26,55,0,1
"66999 Kaukaluoto  (Mustasaari)",30,2.1,42.6,2,0,4,1,1,2,2,12,14,28,0,2
"67100 Kokkola Keskus  (Kokkola)",5579,1.7,40.5,946,372,788,227,407,307,308,3032,1777,2906,2461,212
"67200 Kiviniitty-Tullimäki  (Kokkola)",2354,1.8,39.0,375,153,424,124,211,179,147,1254,682,1254,1018,82
"67300 Halkokari  (Kokkola)",1595,2.4,43.0,48,75,458,117,205,187,200,655,488,1310,252,33
"67400 Rytimäki  (Kokkola)",1630,2.8,40.0,62,86,677,226,391,291,257,563,396,1470,126,34
"67410 Vitsari  (Kokkola)",313,2.6,45.4,6,11,91,28,42,35,39,110,115,289,8,16
"67500 Sokoja  (Kokkola)",404,2.8,42.8,5,14,131,35,70,59,60,140,135,362,27,15
"67600 Linnusperä-Kaustari  (Kokkola)",993,3.0,40.0,16,27,440,128,230,232,205,294,266,913,55,25
"67700 Kirkonmäki-Isokylä  (Kokkola)",1803,2.7,39.9,76,90,698,210,383,340,255,651,465,1487,268,48
"67800 Koivuhaka  (Kokkola)",1827,2.0,39.8,173,63,410,116,221,191,140,922,503,1020,765,42
"67900 Ykspihjala  (Kokkola)",601,2.3,39.4,31,16,163,49,88,77,62,258,181,501,75,25
"68100 Himanka Keskus  (Kalajoki)",1117,2.3,42.0,40,29,269,70,134,126,129,436,426,879,161,77
"68150 Hillilä  (Kalajoki)",125,2.5,45.7,2,2,28,11,15,13,11,42,57,106,7,12
"68210 Marinkainen  (Kokkola)",356,2.6,41.3,11,12,115,23,54,54,49,122,128,263,66,27
"68220 Karhi  (Kokkola)",48,2.9,40.8,0,1,14,5,9,6,5,21,16,42,4,2
"68230 Lohtaja Keskus  (Kokkola)",492,2.3,45.0,13,12,135,39,66,61,60,180,186,386,71,35
"68240 Ala-Viirre  (Kokkola)",146,2.5,42.0,2,5,37,12,22,22,14,43,66,130,9,7
"68300 Kälviä Keskus  (Kokkola)",1511,2.6,42.3,64,48,466,144,265,215,190,551,509,1237,218,56
"68320 Ruotsalo  (Kokkola)",287,2.7,44.1,11,13,94,32,51,48,35,126,70,262,15,10
"68370 Ullava Keskus  (Kokkola)",157,2.5,39.1,6,6,37,12,21,19,19,64,58,111,40,6
"68380 Yli-Ullava  (Kokkola)",144,2.5,44.6,5,8,35,11,17,16,14,57,53,125,13,6
"68390 Rahkonen  (Kokkola)",55,2.6,42.4,3,1,14,6,7,4,7,19,22,45,6,4
"68410 Alaveteli  (Kruunupyy)",631,2.6,44.5,22,20,188,55,102,92,75,211,242,538,55,38
"68500 Kruunupyy Keskus  (Kruunupyy)",1130,2.5,42.2,64,38,328,80,163,156,148,410,408,918,172,40
"68530 Lepplax  (Pedersören kunta)",155,3.7,35.1,1,5,75,36,52,42,28,40,40,144,8,3
"68550 Öja  (Kokkola)",303,2.4,47.8,6,11,76,12,30,39,37,117,116,277,16,10
"68555 Bosund  (Luoto)",280,3.6,32.1,5,7,124,51,80,77,52,76,83,244,30,6
"68560 Eugmo  (Luoto)",255,3.9,29.8,6,3,120,60,75,65,56,70,69,237,11,7
"68570 Luoto  (Luoto)",733,3.0,36.1,24,28,295,118,175,140,121,214,226,608,92,33
"68580 Furuholmen  (Luoto)",282,3.0,35.9,7,11,107,34,60,45,52,104,71,251,29,2
"68600 Pietarsaari Keskus  (Pietarsaari)",5320,2.2,40.0,520,198,1248,356,666,542,489,2320,1778,3831,1346,143
"68620 Skutnäs-Västermalm  (Pietarsaari)",2232,2.2,38.7,239,76,543,126,243,253,253,1003,690,1638,545,49
"68630 Kyrkostrand  (Pietarsaari)",1003,2.6,41.1,35,37,330,90,174,148,127,404,271,914,68,21
"68660 Östermalm-Björnholmen  (Pietarsaari)",1095,2.0,41.7,86,19,187,55,97,89,84,491,419,797,253,45
"68690 Sundby  (Pedersören kunta)",145,2.5,45.1,3,4,44,13,21,17,20,51,50,136,6,3
"68700 Teerijärvi  (Kruunupyy)",732,2.4,46.0,28,27,203,46,79,90,108,267,264,619,93,20
"68750 Småbönders  (Kruunupyy)",107,2.6,45.1,2,4,25,6,11,13,11,35,49,97,6,4
"68800 Kolppi  (Pedersören kunta)",401,3.0,37.7,14,18,146,43,67,74,74,139,118,350,39,12
"68810 Ytteresse  (Pedersören kunta)",405,4.0,30.7,10,13,212,84,143,111,99,105,94,360,34,11
"68820 Ähtävä  (Pedersören kunta)",434,2.6,41.6,17,20,132,29,68,76,58,146,157,328,89,17
"68830 Bäckby  (Pedersören kunta)",55,2.7,44.1,1,2,21,5,9,8,8,14,21,48,4,3
"68840 Nederlappfors  (Pedersören kunta)",139,2.4,43.2,6,3,35,8,16,16,18,44,62,124,9,6
"68870 Edsevö  (Pedersören kunta)",206,2.5,40.3,14,8,59,17,34,32,28,87,61,152,46,8
"68910 Pännäinen  (Pedersören kunta)",498,2.5,41.2,19,13,144,48,80,72,68,184,171,388,97,13
"68920 Forsby  (Pedersören kunta)",173,2.7,44.8,9,6,62,22,36,32,16,57,57,160,11,2
"68930 Purmo  (Pedersören kunta)",268,2.6,41.7,7,6,85,15,43,40,39,84,102,231,28,9
"68940 Lillby  (Pedersören kunta)",198,2.5,42.4,4,4,60,20,32,29,29,55,83,165,25,8
"68970 Överpurmo  (Pedersören kunta)",98,2.2,46.2,3,2,13,1,5,8,7,38,47,91,5,2
"68999 Rita  (Kokkola)",33,2.9,41.6,0,0,10,3,3,5,5,8,16,33,0,0
"69100 Kannus Keskus  (Kannus)",2192,2.3,41.6,161,82,544,159,280,263,251,948,714,1677,412,103
"69150 Eskola  (Kannus)",215,2.2,40.3,8,8,40,8,14,23,21,111,65,177,30,8
"69170 Yli-Kannus  (Kannus)",106,2.7,41.9,2,1,30,7,14,14,16,45,32,96,3,7
"69300 Toholampi Keskus  (Toholampi)",914,2.3,43.1,69,18,205,74,115,105,82,363,352,700,162,52
"69310 Laitala  (Toholampi)",129,2.9,41.1,3,1,41,10,19,22,18,53,37,122,2,5
"69330 Määttälä  (Toholampi)",59,2.5,49.3,2,0,14,3,10,6,6,17,28,55,2,2
"69340 Purontaka  (Toholampi)",62,2.7,44.2,0,2,20,3,7,11,13,16,27,60,0,2
"69410 Sykäräinen  (Toholampi)",197,2.5,42.9,10,2,40,11,22,21,20,86,73,166,18,13
"69420 Syri  (Lestijärvi)",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69440 Lestijärvi Keskus  (Lestijärvi)",231,2.1,44.8,10,3,42,7,19,23,17,97,94,160,62,9
"69450 Yli-Lesti  (Lestijärvi)",87,2.5,43.5,0,0,21,7,11,15,9,35,34,77,5,5
"69510 Halsua Keskus-Marjusaari  (Halsua)",354,2.3,43.9,10,8,76,16,26,38,44,122,160,266,74,14
"69550 Kanala  (Halsua)",44,2.1,47.1,3,0,6,1,2,2,5,16,23,37,2,5
"69570 Karvonen  (Halsua)",122,2.4,47.7,6,1,33,10,12,14,17,37,52,109,9,4
"69600 Kaustinen Keskus  (Kaustinen)",1688,2.4,43.2,112,82,469,158,253,200,165,666,565,1252,346,90
"69660 Köyhäjoki  (Kaustinen)",96,2.7,43.5,3,4,26,5,10,15,14,35,37,93,1,2
"69700 Veteli Keskus  (Veteli)",639,2.3,44.6,38,17,150,53,89,63,50,266,227,445,162,32
"69730 Tunkkari  (Veteli)",203,2.3,45.4,14,7,50,11,24,24,23,90,65,163,27,13
"69750 Sillanpää  (Veteli)",78,2.5,40.7,3,1,21,5,8,8,13,31,26,66,7,5
"69820 Räyrinki  (Veteli)",310,2.2,46.0,7,7,52,12,26,24,25,120,141,252,31,27
"69830 Pulkkinen  (Veteli)",108,2.4,44.8,3,2,20,5,11,10,9,40,50,92,7,9
"69850 Patana  (Veteli)",88,2.6,39.5,5,2,19,4,9,12,7,36,35,72,10,6
"69910 Kivikangas  (Perho)",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69920 Oksakoski-Kivikangas  (Perho)",194,2.8,38.3,10,7,56,17,27,31,28,75,66,170,13,11
"69950 Perho Keskus-Salamajärvi  (Perho)",535,2.4,38.0,40,8,135,47,79,66,49,214,192,344,134,57
"69970 Salamajärvi  (Perho)",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69980 Möttönen  (Perho)",299,3.3,33.9,8,8,111,42,63,58,63,76,117,258,21,20
"70100 Kuopio Keskus  (Kuopio)",7514,1.6,38.2,1561,531,667,187,311,206,231,4309,2545,3792,3544,178
"70110 Etu-Niirala  (Kuopio)",2541,1.4,36.4,727,263,118,28,49,30,38,1742,682,1040,1439,62
"70150 Neulamäki  (Kuopio)",3004,1.8,35.9,623,282,436,144,228,136,145,2244,326,1257,1710,37
"70200 Puijonlaakso  (Kuopio)",3664,1.7,36.8,633,295,520,136,246,190,193,2024,1126,1688,1858,118
"70210 Kuopion Keskussairaala-alue  (Kuopio)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"70240 Niuvaniemen Sairaala-alue  (Kuopio)",57,1.5,33.4,7,4,5,1,2,4,3,52,0,2,53,2
"70260 Julkula  (Kuopio)",1097,2.3,37.3,41,65,348,109,189,132,116,489,261,853,225,19
"70280 Länsi-Puijo  (Kuopio)",1051,1.9,39.3,94,60,207,53,101,92,82,577,268,612,416,23
"70300 Linnanpelto  (Kuopio)",499,2.1,35.0,57,44,113,38,65,42,37,287,102,276,213,10
"70340 Inkilänmäki  (Kuopio)",1748,1.9,36.9,207,110,331,118,181,132,116,947,477,948,774,26
"70400 Kettulanlahti  (Kuopio)",307,2.5,43.0,10,4,92,25,39,40,48,109,110,286,19,2
"70420 Päiväranta  (Kuopio)",1146,2.2,36.3,82,58,312,84,155,130,132,518,327,791,336,19
"70460 Saarijärvi  (Kuopio)",2223,1.8,36.7,250,154,376,118,207,149,127,1212,638,1357,812,54
"70500 Männistö  (Kuopio)",4063,1.6,35.7,635,278,489,128,223,168,180,2328,1250,1898,2072,93
"70600 Niirala-Huuhanmäki  (Kuopio)",1833,1.8,34.3,455,224,268,78,138,103,95,1171,400,874,925,34
"70620 Haapaniemi  (Kuopio)",1297,1.8,35.7,223,67,190,42,80,76,76,734,378,658,592,47
"70700 Särkiniemi  (Kuopio)",1941,2.0,34.6,308,133,451,125,218,193,167,1049,442,949,966,26
"70780 Jynkkä  (Kuopio)",2269,2.2,38.3,171,171,623,176,296,251,248,1123,528,1527,714,28
"70800 Pitkälahti  (Kuopio)",1401,2.3,42.0,113,58,453,111,212,201,168,755,197,1022,359,20
"70820 Litmanen  (Kuopio)",5401,2.3,35.2,513,284,1994,531,965,902,759,2789,631,2562,2800,39
"70840 Jynkänmäki  (Kuopio)",1769,2.8,39.7,83,144,877,303,536,406,256,716,177,1487,262,20
"70870 Hiltulanlahti  (Kuopio)",916,2.7,44.0,17,24,323,65,151,173,138,359,239,887,15,14
"70900 Toivala  (Siilinjärvi)",1060,2.8,40.3,28,38,478,112,227,233,193,393,195,997,54,9
"70910 Vuorela  (Siilinjärvi)",1388,2.1,39.2,73,65,366,98,175,159,143,644,381,1069,281,38
"70940 Jännevirta  (Kuopio)",225,2.7,46.5,4,9,80,22,36,39,33,92,57,223,1,1
"71130 Kortejoki  (Kuopio)",226,2.4,46.0,1,2,57,13,26,30,27,82,89,212,6,8
"71150 Vartiala  (Kuopio)",247,2.5,42.4,7,8,63,18,27,35,40,107,79,235,6,6
"71160 Riistavesi  (Kuopio)",687,2.2,42.8,24,19,165,43,82,76,61,294,228,577,91,19
"71170 Laukka-aho  (Tuusniemi)",53,2.4,40.3,2,2,11,5,5,7,4,27,15,51,1,1
"71200 Tuusniemi Keskus  (Tuusniemi)",877,1.8,42.8,31,12,121,36,59,51,47,365,394,626,220,31
"71210 Tuusjärvi  (Tuusniemi)",111,2.2,42.1,4,2,21,3,8,11,9,54,36,105,4,2
"71240 Paakkila  (Tuusniemi)",109,2.3,41.2,1,2,26,5,11,12,12,43,40,103,3,3
"71260 Juurikkamäki  (Tuusniemi)",71,2.1,44.5,0,0,15,2,5,6,9,33,25,69,2,0
"71280 Kosula  (Tuusniemi)",141,1.8,46.8,1,1,15,3,5,6,5,63,63,131,3,7
"71310 Vehmersalmi Keskus  (Kuopio)",643,2.0,44.7,16,10,111,22,43,52,51,237,298,495,132,16
"71330 Räsälä  (Kuopio)",144,2.4,44.9,1,4,32,11,14,14,14,69,46,139,1,4
"71360 Litmaniemi  (Kuopio)",91,2.1,43.4,3,0,17,9,12,7,5,41,35,82,5,4
"71380 Mustinlahti  (Kuopio)",83,2.0,46.2,0,2,8,2,4,4,2,40,35,76,2,5
