"Postal code area","Households, total, 2015 (TE)","Average size of households, 2015 (TE)","Occupancy rate, 2015 (TE)","Young single persons, 2015 (TE)","Young couples without children, 2015 (TE)","Households with children, 2015 (TE)","Households with small children, 2015 (TE)","Households with children under school age, 2015 (TE)","Households with school-age children, 2015 (TE)","Households with teenagers, 2015 (TE)","Adult households, 2015 (TE)","Pensioner households, 2015 (TE)","Households living in owner-occupied dwellings, 2015 (TE)","Households living in rented dwellings, 2015 (TE)","Households living in other dwellings, 2015 (TE)"
"31950 Sadonmaa   (Punkalaidun )",75,2.2,51.7,1,2,12,4,8,8,5,32,32,71,1,3
"31960 Orisuo   (Loimaa )",34,2.1,54.2,2,0,7,0,0,4,3,11,18,33,0,1
"31970 Kanteenmaa   (Punkalaidun )",70,2.3,51.8,4,3,14,1,4,7,9,35,24,58,8,4
"32100 Ypäjä Keskus   (Ypäjä )",1002,2.0,46.7,63,28,184,41,72,88,85,438,382,794,187,21
"32140 Ypäjä Asemanseutu   (Ypäjä )",135,2.3,44.7,0,2,33,2,9,18,19,56,47,126,3,6
"32200 Loimaa Keskus   (Loimaa )",4351,1.9,44.6,431,139,769,185,352,356,308,1944,1652,3102,1097,152
"32210 Loimaa kk   (Loimaa )",1211,2.0,46.9,88,22,218,50,112,102,93,493,501,910,269,32
"32250 Kojonkulma   (Loimaa )",128,2.5,46.7,4,3,42,9,19,20,20,38,50,120,4,4
"32260 Kojonperä   (Loimaa )",75,2.2,56.8,2,1,14,2,3,9,5,26,36,71,1,3
"32270 Metsämaa-Murto   (Loimaa )",238,2.0,50.3,6,5,38,9,18,19,16,99,103,210,16,12
"32280 Metsäkorpi   (Loimaa )",79,2.2,43.6,3,1,16,6,9,5,6,34,29,71,4,4
"32300 Mellilä   (Loimaa )",642,2.0,47.0,25,7,120,29,49,50,55,265,261,529,85,28
"32410 Niinijoki   (Loimaa )",244,2.4,50.7,6,4,61,13,22,28,34,103,85,231,4,9
"32430 Ylhäinen   (Loimaa )",46,1.9,62.3,0,1,7,2,2,3,2,23,17,44,1,1
"32440 Alastaro Keskus   (Loimaa )",870,2.0,48.5,37,17,159,35,67,78,67,355,363,670,176,24
"32450 Tammiainen   (Loimaa )",118,2.3,47.3,5,3,25,3,9,12,13,43,51,113,3,2
"32500 Oripää Keskus   (Oripää )",552,2.2,44.0,23,10,134,32,68,70,62,181,239,438,95,19
"32520 Latva   (Oripää )",58,2.6,50.0,4,1,17,5,7,9,11,29,13,52,4,2
"32560 Virttaa   (Loimaa )",203,2.2,46.7,8,4,46,8,17,22,21,86,73,180,16,7
"32610 Vampula Keskus   (Huittinen )",500,2.1,48.6,18,12,103,21,43,49,48,181,219,416,75,9
"32620 Rutava   (Huittinen )",187,2.1,47.4,3,5,35,4,11,19,18,73,82,176,4,7
"32700 Huittinen Keskus   (Huittinen )",4033,1.9,46.9,383,105,782,206,383,340,296,1747,1515,2953,993,87
"32710 Sampu   (Huittinen )",262,2.4,50.0,4,6,77,13,32,40,34,106,79,250,9,3
"32730 Keikyä   (Sastamala )",351,2.2,47.1,8,5,72,13,31,38,33,136,147,322,14,15
"32740 Äetsä Keskus   (Sastamala )",955,1.9,46.2,62,27,167,44,79,66,70,417,377,702,228,25
"32760 Suttila   (Huittinen )",82,2.2,49.7,1,0,17,3,9,6,8,41,25,80,1,1
"32770 Huhtamo   (Huittinen )",103,2.1,48.8,5,4,20,8,12,5,6,48,35,99,3,1
"32800 Kokemäki Keskus   (Kokemäki )",2091,1.9,48.7,148,49,353,79,156,162,150,911,839,1591,458,42
"32810 Peipohja   (Kokemäki )",892,2.1,47.5,56,34,193,47,96,91,71,389,314,748,128,16
"32830 Riste   (Kokemäki )",233,2.1,48.9,9,6,49,8,17,21,29,87,97,214,13,6
"32860 Korkeaoja   (Kokemäki )",69,2.4,48.0,1,3,19,5,8,7,9,29,21,67,2,0
"32910 Kauvatsa Asemanseutu   (Kokemäki )",144,2.0,51.2,5,2,30,5,14,15,11,61,55,136,2,6
"32920 Kauvatsa   (Kokemäki )",301,2.0,49.4,8,8,45,7,17,27,21,103,156,261,32,8
"33100 Tampere Keskus   (Tampere )",10319,1.6,36.7,2612,1154,924,308,522,306,257,7040,2368,4516,5549,254
"33180 Lapinniemi-Käpylä   (Tampere )",947,1.8,38.1,108,82,154,49,80,54,44,535,260,503,433,11
"33200 Tampere Keskus Läntinen   (Tampere )",4236,1.5,39.0,1057,358,301,76,147,115,94,2762,1182,1888,2245,103
"33210 Itä-Amuri-Tammerkoski   (Tampere )",3846,1.5,38.8,878,326,284,82,158,88,80,2377,1188,1508,2258,80
"33230 Länsi-Amuri   (Tampere )",3580,1.7,38.8,622,241,440,121,229,189,119,1943,1200,2133,1338,109
"33240 Tahmela   (Tampere )",827,2.0,41.0,118,34,187,35,78,91,73,450,196,565,232,30
"33250 Pispala   (Tampere )",1224,1.9,35.9,239,83,239,54,103,111,91,790,199,654,525,45
"33270 Epilä   (Tampere )",3826,1.9,37.3,482,238,854,241,477,336,264,2067,916,2042,1716,68
"33300 Rahola   (Tampere )",2501,2.0,38.3,313,165,579,157,285,263,207,1295,638,1541,906,54
"33310 Tesoma   (Tampere )",3943,1.9,36.0,383,158,833,249,447,363,283,1829,1292,1961,1895,87
"33330 Myllypuro-Kalkku   (Tampere )",1677,2.0,34.6,243,111,439,148,250,184,139,911,335,803,855,19
"33340 Haukiluoma-Ikuri   (Tampere )",2273,2.3,39.2,127,92,635,171,313,264,238,983,659,1748,489,36
"33380 Pitkäniemi   (Nokia )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"33400 Luoteis-Tampere   (Tampere )",3583,2.2,38.4,288,203,1046,244,498,433,435,1613,942,2189,1337,57
"33410 Lentävänniemi   (Tampere )",2502,1.8,39.8,314,118,406,141,223,134,132,1249,850,1751,687,64
"33420 Lamminpää   (Tampere )",924,2.3,40.3,68,20,257,70,127,98,98,405,271,673,225,26
"33430 Vuorentausta   (Ylöjärvi )",1260,2.3,38.1,69,60,363,107,186,137,146,551,355,1183,59,18
"33450 Siivikkala   (Ylöjärvi )",1126,2.5,42.5,34,47,396,96,198,181,155,475,257,1064,47,15
"33470 Ylöjärvi Keskus   (Ylöjärvi )",3072,2.0,39.1,231,133,711,203,376,272,260,1368,1004,1897,1119,56
"33480 Manninmäki-Haavisto   (Ylöjärvi )",2893,2.5,37.8,164,85,1128,278,564,559,411,1127,647,2228,636,29
"33500 Osmonmäki-Petsamo   (Tampere )",7034,1.6,35.5,1561,666,713,229,396,270,177,4295,2033,3090,3757,187
"33520 Keskussairaala-alue-Kauppi   (Tampere )",544,1.8,35.0,114,42,92,24,55,44,25,343,112,233,301,10
"33530 Kissanmaa   (Tampere )",2746,1.7,37.0,485,200,338,86,169,120,117,1674,742,1352,1349,45
"33540 Kaleva   (Tampere )",5523,1.5,34.2,1521,635,550,179,317,185,137,3773,1203,2099,3319,105
"33560 Takahuhti   (Tampere )",5023,1.9,38.3,569,292,1041,261,484,477,389,2397,1602,2896,2025,102
"33580 Atala-Linnainmaa   (Tampere )",7118,2.1,37.3,722,417,1958,604,1057,812,639,3575,1599,4147,2888,83
"33610 Olkahinen-Tasanne   (Tampere )",1618,2.4,39.0,71,66,537,136,243,219,222,709,375,1432,171,15
"33680 Aitolahti   (Tampere )",681,2.4,48.0,9,6,202,40,90,90,91,220,266,635,25,21
"33700 Messukylä   (Tampere )",817,2.2,37.4,128,88,190,56,92,83,71,448,182,535,261,21
"33710 Kaukajärvi   (Tampere )",8819,2.0,36.3,1086,609,2083,636,1122,883,681,4685,2067,4500,4218,101
"33720 Hervanta   (Tampere )",13884,1.7,34.1,3454,1270,2064,691,1242,824,568,8964,2878,4525,9179,180
"33730 Leinola-Vehmainen   (Tampere )",770,2.4,41.3,30,27,222,57,100,96,89,323,231,687,66,17
"33800 Nekala   (Tampere )",3055,1.7,32.7,801,180,507,146,279,214,153,1935,618,1354,1644,57
"33820 Koivistonkylä   (Tampere )",4298,2.1,38.0,464,265,1106,282,531,460,414,2205,1001,2680,1537,81
"33840 Peltolammi   (Tampere )",1949,1.8,36.6,343,155,293,84,142,115,94,1143,516,1126,755,68
"33850 Multisilta   (Pirkkala )",1348,1.8,36.9,206,66,266,98,163,81,82,738,347,714,614,20
"33870 Vuores   (Lempäälä )",1040,2.0,34.8,258,138,279,113,196,101,47,684,78,389,642,9
"33880 Höytämö   (Lempäälä )",1693,2.3,40.5,125,53,514,136,255,241,196,744,442,1240,426,27
"33900 Härmälä-Rantaperkiö   (Tampere )",6009,1.7,34.7,1073,610,962,350,551,310,289,3830,1226,2188,3741,80
"33920 Toivio   (Pirkkala )",430,3.0,36.2,8,12,206,48,105,111,68,137,92,396,29,5
"33950 Killo   (Pirkkala )",2569,2.1,39.6,219,139,688,198,367,298,205,1237,650,1698,852,19
"33960 Suuppa   (Pirkkala )",4461,2.3,37.8,285,170,1457,396,741,656,543,1790,1229,3330,1074,57
"33980 Pirkkala kk   (Pirkkala )",518,2.8,45.1,11,8,195,44,101,98,79,190,133,483,24,11
"34110 Lakiala   (Ylöjärvi )",415,3.3,40.1,4,9,202,60,105,115,94,135,78,404,6,5
"34130 Ylinen   (Ylöjärvi )",502,2.6,41.8,31,15,170,34,75,81,85,231,101,414,81,7
"34140 Mutala   (Ylöjärvi )",281,2.9,41.7,6,3,106,29,50,63,45,95,85,257,12,12
"34150 Kyrönlahti   (Ylöjärvi )",166,2.5,42.7,1,2,44,15,27,25,13,63,64,148,9,9
"34180 Länsi-Teisko   (Ylöjärvi )",72,2.1,49.3,1,0,12,4,7,4,5,32,29,63,5,4
"34240 Kämmenteisko   (Tampere )",661,2.6,42.5,9,10,245,56,116,114,105,229,191,509,132,20
"34260 Terälahti   (Tampere )",424,2.1,46.8,11,6,89,20,43,40,40,194,146,351,54,19
"34270 Velaatta   (Tampere )",150,2.0,47.5,5,2,25,2,8,12,15,64,61,139,4,7
"34300 Kuru Keskus   (Ylöjärvi )",782,1.9,44.1,33,10,142,33,68,63,65,321,326,566,195,21
"34320 Parkkuu   (Ylöjärvi )",109,2.1,53.9,1,1,20,0,7,10,11,45,47,102,0,7
"34330 Poikelus   (Ylöjärvi )",110,2.5,45.9,4,2,30,13,15,14,18,44,38,105,0,5
"34410 Murole   (Ruovesi )",86,2.0,43.7,2,2,14,3,7,12,3,33,40,70,11,5
"34420 Muroleen Kanava   (Ruovesi )",23,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"34430 Kekkonen   (Ruovesi )",63,2.0,54.1,2,2,10,0,2,3,6,25,28,52,3,8
"34450 Jäminkipohja   (Ruovesi )",177,1.9,50.8,4,0,25,4,7,11,12,90,66,137,25,15
"34510 Luode   (Ylöjärvi )",45,2.3,38.4,0,0,8,4,5,6,3,15,22,41,0,4
"34530 Länsi-Aure   (Ylöjärvi )",35,2.2,40.4,0,0,10,1,3,5,5,5,20,33,1,1
"34550 Itä-Aure   (Ylöjärvi )",85,1.9,52.6,3,0,7,1,3,3,5,31,47,80,2,3
"34600 Ruovesi Keskus-Nenonen   (Ruovesi )",1348,1.9,44.3,71,23,213,42,84,93,106,527,612,872,404,72
"34640 Mustajärvi   (Ruovesi )",99,2.1,47.6,0,5,23,8,11,10,10,31,47,89,5,5
"34710 Vaskivesi   (Virrat )",160,2.3,47.7,4,3,33,4,14,15,18,52,79,144,10,6
"34730 Vaskuu   (Virrat )",50,2.0,44.0,0,0,9,2,2,4,4,14,29,49,0,1
"34740 Koro   (Virrat )",41,2.0,52.5,2,0,6,3,3,2,2,10,25,39,0,2
"34770 Kurjenkylä   (Virrat )",104,2.3,44.3,2,1,22,4,10,9,13,41,42,93,8,3
"34800 Virrat Keskus   (Virrat )",2449,1.9,45.8,180,43,381,78,173,179,167,956,1124,1636,743,70
"34870 Visuvesi   (Ruovesi )",295,2.0,43.9,10,1,47,15,23,22,19,102,149,227,55,13
"34910 Äijänneva   (Virrat )",45,2.4,42.1,1,0,6,2,3,3,1,19,21,40,3,2
"34930 Liedenpohja   (Virrat )",133,2.3,46.4,2,0,35,6,15,12,17,40,63,126,4,3
"34950 Ohtola   (Virrat )",93,2.3,43.4,2,1,22,5,12,9,7,22,51,91,0,2
"34970 Toisvesi   (Virrat )",51,2.1,48.5,1,2,11,3,4,6,6,21,23,50,0,1
"34980 Killinkoski   (Virrat )",200,1.8,46.8,11,3,28,7,13,12,9,84,90,142,51,7
"35100 Orivesi Asemanseutu   (Orivesi )",1303,2.3,43.3,63,39,356,94,182,177,131,555,399,1093,180,30
"35220 Eräjärvi   (Orivesi )",261,2.0,47.7,5,1,40,4,14,22,23,87,137,206,30,25
"35240 Ristakallio   (Orivesi )",86,2.2,47.9,2,2,16,8,10,5,5,36,36,83,0,3
"35260 Leväslahti   (Orivesi )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"35270 Västilä   (Orivesi )",79,2.0,53.1,1,0,11,2,4,5,7,28,40,73,4,2
"35300 Orivesi Keskus   (Orivesi )",2437,1.9,44.5,178,57,411,105,190,185,171,987,1049,1703,659,75
"35320 Hirsilä   (Orivesi )",237,2.4,40.8,10,4,62,18,29,26,31,83,95,210,14,13
"35400 Länkipohja   (Jämsä )",495,1.8,49.6,20,5,71,6,30,34,29,193,233,377,101,17
"35420 Talviainen   (Orivesi )",55,2.0,50.3,1,1,10,3,5,4,4,19,26,53,2,0
"35480 Längelmäki   (Orivesi )",34,1.8,64.8,2,1,3,0,0,2,2,12,20,32,0,2
"35500 Korkeakoski   (Juupajoki )",523,2.0,42.7,24,8,107,30,53,52,42,207,212,364,135,24
"35520 Pirttikangas   (Juupajoki )",36,2.0,49.4,0,0,6,1,3,4,4,15,16,35,0,1
"35530 Lyly   (Juupajoki )",143,2.0,45.9,5,1,25,5,14,13,8,58,63,121,16,6
"35540 Juupajoki   (Juupajoki )",184,2.4,46.7,8,3,52,15,23,27,23,66,67,152,22,10
"35550 Salokunta   (Juupajoki )",61,2.6,49.6,1,2,14,2,7,8,7,23,30,56,0,5
"35600 Halli   (Jämsä )",725,1.9,47.1,43,7,104,23,44,41,42,307,317,545,158,22
"35610 Pihlaisto   (Jämsä )",42,2.1,48.4,0,0,8,1,2,7,5,10,24,40,0,2
"35630 Suinula-Valkamanperä   (Jämsä )",80,2.2,46.0,1,0,15,3,6,12,8,18,47,74,4,2
"35700 Vilppula Keskus   (Mänttä-Vilppula )",1697,2.0,43.4,95,23,311,65,126,135,146,701,695,1218,437,42
"35740 Ylä-Vääri   (Ruovesi )",48,2.3,54.4,1,0,7,0,2,2,6,16,26,43,1,4
"35750 Väärinmaja   (Ruovesi )",130,2.2,44.0,4,0,27,4,8,14,19,44,62,122,2,6
"35800 Mänttä   (Mänttä-Vilppula )",2314,1.8,44.1,192,43,352,82,159,142,156,931,1040,1573,668,73
"35820 Asemakulma-Mustalahti   (Jämsä )",1017,2.1,43.5,54,24,218,50,99,106,93,433,368,862,123,32
"35990 Kolho   (Mänttä-Vilppula )",573,2.0,46.1,25,5,89,18,40,46,41,215,275,474,84,15
"36100 Kangasala Asemanseutu   (Kangasala )",420,2.8,41.6,10,5,191,37,73,106,91,159,71,377,33,10
"36110 Ruutana   (Kangasala )",1025,2.8,39.5,20,41,469,143,262,217,128,397,160,982,31,12
"36120 Suinula-Haviseva   (Kangasala )",422,2.6,42.9,6,5,142,25,50,80,72,155,128,402,9,11
"36200 Kangasala Keskus   (Kangasala )",4553,2.2,43.5,218,116,1154,250,560,552,446,1760,1665,3372,1069,112
"36220 Suorama   (Kangasala )",2259,2.2,37.9,167,76,660,174,331,301,234,1014,596,1467,753,39
"36240 Nattari   (Kangasala )",2074,2.3,38.8,186,91,626,179,307,306,236,946,507,1606,428,40
"36270 Huutijärvi   (Kangasala )",582,2.4,44.7,20,16,191,36,92,104,75,235,159,482,86,14
"36280 Pikonlinna   (Kangasala )",36,2.0,48.7,1,0,6,2,5,1,1,16,14,30,6,0
"36340 Tohkala   (Kangasala )",109,2.4,49.1,1,3,34,7,16,14,10,38,38,102,4,3
"36420 Sahalahti Keskus   (Kangasala )",800,2.2,43.3,35,17,208,47,108,98,72,333,262,641,147,12
"36430 Pakkala   (Kangasala )",205,2.3,50.9,8,7,53,11,26,23,20,80,73,193,9,3
"36450 Salmentaka   (Pälkäne )",113,2.0,49.3,2,1,20,4,11,11,5,49,45,98,6,9
"36520 Raikku   (Kangasala )",167,2.2,48.0,3,1,31,9,14,14,14,68,69,160,1,6
"36570 Kaivanto   (Kangasala )",113,2.7,46.6,0,1,34,10,15,17,13,40,45,106,3,4
"36600 Pälkäne Keskus   (Pälkäne )",1563,2.2,43.8,66,36,382,85,172,197,154,629,561,1222,319,22
"36640 Iltasmäki   (Pälkäne )",165,2.4,46.2,3,5,46,11,23,25,15,62,59,154,4,7
"36660 Laitikkala   (Pälkäne )",93,2.3,54.4,6,0,27,4,9,12,15,37,31,88,0,5
"36720 Aitoo   (Pälkäne )",275,2.1,48.7,6,4,58,11,26,27,28,107,113,234,34,7
"36760 Luopioinen Keskus   (Pälkäne )",419,1.9,48.5,11,4,74,8,25,42,33,148,203,310,98,11
"36810 Kuhmalahti Keskus   (Kangasala )",247,2.1,45.3,13,7,53,8,18,29,27,120,78,208,35,4
"36840 Kuhmajärvi   (Kangasala )",171,1.9,49.8,4,1,18,3,5,11,8,70,84,154,12,5
"36880 Vehkajärvi   (Kangasala )",76,1.9,48.5,4,2,4,0,2,3,1,31,41,67,9,0
"36910 Rautajärvi   (Pälkäne )",188,2.0,45.3,7,2,31,5,11,18,15,60,98,164,18,6
"36930 Kyynärö   (Pälkäne )",92,1.9,51.7,5,0,11,1,4,4,7,35,46,83,4,5
"37100 Nokia Keskus   (Nokia )",3837,1.7,39.9,438,102,554,127,241,231,233,1656,1635,2433,1359,45
"37120 Koskenmäki   (Nokia )",4354,2.4,38.4,241,152,1466,355,719,715,558,1838,1065,3542,763,49
"37130 Alhoniitty   (Nokia )",1977,2.4,37.8,107,56,656,154,315,317,232,854,471,1503,454,20
"37140 Harjuniitty   (Nokia )",984,2.6,37.8,43,53,399,129,262,190,92,373,213,830,147,7
"37150 Kankaantaka   (Nokia )",1834,2.2,37.6,94,67,514,154,282,248,171,796,526,1212,600,22
"37180 Sarkola   (Nokia )",155,2.5,44.3,1,2,50,12,25,28,20,57,52,148,1,6
"37200 Siuro   (Nokia )",1044,2.4,40.6,29,23,326,76,151,152,127,413,313,967,59,18
"37210 Kulovesi   (Nokia )",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"37240 Linnavuori   (Nokia )",367,2.1,36.1,40,13,97,36,59,38,27,205,66,237,125,5
"37310 Tottijärvi   (Nokia )",359,2.4,46.8,3,6,114,16,56,64,47,152,97,340,14,5
"37350 Rämsöö   (Vesilahti )",70,2.2,50.9,0,2,17,4,8,11,4,30,24,67,2,1
"37370 Narva   (Vesilahti )",473,2.2,47.9,9,4,114,26,55,63,44,167,195,401,59,13
"37380 Krääkkiö   (Vesilahti )",85,2.2,44.7,1,1,19,3,8,10,8,30,36,80,3,2
"37420 Valkkinen   (Vesilahti )",327,2.5,47.0,6,9,106,25,51,56,49,127,96,312,10,5
"37470 Vesilahti Keskus   (Vesilahti )",711,2.8,43.9,13,24,304,63,139,160,141,241,167,638,58,15
"37500 Lempäälä Keskus   (Lempäälä )",3621,2.2,41.1,262,121,972,286,545,460,361,1477,1185,2633,922,66
"37530 Säijä   (Lempäälä )",226,2.4,50.9,3,5,68,24,35,32,21,90,69,217,6,3
"37550 Kuivaspää   (Lempäälä )",1823,2.7,38.3,70,62,775,209,407,392,276,674,378,1489,322,12
"37560 Kulju   (Lempäälä )",1623,2.8,38.7,51,78,708,194,380,347,253,656,265,1429,173,21
"37570 Koivuniemi   (Lempäälä )",159,2.8,47.6,4,2,62,20,40,30,21,53,44,147,6,6
"37600 Valkeakoski Keskus   (Valkeakoski )",5903,1.9,41.2,493,172,1106,262,527,511,451,2517,2292,4177,1625,101
"37630 Vääräkoivu   (Valkeakoski )",3377,2.1,40.8,301,119,858,183,398,386,335,1473,1060,2477,849,51
"37700 Sääksmäki   (Valkeakoski )",202,2.2,44.1,4,1,55,16,25,22,28,78,69,149,48,5
"37720 Ritvala   (Valkeakoski )",81,2.6,48.6,1,0,24,7,13,14,7,23,35,78,2,1
"37740 Haukila   (Valkeakoski )",130,2.3,44.9,4,2,39,7,12,17,18,47,44,124,4,2
"37770 Tarttila   (Valkeakoski )",204,2.3,48.3,9,4,53,18,32,24,16,85,67,178,16,10
"37800 Toijala keskus   (Akaa )",4454,2.1,42.0,309,141,1056,258,518,526,417,1957,1468,3443,942,69
"37830 Viiala Keskus   (Akaa )",2514,2.2,39.9,119,64,714,175,365,374,278,1012,796,2007,472,35
"37850 Metsäkansa   (Valkeakoski )",158,2.2,47.8,3,4,37,7,14,18,13,59,65,151,2,5
"37860 Kärjenniemi   (Valkeakoski )",318,2.8,40.6,6,10,129,39,70,59,44,113,81,308,6,4
"37900 Kylmäkoski Asemanseutu   (Akaa )",146,2.0,47.3,6,5,22,3,9,11,12,60,64,137,1,8
"37910 Kylmäkoski Keskus   (Akaa )",613,2.1,45.6,28,22,147,36,73,66,59,278,193,472,126,15
"37960 Sotkia   (Akaa )",118,2.2,50.2,3,2,23,1,16,11,10,42,53,107,8,3
"38100 Karkku   (Sastamala )",384,2.2,45.4,16,6,91,20,43,38,44,170,127,340,31,13
"38120 Kutala   (Sastamala )",100,2.3,44.8,4,1,21,1,7,11,9,38,44,88,5,7
"38130 Ellivuori   (Sastamala )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"38140 Kärppälä   (Sastamala )",155,2.4,48.8,4,5,42,12,21,19,19,63,51,147,4,4
"38200 Vammala Keskus   (Sastamala )",3390,1.8,43.9,283,86,560,127,232,267,234,1373,1471,2294,997,99
"38210 Vammala Asemanseutu   (Sastamala )",2102,2.0,43.0,163,43,426,108,204,193,177,899,786,1521,522,59
"38220 Stormi   (Sastamala )",353,2.4,46.2,6,6,96,22,36,47,47,130,129,326,15,12
"38250 Roismala   (Sastamala )",555,2.4,45.1,15,16,173,41,78,88,81,223,162,511,36,8
"38270 Sammaljoki   (Sastamala )",154,2.3,46.7,6,2,34,4,10,12,19,55,69,143,6,5
"38280 Illo   (Sastamala )",187,2.4,46.6,5,2,58,18,28,29,25,71,58,173,5,9
"38300 Kiikka   (Sastamala )",857,2.2,47.2,32,23,198,40,93,104,87,318,347,704,138,15
"38360 Kiikoinen   (Sastamala )",554,2.1,48.5,27,18,120,37,56,48,55,226,210,439,99,16
"38420 Häijää   (Sastamala )",444,2.4,44.7,12,17,131,25,58,67,55,177,141,415,19,10
"38460 Mouhijärvi Keskus   (Sastamala )",782,2.2,43.6,38,13,197,52,94,90,79,328,262,612,136,34
"38470 Hyynilä   (Sastamala )",113,2.4,41.5,6,1,27,6,16,13,12,47,41,107,3,3
"38490 Haukijärvi   (Hämeenkyrö )",35,2.1,49.6,2,0,9,1,2,4,4,10,18,30,4,1
"38510 Suodenniemi   (Sastamala )",585,2.1,47.2,20,7,100,29,50,42,46,223,268,483,82,20
"38600 Lavia Keskus   (Pori )",741,2.0,48.2,31,12,123,30,53,50,53,294,327,612,110,19
"38650 Yli-Putto   (Pori )",74,2.1,50.6,2,1,12,6,9,4,2,29,35,71,1,2
"38670 Kalliala-Haunia   (Pori )",87,2.1,50.4,3,0,17,2,7,9,7,27,44,77,1,9
"38680 Tuunajärvi   (Pomarkku )",50,1.9,50.6,0,0,9,1,2,4,6,11,33,49,0,1
"38700 Kankaanpää Keskus   (Kankaanpää )",3097,2.0,45.2,300,114,632,171,311,273,245,1485,994,2001,1020,76
"38710 Myllymäki   (Kankaanpää )",1201,1.7,44.6,159,37,176,47,81,72,76,598,429,671,509,21
"38720 Vihteljärvi   (Kankaanpää )",201,2.2,52.3,2,2,40,8,22,17,20,78,84,189,5,7
"38740 Hapuoja   (Kankaanpää )",186,2.3,48.5,8,1,40,13,23,18,16,79,70,178,4,4
"38750 Veneskoski   (Kankaanpää )",115,2.3,45.7,2,5,22,7,11,10,13,47,46,111,1,3
"38760 Venesjärvi   (Kankaanpää )",139,2.6,42.0,2,5,41,15,26,22,15,51,49,128,8,3
"38770 Lohikko   (Kankaanpää )",165,2.7,43.8,4,2,58,15,21,27,33,55,56,162,2,1
"38800 Jämijärvi Keskus   (Jämijärvi )",758,2.2,46.0,28,14,157,48,80,63,64,290,327,632,99,27
"38840 Niinisalo   (Kankaanpää )",411,2.1,46.7,22,8,80,19,35,38,41,195,140,321,74,16
"38860 Suurimaa   (Jämijärvi )",84,2.5,45.6,2,0,24,9,12,12,13,33,28,79,4,1
"38910 Ala-Honkajoki   (Kankaanpää )",239,2.3,46.1,2,2,55,12,20,30,29,90,96,229,5,5
"38920 Vatajankoski   (Honkajoki )",106,2.2,45.6,1,3,21,3,3,14,12,39,46,100,3,3
"38950 Honkajoki Keskus   (Honkajoki )",636,2.1,43.9,28,13,123,36,71,51,44,280,236,428,189,19
"38970 Lauhala   (Honkajoki )",122,2.2,44.7,6,0,21,4,9,10,10,50,53,111,5,6
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",1610,2.1,42.8,83,42,362,93,176,156,148,688,568,1196,350,64
"39110 Simuna   (Hämeenkyrö )",95,2.3,45.4,2,1,23,6,7,9,15,27,47,89,3,3
"39130 Sasi   (Hämeenkyrö )",284,2.7,43.4,3,7,102,26,48,50,47,97,89,267,6,11
"39150 Pinsiö   (Hämeenkyrö )",320,2.8,42.2,9,11,126,44,78,62,40,138,59,303,8,9
"39160 Julkujärvi   (Ylöjärvi )",1251,2.9,36.4,41,74,642,200,381,325,190,439,174,1141,95,15
"39170 Jumesniemi   (Hämeenkyrö )",66,2.7,44.3,2,4,25,7,9,11,10,26,17,64,1,1
"39180 Herttuala   (Hämeenkyrö )",39,2.3,45.9,2,1,8,3,3,4,6,21,10,37,0,2
"39195 Kaipio   (Hämeenkyrö )",72,2.6,41.7,2,1,20,2,7,13,11,31,24,64,3,5
"39200 Kyröskoski   (Hämeenkyrö )",2326,2.1,40.6,147,70,579,154,290,292,201,1003,751,1780,470,76
"39230 Osara   (Hämeenkyrö )",91,2.2,49.6,1,1,20,4,5,7,13,34,43,79,7,5
"39290 Vesajärvi   (Hämeenkyrö )",73,2.2,48.7,1,0,8,2,4,3,6,31,36,67,3,3
"39310 Viljakkala Keskus   (Ylöjärvi )",451,2.3,42.8,14,13,123,33,64,56,50,172,158,362,73,16
"39340 Karhe   (Ylöjärvi )",123,2.5,45.5,1,1,37,12,21,20,8,43,49,112,5,6
"39360 Komi   (Ylöjärvi )",107,2.2,53.0,6,1,27,8,15,10,10,47,34,103,0,4
"39380 Lavajärvi   (Hämeenkyrö )",67,2.7,43.1,0,0,27,8,11,17,10,22,19,64,1,2
"39410 Luhalahti   (Ikaalinen )",150,2.0,51.4,6,1,23,7,14,11,7,60,69,131,16,3
"39430 Röyhiö   (Ikaalinen )",78,2.3,46.5,2,1,15,8,13,5,3,30,34,63,12,3
"39450 Sisättö   (Ikaalinen )",69,1.8,55.0,3,1,9,1,1,7,2,28,33,67,1,1
"39500 Ikaalinen Keskus   (Ikaalinen )",2438,1.9,46.3,246,60,418,116,194,183,169,1070,960,1700,674,64
"39530 Kilvakkala   (Ikaalinen )",426,2.4,44.0,7,6,121,29,68,60,44,154,156,390,16,20
"39580 Riitiala   (Ikaalinen )",176,2.1,50.2,2,5,37,7,15,12,15,58,83,157,8,11
"39590 Tevaniemi   (Ikaalinen )",103,2.3,45.1,2,0,28,5,9,16,13,39,39,89,11,3
"39610 Kovelahti   (Ikaalinen )",93,2.3,48.6,2,1,18,8,10,9,7,31,47,83,6,4
"39620 Kovesjoki   (Parkano )",83,2.3,47.7,1,2,12,2,4,9,4,36,39,79,1,3
