"Postal code area","Inhabitants, total, 2015 (HE)","Females, 2015 (HE)","Males, 2015 (HE)","Average age of inhabitants, 2015 (HE)","0-2 years, 2015 (HE)","3-6 years, 2015 (HE)","7-12 years, 2015 (HE)","13-15 years, 2015 (HE)","16-17 years, 2015 (HE)","18-19 years, 2015 (HE)","20-24 years, 2015 (HE)","25-29 years, 2015 (HE)","30-34 years, 2015 (HE)","35-39 years, 2015 (HE)","40-44 years, 2015 (HE)","45-49 years, 2015 (HE)","50-54 years, 2015 (HE)","55-59 years, 2015 (HE)","60-64 years, 2015 (HE)","65-69 years, 2015 (HE)","70-74 years, 2015 (HE)","75-79 years, 2015 (HE)","80-84 years, 2015 (HE)","85 years or over, 2015 (HE)"
"28450 Vanha-Ulvila   (Ulvila )",4326,2208,2118,43,131,207,340,182,95,83,157,180,264,277,241,267,287,288,304,394,232,188,105,104
"28500 Keskussairaala-alue-Tiilimäki   (Pori )",916,519,397,55,19,11,9,7,13,24,113,69,42,30,23,40,30,29,56,37,46,67,80,171
"28540 Pinomäki   (Pori )",652,312,340,39,12,22,53,31,25,22,39,28,45,36,38,65,67,45,40,33,18,22,7,4
"28560 Lattomeri   (Pori )",487,227,260,40,18,29,42,14,10,12,11,31,33,35,43,38,31,28,25,31,30,13,9,4
"28580 Niittymaa   (Pori )",587,287,300,42,21,33,42,18,12,15,22,21,41,33,39,45,52,38,39,37,30,28,12,9
"28600 Vähärauma   (Pori )",4938,2427,2511,37,217,312,423,171,104,114,336,310,350,424,321,302,292,281,236,291,170,125,90,69
"28610 Musa-Tiiliruukki   (Pori )",3944,1930,2014,42,128,164,225,122,93,92,242,256,242,227,193,294,340,285,311,264,205,124,78,59
"28660 Pietniemi-Leppäkorpi   (Pori )",3879,1955,1924,40,140,206,300,138,92,91,183,233,251,225,239,271,263,290,293,289,167,101,72,35
"28760 Kyläsaari   (Pori )",2334,1173,1161,42,69,109,199,105,60,42,88,95,123,154,159,172,174,147,156,164,97,94,72,55
"28800 Pihlava   (Pori )",4337,2119,2218,44,132,180,308,111,104,88,142,174,259,267,215,272,310,315,419,417,251,185,91,97
"28840 Yyteri-Kaanaa   (Pori )",923,452,471,46,23,33,67,19,22,29,21,35,54,39,44,82,77,75,78,84,56,37,27,21
"28880 Mäntyluoto   (Pori )",405,194,211,53,6,8,13,10,6,5,11,5,17,11,15,24,46,48,50,45,43,22,12,8
"28900 Tahkoluoto-Reposaari   (Pori )",998,497,501,53,11,25,53,31,15,9,21,21,40,33,51,63,59,94,86,116,80,62,66,62
"29100 Luvia Keskus   (Eurajoki )",3067,1518,1549,43,105,163,251,111,68,56,92,131,147,207,171,200,206,214,218,282,183,115,70,77
"29180 Peränkylä   (Eurajoki )",261,123,138,48,8,5,17,9,4,5,5,10,14,9,17,18,15,16,32,30,17,12,11,7
"29200 Harjavalta Keskus   (Harjavalta )",7230,3711,3519,46,210,260,427,223,161,139,294,317,406,376,351,467,461,483,610,655,485,400,243,262
"29250 Nakkila Keskus   (Nakkila )",4825,2441,2384,44,138,208,345,165,116,124,214,179,248,287,268,303,345,329,347,386,292,231,144,156
"29270 Hormisto   (Nakkila )",460,227,233,47,10,17,33,18,8,11,17,11,19,24,21,31,30,33,28,57,35,30,14,13
"29280 Järvimaa   (Nakkila )",286,140,146,45,14,12,14,8,7,3,10,9,11,22,12,25,22,23,19,35,12,16,3,9
"29310 Kaasmarkku   (Ulvila )",585,270,315,42,22,36,34,15,13,15,26,29,35,34,35,38,31,50,41,56,28,15,16,16
"29320 Leineperi   (Ulvila )",231,110,121,41,4,8,19,19,8,7,5,5,8,18,12,23,21,17,19,12,8,11,5,2
"29340 Kullaa Keskus   (Ulvila )",928,435,493,46,26,43,52,16,19,20,28,37,42,55,52,69,81,56,90,83,49,49,29,32
"29350 Palus   (Ulvila )",308,143,165,44,17,14,18,10,7,7,7,15,17,20,18,12,20,16,21,33,18,14,11,13
"29570 Söörmarkku   (Pori )",993,494,499,38,49,85,89,45,21,14,25,47,61,87,64,59,61,50,58,69,36,39,14,20
"29600 Noormarkku Keskus   (Pori )",4877,2529,2348,43,143,244,391,171,112,114,153,188,262,285,287,332,396,337,312,412,258,219,143,118
"29630 Pomarkku Keskus   (Pomarkku )",1916,939,977,46,64,67,134,67,53,44,45,64,98,94,102,119,109,163,155,150,114,114,83,77
"29640 Honkakoski   (Pomarkku )",285,137,148,48,7,9,12,10,10,9,8,8,14,9,12,17,16,32,34,20,21,16,12,9
"29680 Kairila   (Pori )",309,132,177,51,4,8,19,11,3,3,6,7,15,13,13,21,32,24,28,30,22,23,16,11
"29700 Ahlainen   (Pori )",822,400,422,49,21,26,42,32,19,8,18,36,26,48,32,47,54,75,79,106,54,39,33,27
"29720 Lamppi   (Pori )",205,111,94,47,9,9,13,8,4,2,5,10,12,7,7,13,10,16,11,19,18,14,11,7
"29740 Etelämaa   (Merikarvia )",110,52,58,48,2,3,11,3,2,1,3,2,4,7,4,6,13,7,11,6,7,8,5,5
"29750 Pohjansaha   (Merikarvia )",114,55,59,47,3,3,10,4,4,1,5,2,1,5,10,8,5,8,7,12,11,10,3,2
"29760 Köörtilä   (Merikarvia )",91,41,50,49,4,3,7,4,1,1,2,2,2,7,3,2,9,3,11,9,5,6,6,4
"29790 Tuorila   (Merikarvia )",314,154,160,48,15,7,19,6,5,4,7,17,14,15,9,16,28,28,39,24,19,11,21,10
"29810 Siikainen Keskus   (Siikainen )",883,423,460,52,13,31,40,22,17,24,15,30,22,31,35,68,64,79,91,85,65,56,50,45
"29830 Sammi   (Siikainen )",199,85,114,47,6,10,13,9,1,2,5,4,8,8,13,12,15,18,24,17,14,9,4,7
"29860 Otamo   (Siikainen )",134,59,75,48,3,2,9,3,6,4,6,2,5,8,6,12,6,13,7,15,9,7,8,3
"29880 Leväsjoki-Saarineva   (Siikainen )",211,103,108,49,6,5,9,10,9,3,3,7,11,5,14,14,13,18,19,20,13,17,10,5
"29900 Merikarvia Keskus-Rannikko   (Merikarvia )",2255,1169,1086,50,63,82,129,66,41,41,43,59,113,106,82,111,180,184,217,195,158,133,112,140
"29940 Kuvaskangas   (Merikarvia )",266,122,144,50,7,5,12,9,7,2,12,12,5,11,9,17,22,21,26,32,11,13,23,10
"30100 Forssa Keskus   (Tammela )",10424,5375,5049,47,215,350,599,312,230,244,519,466,515,526,538,660,711,774,865,999,612,507,408,374
"30300 Viksberg   (Forssa )",2586,1323,1263,45,57,60,115,65,31,72,197,165,164,141,142,146,168,191,207,242,156,124,88,55
"30420 Tölö   (Forssa )",4887,2564,2323,46,132,169,281,138,103,106,249,250,263,263,228,301,356,392,369,437,287,253,152,158
"31110 Matku   (Forssa )",582,261,321,44,22,24,31,20,15,8,20,31,35,21,31,42,60,46,55,47,30,9,20,15
"31130 Koijärvi   (Forssa )",260,114,146,47,4,10,18,7,10,8,7,9,13,7,18,17,19,19,20,21,21,14,12,6
"31140 Menonen   (Urjala )",185,96,89,48,4,7,13,3,4,5,4,6,6,13,11,8,16,15,16,20,14,9,5,6
"31160 Nuutajärvi   (Urjala )",282,155,127,49,2,5,15,8,6,2,6,15,16,19,19,10,21,33,25,27,22,12,11,8
"31170 Savijoki   (Forssa )",201,100,101,47,4,6,8,5,5,4,7,10,11,15,7,9,20,11,23,26,12,8,7,3
"31230 Susikas   (Tammela )",205,95,110,48,5,5,11,7,3,7,3,7,5,10,9,13,19,25,25,24,5,8,7,7
"31250 Teuro   (Tammela )",215,100,115,45,12,14,6,5,1,3,8,8,10,13,12,16,15,16,22,22,10,9,9,4
"31300 Tammela Keskus   (Tammela )",3133,1633,1500,46,73,139,221,119,76,70,104,96,151,181,170,210,221,236,244,256,159,145,109,153
"31310 Mustiala   (Tammela )",91,49,42,44,1,2,4,2,1,3,15,4,3,4,3,11,8,8,3,6,4,4,4,1
"31340 Porras   (Tammela )",567,262,305,45,8,22,45,17,19,14,16,16,26,26,33,40,46,63,40,52,26,19,18,21
"31350 Vistinkoski   (Tammela )",242,112,130,48,4,11,18,4,4,3,4,6,12,15,11,15,18,27,16,33,16,10,5,10
"31370 Eerikkilän Urheiluopisto   (Tammela )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"31380 Letku-Torro   (Tammela )",347,176,171,40,14,20,35,15,6,5,12,11,25,19,23,18,33,22,27,25,10,9,10,8
"31400 Somero Keskus   (Somero )",6278,3256,3022,48,158,216,401,187,130,116,276,216,272,292,295,395,420,445,510,522,403,389,300,335
"31410 Ylöpirtti   (Somero )",369,176,193,45,8,19,22,12,8,11,12,11,13,21,23,28,32,33,29,28,24,17,12,6
"31450 Häntälä   (Somero )",357,159,198,42,11,13,25,15,12,10,10,12,22,21,21,23,36,31,36,31,12,10,2,4
"31460 Hirsjärvi   (Somero )",252,120,132,48,6,8,11,7,6,5,7,15,10,11,8,17,19,21,29,29,14,14,5,10
"31470 Somerniemi   (Somero )",690,326,364,49,7,20,48,31,17,17,20,11,25,24,43,50,58,52,56,56,55,45,26,29
"31490 Terttilä   (Somero )",257,124,133,45,6,6,23,10,10,5,13,6,5,10,11,21,25,26,22,20,18,7,5,8
"31500 Koski Tl   (Koski Tl )",2420,1220,1200,47,74,83,142,87,63,43,86,74,117,123,127,141,177,185,164,215,163,135,121,100
"31520 Pitkäjärvi   (Somero )",530,267,263,43,21,21,43,28,13,5,9,21,27,30,28,34,35,49,53,48,19,23,12,11
"31530 Pyöli   (Somero )",316,151,165,49,4,7,18,10,5,5,8,13,16,14,18,26,30,29,23,29,19,23,12,7
"31600 Jokioinen Keskus   (Jokioinen )",3757,1949,1808,44,101,176,280,153,98,88,119,122,191,218,220,268,256,286,302,301,171,152,126,129
"31610 Vaulammi   (Jokioinen )",464,225,239,45,8,15,30,17,19,15,11,16,15,23,31,37,42,53,42,29,19,20,11,11
"31620 Latovainio   (Jokioinen )",421,197,224,43,11,13,28,19,13,10,18,19,24,20,30,32,31,32,30,38,23,10,8,12
"31630 Minkiö   (Jokioinen )",611,286,325,40,17,35,58,29,18,25,16,22,27,38,42,38,55,36,47,41,23,20,9,15
"31640 Humppila Keskus   (Humppila )",2166,1071,1095,46,54,82,154,82,55,48,68,67,122,114,118,128,152,184,206,165,115,84,84,84
"31650 Venäjänkangas   (Humppila )",213,92,121,41,6,15,17,8,5,4,2,10,11,12,18,14,21,16,21,9,11,4,7,2
"31700 Urjala Asemanseutu-Hanhisuo   (Urjala )",1459,703,756,44,47,61,99,50,39,27,47,50,74,77,96,98,109,104,137,138,82,56,32,36
"31720 Urjalankylä-Kehro   (Urjala )",375,187,188,50,13,7,22,11,10,4,8,8,8,17,24,25,34,34,23,37,36,27,15,12
"31730 Honkola   (Urjala )",122,55,67,46,3,3,6,3,2,2,2,10,3,8,7,12,17,8,10,7,6,5,8,0
"31750 Kehro   (Urjala )",52,26,26,60,0,0,1,0,0,1,1,1,0,3,3,4,2,2,11,6,9,1,4,3
"31760 Urjala Keskus   (Urjala )",1887,1011,876,50,45,66,101,49,35,30,67,72,97,92,90,91,112,130,173,158,111,128,96,144
"31810 Oriniemi   (Punkalaidun )",401,192,209,45,12,18,28,14,4,11,17,12,19,19,23,25,38,28,30,29,27,16,14,17
"31830 Halkivaha   (Urjala )",302,147,155,46,6,10,25,9,7,6,9,13,12,17,16,24,24,23,26,18,21,16,11,9
"31850 Koskioinen   (Punkalaidun )",151,78,73,44,1,6,16,8,3,3,7,4,3,8,11,11,11,11,13,13,2,6,9,5
"31860 Tursa   (Urjala )",314,141,173,48,4,11,11,9,8,9,15,10,12,15,13,21,30,29,35,30,21,19,7,5
"31900 Punkalaidun Keskus   (Punkalaidun )",1905,954,951,51,31,51,101,47,46,38,74,68,64,76,88,105,124,142,190,168,132,126,102,132
"31930 Vanttila   (Punkalaidun )",117,46,71,45,4,4,6,6,5,5,3,3,3,4,5,13,7,13,9,6,13,2,4,2
"31950 Sadonmaa   (Punkalaidun )",167,80,87,48,4,9,11,4,2,4,2,4,12,4,11,8,13,10,15,14,16,15,5,4
"31960 Orisuo   (Loimaa )",72,27,45,53,0,0,5,3,2,0,5,1,0,4,6,3,3,7,7,2,8,4,3,9
"31970 Kanteenmaa   (Punkalaidun )",160,73,87,46,2,4,12,7,5,5,7,4,8,5,10,12,11,15,19,6,8,7,7,6
"32100 Ypäjä Keskus   (Ypäjä )",2050,1023,1027,46,46,63,121,64,41,48,103,86,112,120,105,124,151,143,189,185,104,76,79,90
"32140 Ypäjä Asemanseutu   (Ypäjä )",316,156,160,44,3,10,29,16,11,8,10,11,5,22,22,22,22,39,23,25,12,11,12,3
"32200 Loimaa Keskus   (Loimaa )",8317,4383,3934,46,210,315,496,240,169,211,445,456,439,421,362,494,548,591,648,659,511,398,316,388
"32210 Loimaa kk   (Loimaa )",2404,1216,1188,46,56,109,136,84,41,58,99,96,120,132,110,155,147,179,199,247,144,108,84,100
"32250 Kojonkulma   (Loimaa )",320,153,167,40,10,14,37,21,8,6,8,5,22,22,21,25,18,16,18,32,15,8,3,11
"32260 Kojonperä   (Loimaa )",165,77,88,49,2,3,11,5,2,4,6,3,8,6,12,6,15,17,11,21,12,13,7,1
"32270 Metsämaa-Murto   (Loimaa )",473,222,251,48,10,18,29,16,9,7,10,18,25,21,23,20,38,42,53,44,28,26,15,21
"32280 Metsäkorpi   (Loimaa )",175,85,90,43,8,13,7,6,3,1,4,11,10,6,10,14,13,16,17,11,7,7,5,6
"32300 Mellilä   (Loimaa )",1322,627,695,47,32,45,71,40,33,23,51,50,71,77,69,97,103,109,93,127,78,58,38,57
"32410 Niinijoki   (Loimaa )",581,267,314,43,15,22,42,30,18,18,18,19,28,31,35,44,40,59,45,39,27,23,9,19
"32430 Ylhäinen   (Loimaa )",89,42,47,48,3,1,5,2,1,1,3,4,3,4,7,7,4,10,10,11,6,4,1,2
"32440 Alastaro Keskus   (Loimaa )",1799,879,920,49,40,61,100,52,29,34,63,78,68,98,97,92,111,172,135,160,101,92,97,119
"32450 Tammiainen   (Loimaa )",269,118,151,46,4,9,20,15,6,4,8,9,9,15,16,16,22,19,25,31,14,17,4,6
"32500 Oripää Keskus   (Oripää )",1198,613,585,44,34,59,112,50,29,23,42,41,65,76,64,64,62,76,88,90,61,56,51,55
"32520 Latva   (Oripää )",153,64,89,39,6,6,12,7,7,3,9,9,4,10,8,14,11,10,18,11,4,3,1,0
"32560 Virttaa   (Loimaa )",452,214,238,44,9,19,33,12,15,10,18,19,22,30,20,30,43,36,40,38,22,17,9,10
"32610 Vampula Keskus   (Huittinen )",1051,511,540,48,25,37,65,33,28,16,40,35,54,46,54,73,85,70,73,88,63,57,54,55
"32620 Rutava   (Huittinen )",402,181,221,48,4,12,27,12,14,6,15,9,13,10,29,29,39,45,27,34,28,26,12,11
"32700 Huittinen Keskus   (Huittinen )",7917,4090,3827,46,235,319,452,216,159,169,406,428,444,423,350,453,560,548,599,682,451,414,309,300
"32710 Sampu   (Huittinen )",621,294,327,41,15,30,64,25,17,10,21,20,29,44,42,47,48,56,49,41,18,22,15,8
"32730 Keikyä   (Sastamala )",760,382,378,47,13,23,50,28,20,13,23,28,33,47,30,44,61,67,78,66,38,37,27,34
"32740 Äetsä Keskus   (Sastamala )",1799,887,912,47,54,62,90,57,35,27,81,87,86,82,85,109,122,147,179,171,108,82,63,72
"32760 Suttila   (Huittinen )",179,87,92,47,3,8,9,8,2,2,3,8,7,8,13,11,18,23,20,10,7,7,8,4
"32770 Huhtamo   (Huittinen )",221,102,119,45,8,11,8,5,5,0,10,10,20,10,7,13,23,25,20,13,12,9,3,9
"32800 Kokemäki Keskus   (Kokemäki )",4059,2084,1975,48,84,133,236,114,74,100,171,190,166,184,223,261,296,333,306,328,268,231,164,197
"32810 Peipohja   (Kokemäki )",1894,954,940,44,51,82,125,61,32,44,82,100,103,102,121,114,129,145,152,181,108,76,41,45
"32830 Riste   (Kokemäki )",495,250,245,46,9,16,28,21,21,6,19,16,19,23,28,42,31,35,45,56,28,27,11,14
"32860 Korkeaoja   (Kokemäki )",163,68,95,41,6,4,10,8,3,3,13,8,6,12,7,8,21,16,9,20,2,4,2,1
"32910 Kauvatsa Asemanseutu   (Kokemäki )",292,140,152,46,5,14,19,8,6,4,8,15,15,18,16,16,27,23,23,26,17,11,11,10
"32920 Kauvatsa   (Kokemäki )",594,289,305,51,10,16,37,17,10,12,13,18,20,29,29,33,40,49,56,56,34,39,31,45
"33100 Tampere Keskus   (Tampere )",16793,8907,7886,41,345,352,395,187,157,310,2493,2626,1709,1120,742,771,788,778,847,985,721,557,416,494
"33180 Lapinniemi-Käpylä   (Tampere )",2296,1310,986,52,53,53,65,30,36,42,158,178,154,108,97,110,113,126,114,126,126,127,157,323
"33200 Tampere Keskus Läntinen   (Tampere )",6751,3696,3055,42,91,126,237,116,95,146,900,928,599,415,292,268,325,335,352,442,356,224,250,254
"33210 Itä-Amuri-Tammerkoski   (Tampere )",5929,3256,2673,45,88,116,110,51,51,114,772,782,542,331,248,231,293,305,330,460,334,300,245,226
"33230 Länsi-Amuri   (Tampere )",5968,3301,2667,46,132,151,244,83,70,89,461,534,547,415,292,301,337,369,332,461,352,296,239,263
"33240 Tahmela   (Tampere )",1653,848,805,41,37,70,119,56,30,51,91,93,109,122,118,130,136,125,101,101,83,36,27,18
"33250 Pispala   (Tampere )",2339,1183,1156,39,57,82,143,66,46,58,171,214,218,192,141,176,163,164,172,118,89,33,23,13
"33270 Epilä   (Tampere )",7525,3990,3535,40,265,398,439,204,124,168,453,562,677,579,434,475,503,485,401,447,342,234,147,188
"33300 Rahola   (Tampere )",5086,2645,2441,40,176,223,348,171,102,125,334,339,377,347,331,336,370,313,297,316,204,162,120,95
"33310 Tesoma   (Tampere )",7362,3922,3440,42,275,361,481,209,139,176,455,502,495,421,406,410,498,432,407,506,415,348,264,162
"33330 Myllypuro-Kalkku   (Tampere )",3407,1708,1699,36,166,205,250,97,69,70,233,286,339,272,248,206,188,156,188,171,118,81,35,29
"33340 Haukiluoma-Ikuri   (Tampere )",5162,2622,2540,41,194,268,340,174,128,108,230,267,314,322,353,352,387,399,347,412,230,192,100,45
"33380 Pitkäniemi   (Nokia )",32,13,19,48,0,0,1,0,1,1,2,2,0,4,4,3,4,3,0,0,3,0,2,2
"33400 Luoteis-Tampere   (Tampere )",7903,4110,3793,39,276,400,572,313,238,210,493,459,483,484,490,611,576,511,444,536,327,236,147,97
"33410 Lentävänniemi   (Tampere )",4511,2408,2103,45,155,152,165,89,82,90,270,317,329,245,200,260,271,347,350,473,291,202,115,108
"33420 Lamminpää   (Tampere )",2121,1072,1049,41,79,110,134,72,54,71,93,79,133,159,126,159,167,154,138,141,91,95,36,30
"33430 Vuorentausta   (Ylöjärvi )",2922,1463,1459,40,114,162,187,115,66,71,117,169,221,187,155,199,269,204,157,186,161,91,63,28
"33450 Siivikkala   (Ylöjärvi )",2869,1406,1463,38,112,176,249,126,66,58,101,123,191,225,216,219,231,209,175,170,93,59,43,27
"33470 Ylöjärvi Keskus   (Ylöjärvi )",6240,3272,2968,42,234,322,374,213,126,152,328,379,384,342,340,397,418,439,406,432,355,229,212,158
"33480 Manninmäki-Haavisto   (Ylöjärvi )",7360,3781,3579,36,318,512,771,327,207,215,266,316,474,578,596,548,462,408,400,389,228,147,107,91
"33500 Osmonmäki-Petsamo   (Tampere )",11119,6172,4947,43,244,269,343,131,100,184,1367,1424,1057,737,489,517,511,550,586,586,505,440,440,639
"33520 Keskussairaala-alue-Kauppi   (Tampere )",970,502,468,38,26,43,55,23,10,30,114,75,95,84,56,47,65,52,55,57,30,19,14,20
"33530 Kissanmaa   (Tampere )",4826,2360,2466,42,100,137,161,86,66,111,616,527,338,278,202,280,295,334,297,314,241,204,151,88
"33540 Kaleva   (Tampere )",8647,4708,3939,39,195,211,231,86,87,225,1533,1354,884,532,351,317,394,384,342,384,300,236,264,337
"33560 Takahuhti   (Tampere )",10100,5390,4710,43,282,399,654,292,223,250,735,632,705,582,575,633,641,559,567,677,501,477,353,363
"33580 Atala-Linnainmaa   (Tampere )",15191,7853,7338,38,692,845,1111,455,365,375,923,1035,1174,1110,901,968,1050,1031,909,822,565,412,285,163
"33610 Olkahinen-Tasanne   (Tampere )",3910,1940,1970,39,146,197,302,164,118,100,132,206,279,255,239,331,318,314,282,214,149,82,44,38
"33680 Aitolahti   (Tampere )",1701,842,859,44,45,84,137,73,49,27,42,45,80,110,95,138,139,109,130,152,84,65,44,53
"33700 Messukylä   (Tampere )",1771,870,901,38,64,70,110,46,38,53,179,143,117,129,89,139,102,103,129,117,74,31,15,23
"33710 Kaukajärvi   (Tampere )",17901,9236,8665,38,697,902,1206,535,365,479,1516,1395,1341,1245,958,1167,1175,1074,1025,940,764,518,342,257
"33720 Hervanta   (Tampere )",24780,11629,13151,37,789,954,1096,455,308,646,4055,3397,2263,1514,1095,994,1005,1118,1383,1493,887,576,379,373
"33730 Leinola-Vehmainen   (Tampere )",1816,885,931,42,64,78,127,69,49,42,58,79,104,133,130,133,137,155,118,134,93,58,36,19
"33800 Nekala   (Tampere )",5230,2670,2560,38,163,225,278,128,73,110,516,510,538,441,345,277,305,272,248,288,174,156,94,89
"33820 Koivistonkylä   (Tampere )",9310,4688,4622,39,311,429,625,315,240,240,642,695,629,647,620,626,725,622,510,452,342,267,206,167
"33840 Peltolammi   (Tampere )",3478,1765,1713,41,93,112,153,60,60,106,375,349,278,202,163,187,224,220,196,244,180,134,87,55
"33850 Multisilta   (Pirkkala )",2479,1268,1211,39,114,130,104,70,38,55,216,228,224,160,144,118,163,142,133,150,96,98,60,36
"33870 Vuores   (Lempäälä )",2092,1075,1017,31,128,165,137,33,21,40,252,260,245,231,131,95,106,68,71,54,28,19,7,1
"33880 Höytämö   (Lempäälä )",3827,1887,1940,39,151,202,334,164,90,104,181,165,241,305,284,293,278,213,219,237,147,100,72,47
"33900 Härmälä-Rantaperkiö   (Tampere )",10642,5535,5107,40,390,377,407,221,163,223,1104,1194,1080,737,565,586,640,615,608,587,398,275,233,239
"33920 Toivio   (Pirkkala )",1276,634,642,34,54,109,162,52,41,23,35,46,79,125,98,100,92,76,46,55,38,24,15,6
"33950 Killo   (Pirkkala )",5485,2838,2647,39,225,308,404,154,101,118,274,331,412,442,353,388,370,340,326,357,270,153,111,48
"33960 Suuppa   (Pirkkala )",10486,5316,5170,39,422,630,910,436,267,242,396,509,750,743,813,783,683,567,548,618,492,311,198,168
"33980 Pirkkala kk   (Pirkkala )",1428,669,759,37,52,104,137,68,39,33,46,44,96,101,113,108,112,103,74,81,57,29,15,16
"34110 Lakiala   (Ylöjärvi )",1349,655,694,32,73,112,203,87,54,34,33,34,75,118,118,82,80,91,44,48,31,14,12,6
"34130 Ylinen   (Ylöjärvi )",1323,610,713,37,41,78,125,70,52,40,62,59,71,82,101,99,123,102,67,65,39,18,16,13
"34140 Mutala   (Ylöjärvi )",805,383,422,37,34,47,101,42,28,15,21,17,43,74,69,59,51,47,37,44,30,22,11,13
"34150 Kyrönlahti   (Ylöjärvi )",415,192,223,42,21,18,35,14,4,6,12,15,28,24,28,38,15,32,31,37,28,15,9,5
"34180 Länsi-Teisko   (Ylöjärvi )",153,68,85,46,8,6,6,3,3,2,4,9,4,12,7,11,10,13,16,11,9,13,2,4
"34240 Kämmenteisko   (Tampere )",1704,826,878,38,65,113,166,87,46,40,46,44,108,109,148,124,122,107,118,112,62,40,25,22
"34260 Terälahti   (Tampere )",889,442,447,45,23,47,54,30,19,18,20,20,35,62,50,100,54,68,91,64,55,30,26,23
"34270 Velaatta   (Tampere )",300,129,171,49,2,9,16,12,7,2,5,6,9,16,22,38,27,23,21,23,24,15,14,9
"34300 Kuru Keskus   (Ylöjärvi )",1556,756,800,48,39,58,94,51,40,27,38,42,67,69,70,96,109,172,127,141,106,78,58,74
"34320 Parkkuu   (Ylöjärvi )",228,109,119,49,1,11,13,14,3,2,1,4,12,13,14,18,9,22,24,19,20,14,7,7
"34330 Poikelus   (Ylöjärvi )",279,132,147,42,14,11,20,17,11,3,7,2,22,17,14,18,26,20,24,17,14,13,3,6
"34410 Murole   (Ruovesi )",176,86,90,47,4,6,19,3,0,4,8,2,9,8,15,3,8,15,18,19,14,7,7,7
"34420 Muroleen Kanava   (Ruovesi )",49,24,25,48,3,0,5,2,0,1,0,1,3,0,4,3,2,4,4,6,4,3,3,1
"34430 Kekkonen   (Ruovesi )",126,61,65,52,0,3,4,6,2,2,3,5,4,6,3,9,15,8,17,11,6,9,10,3
"34450 Jäminkipohja   (Ruovesi )",339,148,191,51,5,6,13,9,8,7,4,8,6,21,17,24,33,45,37,37,19,19,15,6
"34510 Luode   (Ylöjärvi )",103,51,52,47,4,5,9,3,2,1,1,3,2,2,10,4,5,7,15,14,7,6,0,3
"34530 Länsi-Aure   (Ylöjärvi )",78,32,46,46,1,4,6,6,3,1,0,1,3,5,8,4,2,4,3,13,4,7,2,1
"34550 Itä-Aure   (Ylöjärvi )",158,59,99,57,1,2,4,4,2,2,4,4,3,7,5,7,12,10,23,13,21,18,10,6
"34600 Ruovesi Keskus-Nenonen   (Ruovesi )",2635,1355,1280,50,51,77,137,93,50,51,91,100,106,87,128,132,176,204,235,250,194,178,132,163
"34640 Mustajärvi   (Ruovesi )",211,101,110,46,8,11,11,5,6,4,5,15,11,3,8,15,15,22,16,19,12,6,10,9
"34710 Vaskivesi   (Virrat )",372,175,197,48,7,13,23,15,8,6,8,11,13,18,24,17,35,27,33,43,26,17,16,12
"34730 Vaskuu   (Virrat )",101,48,53,52,2,0,9,3,1,2,2,3,1,1,5,7,12,8,4,16,9,8,5,3
"34740 Koro   (Virrat )",82,34,48,53,5,1,2,2,1,1,1,3,4,6,1,3,6,1,10,14,5,7,5,4
"34770 Kurjenkylä   (Virrat )",234,107,127,46,6,7,12,11,9,6,7,4,10,16,11,14,20,18,24,20,11,10,9,9
"34800 Virrat Keskus   (Virrat )",4614,2366,2248,50,92,157,242,128,91,94,163,176,188,167,232,261,302,320,425,503,320,278,218,257
"34870 Visuvesi   (Ruovesi )",592,279,313,50,20,19,28,11,13,9,14,18,21,23,26,35,50,41,55,81,42,38,27,21
"34910 Äijänneva   (Virrat )",106,44,62,48,2,3,5,2,0,6,6,3,6,5,2,5,17,8,9,2,5,6,11,3
"34930 Liedenpohja   (Virrat )",316,158,158,49,6,16,13,11,10,6,7,9,10,15,20,20,23,23,30,32,24,14,14,13
"34950 Ohtola   (Virrat )",218,105,113,46,8,11,17,5,3,3,4,14,11,11,16,9,5,15,19,25,15,5,12,10
"34970 Toisvesi   (Virrat )",109,54,55,47,3,2,9,5,2,2,4,4,3,3,4,10,9,4,14,11,6,8,3,3
"34980 Killinkoski   (Virrat )",369,187,182,50,10,13,16,7,5,2,10,10,21,19,16,24,30,28,40,46,23,18,16,15
"35100 Orivesi Asemanseutu   (Orivesi )",3014,1498,1516,42,114,157,250,98,67,63,114,122,186,183,173,202,240,204,217,231,146,105,68,74
"35220 Eräjärvi   (Orivesi )",514,259,255,52,4,13,31,18,10,8,10,15,11,21,30,30,30,49,48,62,38,31,28,27
"35240 Ristakallio   (Orivesi )",191,99,92,47,10,6,7,4,1,3,5,13,10,7,9,20,16,17,13,9,15,10,7,9
"35260 Leväslahti   (Orivesi )",13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"35270 Västilä   (Orivesi )",155,72,83,51,3,3,7,6,2,4,1,4,5,2,8,14,16,14,13,23,16,8,5,1
"35300 Orivesi Keskus   (Orivesi )",4641,2434,2207,48,114,163,270,128,91,114,179,186,221,236,201,293,282,387,333,442,304,265,221,211
"35320 Hirsilä   (Orivesi )",578,277,301,42,24,27,41,32,12,17,19,27,34,25,28,33,45,36,39,61,21,24,19,14
