"Postal code area","Aged 18 or over, total, 2014 (HR)","Average income of inhabitants, 2014 (HR)","Median income of inhabitants, 2014 (HR)","Inhabintants belonging to the lowest income category, 2014 (HR)","Inhabitants belonging to the middle income category, 2014 (HR)","Inhabintants belonging to the highest income category, 2014 (HR)","Accumulated purchasing power of inhabitants, 2014 (HR)"
"34130 Ylinen   (Ylöjärvi )",952,24229,22043,189,556,207,23066203
"34140 Mutala   (Ylöjärvi )",543,24071,22425,113,292,138,13070631
"34150 Kyrönlahti   (Ylöjärvi )",329,22620,20338,77,188,64,7441986
"34180 Länsi-Teisko   (Ylöjärvi )",128,20046,18554,46,58,24,2565836
"34240 Kämmenteisko   (Tampere )",1203,26062,22451,213,701,289,31352796
"34260 Terälahti   (Tampere )",710,31899,20407,173,389,148,22648577
"34270 Velaatta   (Tampere )",255,19862,17067,79,139,37,5064697
"34300 Kuru Keskus   (Ylöjärvi )",1277,20430,17787,309,813,155,26088840
"34320 Parkkuu   (Ylöjärvi )",189,21344,19424,41,113,35,4034034
"34330 Poikelus   (Ylöjärvi )",212,21002,18467,60,117,35,4452346
"34410 Murole   (Ruovesi )",141,21030,17091,38,78,25,2965273
"34420 Muroleen Kanava   (Ruovesi )",38,23320,16222,12,20,6,886141
"34430 Kekkonen   (Ruovesi )",112,23179,20623,22,69,21,2596035
"34450 Jäminkipohja   (Ruovesi )",306,23406,16123,94,170,42,7162378
"34510 Luode   (Ylöjärvi )",82,18516,16966,20,54,8,1518337
"34530 Länsi-Aure   (Ylöjärvi )",58,22394,17595,17,27,14,1298825
"34550 Itä-Aure   (Ylöjärvi )",152,17007,14496,53,90,9,2585028
"34600 Ruovesi Keskus-Nenonen   (Ruovesi )",2251,20488,18085,464,1501,286,46118193
"34640 Mustajärvi   (Ruovesi )",174,20933,18709,43,98,33,3642353
"34710 Vaskivesi   (Virrat )",314,20648,17345,98,164,52,6483429
"34730 Vaskuu   (Virrat )",88,19200,15981,32,45,11,1689639
"34740 Koro   (Virrat )",75,22968,17964,23,41,11,1722583
"34770 Kurjenkylä   (Virrat )",193,18353,16039,58,119,16,3542203
"34800 Virrat Keskus   (Virrat )",3904,20295,17507,891,2536,477,79233382
"34870 Visuvesi   (Ruovesi )",504,18787,15474,147,305,52,9468759
"34910 Äijänneva   (Virrat )",99,17997,12760,48,41,10,1781657
"34930 Liedenpohja   (Virrat )",275,19827,16769,84,155,36,5452428
"34950 Ohtola   (Virrat )",174,19688,17627,45,109,20,3425753
"34970 Toisvesi   (Virrat )",90,19321,17514,30,47,13,1738897
"34980 Killinkoski   (Virrat )",322,18345,15808,91,207,24,5907036
"35100 Orivesi Asemanseutu   (Orivesi )",2370,21727,20226,454,1529,387,51493087
"35220 Eräjärvi   (Orivesi )",439,19926,16488,130,252,57,8747331
"35240 Ristakallio   (Orivesi )",169,20718,15902,52,88,29,3501375
"35260 Leväslahti   (Orivesi )",13,..,..,..,..,..,..
"35270 Västilä   (Orivesi )",140,20045,16214,44,75,21,2806264
"35300 Orivesi Keskus   (Orivesi )",3886,21035,18193,824,2489,573,81741391
"35320 Hirsilä   (Orivesi )",445,19681,17773,121,262,62,8758160
"35400 Länkipohja   (Jämsä )",822,19824,16333,228,478,116,16295473
"35420 Talviainen   (Orivesi )",98,21837,17673,25,58,15,2140004
"35480 Längelmäki   (Orivesi )",59,19448,14946,19,30,10,1147456
"35500 Korkeakoski   (Juupajoki )",892,20121,17825,187,612,93,17948340
"35520 Pirttikangas   (Juupajoki )",63,20781,16256,18,35,10,1309202
"35530 Lyly   (Juupajoki )",232,20496,17451,55,139,38,4755140
"35540 Juupajoki   (Juupajoki )",350,24210,20487,67,199,84,8473614
"35550 Salokunta   (Juupajoki )",135,22419,19405,32,75,28,3026545
"35600 Halli   (Jämsä )",1199,21542,19435,215,780,204,25828380
"35610 Pihlaisto   (Jämsä )",74,21078,16715,18,47,9,1559793
"35630 Suinula-Valkamanperä   (Jämsä )",140,21204,19073,27,93,20,2968538
"35700 Vilppula Keskus   (Mänttä-Vilppula )",2899,20469,18341,663,1869,367,59339742
"35740 Ylä-Vääri   (Ruovesi )",100,25333,21567,22,49,29,2533295
"35750 Väärinmaja   (Ruovesi )",245,20989,18352,58,153,34,5142406
"35800 Mänttä   (Mänttä-Vilppula )",3646,20793,18883,616,2548,482,75812159
"35820 Asemakulma-Mustalahti   (Jämsä )",1706,22021,20062,276,1152,278,37567209
"35990 Kolho   (Mänttä-Vilppula )",967,20245,17041,216,636,115,19577050
"36100 Kangasala Asemanseutu   (Kangasala )",807,26972,25563,140,396,271,21766164
"36110 Ruutana   (Kangasala )",1954,26132,24597,283,1093,578,51061082
"36120 Suinula-Haviseva   (Kangasala )",820,24636,23006,155,455,210,20201507
"36200 Kangasala Keskus   (Kangasala )",7828,23857,21463,1311,4835,1682,186750108
"36220 Suorama   (Kangasala )",3760,22732,21506,639,2492,629,85473480
"36240 Nattari   (Kangasala )",3418,24759,23054,532,2077,809,84626263
"36270 Huutijärvi   (Kangasala )",1064,24970,22253,198,619,247,26568416
"36280 Pikonlinna   (Kangasala )",106,25912,20432,6,78,22,2746620
"36340 Tohkala   (Kangasala )",195,22887,21254,42,114,39,4462905
"36420 Sahalahti Keskus   (Kangasala )",1364,24026,21172,255,867,242,32771725
"36430 Pakkala   (Kangasala )",361,23824,20832,67,216,78,8600407
"36450 Salmentaka   (Pälkäne )",195,20763,17652,61,108,26,4048746
"36520 Raikku   (Kangasala )",320,24053,20435,62,202,56,7697033
"36570 Kaivanto   (Kangasala )",233,22282,19014,61,123,49,5191683
"36600 Pälkäne Keskus   (Pälkäne )",2770,22039,20118,544,1748,478,61048431
"36640 Iltasmäki   (Pälkäne )",308,23073,22297,62,180,66,7106618
"36660 Laitikkala   (Pälkäne )",169,23954,21670,46,78,45,4048158
"36720 Aitoo   (Pälkäne )",472,20198,18365,123,282,67,9533662
"36760 Luopioinen Keskus   (Pälkäne )",700,21063,18697,129,471,100,14744094
"36810 Kuhmalahti Keskus   (Kangasala )",449,21200,19678,95,281,73,9518731
"36840 Kuhmajärvi   (Kangasala )",300,20662,17166,72,196,32,6198536
"36880 Vehkajärvi   (Kangasala )",130,17541,15435,54,62,14,2280326
"36910 Rautajärvi   (Pälkäne )",321,20071,16896,98,181,42,6442741
"36930 Kyynärö   (Pälkäne )",158,20165,16310,52,86,20,3186028
"37100 Nokia Keskus   (Nokia )",5610,21092,18633,989,3809,812,118327667
"37120 Koskenmäki   (Nokia )",7513,25824,23469,1118,4457,1938,194012146
"37130 Alhoniitty   (Nokia )",3495,23810,22673,558,2115,822,83215676
"37140 Harjuniitty   (Nokia )",1642,25379,24380,186,1006,450,41672827
"37150 Kankaantaka   (Nokia )",3194,23093,21518,525,2013,656,73758315
"37180 Sarkola   (Nokia )",283,22794,20149,69,142,72,6450836
"37200 Siuro   (Nokia )",1919,23885,22523,338,1149,432,45834438
"37210 Kulovesi   (Nokia )",20,..,..,..,..,..,..
"37240 Linnavuori   (Nokia )",603,20889,19800,113,404,86,12596012
"37310 Tottijärvi   (Nokia )",637,24771,23310,132,325,180,15779160
"37350 Rämsöö   (Vesilahti )",129,23857,22649,25,70,34,3077538
"37370 Narva   (Vesilahti )",811,22074,19899,201,454,156,17902128
"37380 Krääkkiö   (Vesilahti )",148,19439,18079,48,79,21,2876906
"37420 Valkkinen   (Vesilahti )",605,23701,21758,119,342,144,14339147
"37470 Vesilahti Keskus   (Vesilahti )",1357,25602,23594,215,760,382,34742330
"37500 Lempäälä Keskus   (Lempäälä )",6002,23981,21310,1027,3645,1330,143932091
"37530 Säijä   (Lempäälä )",399,24509,22627,70,236,93,9779263
"37550 Kuivaspää   (Lempäälä )",3298,25761,24070,492,1903,903,84960980
"37560 Kulju   (Lempäälä )",3058,27042,24705,466,1635,957,82693457
"37570 Koivuniemi   (Lempäälä )",302,26813,23886,58,157,87,8097570
"37600 Valkeakoski Keskus   (Valkeakoski )",9367,21762,20020,1563,6325,1479,203843197
"37630 Vääräkoivu   (Valkeakoski )",5617,23414,21612,998,3427,1192,131513882
"37700 Sääksmäki   (Valkeakoski )",390,22456,19723,75,240,75,8757728
"37720 Ritvala   (Valkeakoski )",158,22666,20219,31,94,33,3581167
"37740 Haukila   (Valkeakoski )",235,20816,19592,55,141,39,4891675
"37770 Tarttila   (Valkeakoski )",382,22141,19553,89,227,66,8457714
"37800 Toijala keskus   (Akaa )",7406,22393,20325,1362,4736,1308,165840359
"37830 Viiala Keskus   (Akaa )",4299,21860,20075,781,2811,707,93977161
"37850 Metsäkansa   (Valkeakoski )",293,23268,21716,51,175,67,6817605
"37860 Kärjenniemi   (Valkeakoski )",609,24751,23494,87,366,156,15073632
"37900 Kylmäkoski Asemanseutu   (Akaa )",260,20938,18693,51,176,33,5443772
"37910 Kylmäkoski Keskus   (Akaa )",1062,21510,19561,224,666,172,22843475
"37960 Sotkia   (Akaa )",221,21439,18749,49,134,38,4738050
"38100 Karkku   (Sastamala )",696,22073,20309,156,410,130,15363040
"38120 Kutala   (Sastamala )",193,24734,19967,40,113,40,4773710
"38130 Ellivuori   (Sastamala )",17,..,..,..,..,..,..
"38140 Kärppälä   (Sastamala )",293,23742,19989,77,145,71,6956395
"38200 Vammala Keskus   (Sastamala )",5299,21656,18852,1023,3500,776,114755778
"38210 Vammala Asemanseutu   (Sastamala )",3507,20730,19011,794,2272,441,72698470
"38220 Stormi   (Sastamala )",667,23639,19996,170,397,100,15766979
"38250 Roismala   (Sastamala )",1041,21927,20712,203,658,180,22826054
"38270 Sammaljoki   (Sastamala )",294,20946,16949,90,155,49,6158134
"38280 Illo   (Sastamala )",358,20849,18128,101,193,64,7463767
"38300 Kiikka   (Sastamala )",1511,21271,18891,347,950,214,32140202
"38360 Kiikoinen   (Sastamala )",962,20107,17705,269,560,133,19342982
"38420 Häijää   (Sastamala )",797,23730,21848,151,458,188,18912672
"38460 Mouhijärvi Keskus   (Sastamala )",1372,21644,20098,300,822,250,29695564
"38470 Hyynilä   (Sastamala )",222,19583,18123,65,129,28,4347342
"38490 Haukijärvi   (Hämeenkyrö )",62,19747,16515,22,29,11,1224300
"38510 Suodenniemi   (Sastamala )",1025,20502,17547,292,580,153,21014716
"38600 Lavia Keskus   (Pori )",1295,19539,17163,375,751,169,25303575
"38650 Yli-Putto   (Pori )",131,19763,17379,49,61,21,2588915
"38670 Kalliala-Haunia   (Pori )",159,18543,15124,52,84,23,2948336
"38680 Tuunajärvi   (Pomarkku )",77,22329,16423,23,42,12,1719315
"38700 Kankaanpää Keskus   (Kankaanpää )",4971,21148,19165,1127,3087,757,105124812
"38710 Myllymäki   (Kankaanpää )",1845,18227,16145,524,1164,157,33628313
"38720 Vihteljärvi   (Kankaanpää )",382,19767,16583,129,203,50,7551031
"38740 Hapuoja   (Kankaanpää )",343,20626,18018,82,205,56,7074566
"38750 Veneskoski   (Kankaanpää )",220,21826,19108,55,125,40,4801792
"38760 Venesjärvi   (Kankaanpää )",290,20331,19495,79,169,42,5895936
"38770 Lohikko   (Kankaanpää )",365,20896,18666,85,219,61,7627175
"38800 Jämijärvi Keskus   (Jämijärvi )",1396,19415,16971,419,814,163,27103390
"38840 Niinisalo   (Kankaanpää )",722,20196,19699,176,462,84,14581244
"38860 Suurimaa   (Jämijärvi )",166,20951,18169,50,100,16,3477924
"38910 Ala-Honkajoki   (Kankaanpää )",455,19954,16961,149,245,61,9078843
"38920 Vatajankoski   (Honkajoki )",205,19179,17638,54,124,27,3931779
"38950 Honkajoki Keskus   (Honkajoki )",1110,19560,16474,322,651,137,21711820
"38970 Lauhala   (Honkajoki )",239,18958,15228,91,119,29,4530927
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",2716,21729,19836,520,1733,463,59015713
"39110 Simuna   (Hämeenkyrö )",172,22783,19478,38,96,38,3918748
"39130 Sasi   (Hämeenkyrö )",575,23683,22321,119,322,134,13617648
"39150 Pinsiö   (Hämeenkyrö )",607,24415,23690,104,363,140,14820106
"39160 Julkujärvi   (Ylöjärvi )",2263,25359,24826,275,1381,607,57387366
"39170 Jumesniemi   (Hämeenkyrö )",140,23097,21626,40,64,36,3233567
"39180 Herttuala   (Hämeenkyrö )",74,22493,21377,18,40,16,1664463
"39195 Kaipio   (Hämeenkyrö )",146,20210,17742,46,74,26,2950691
"39200 Kyröskoski   (Hämeenkyrö )",3837,21564,19947,735,2486,616,82739667
"39230 Osara   (Hämeenkyrö )",173,21906,18257,36,114,23,3789756
"39290 Vesajärvi   (Hämeenkyrö )",146,21762,19962,31,91,24,3177189
"39310 Viljakkala Keskus   (Ylöjärvi )",786,20775,18601,186,507,93,16329469
"39340 Karhe   (Ylöjärvi )",227,24149,20685,44,131,52,5481881
"39360 Komi   (Ylöjärvi )",182,22881,21728,40,99,43,4164307
"39380 Lavajärvi   (Hämeenkyrö )",125,21851,21195,20,83,22,2731326
"39410 Luhalahti   (Ikaalinen )",273,22438,18537,62,162,49,6125457
"39430 Röyhiö   (Ikaalinen )",139,20590,19086,39,78,22,2861983
"39450 Sisättö   (Ikaalinen )",111,19280,15995,34,65,12,2140051
"39500 Ikaalinen Keskus   (Ikaalinen )",3926,20656,18643,872,2529,525,81096029
"39530 Kilvakkala   (Ikaalinen )",794,20322,19007,203,478,113,16135468
"39580 Riitiala   (Ikaalinen )",320,20021,18881,82,201,37,6406669
"39590 Tevaniemi   (Ikaalinen )",187,21770,19185,51,99,37,4071032
"39610 Kovelahti   (Ikaalinen )",174,20758,18202,50,94,30,3611929
"39620 Kovesjoki   (Parkano )",170,20774,17932,47,102,21,3531528
"39660 Lapinneva   (Parkano )",221,18804,16063,59,137,25,4155739
"39700 Parkano Keskus   (Parkano )",4600,20482,18351,981,3099,520,94215950
"39750 Vatajanjärvi   (Parkano )",304,21424,17968,78,177,49,6512765
"39770 Aureskoski   (Parkano )",63,19952,16120,18,40,5,1256958
"39780 Alaskylä   (Parkano )",171,21065,20830,40,104,27,3602180
"39810 Linnankylä   (Kihniö )",297,18385,17271,93,174,30,5460476
"39820 Kihniö Keskus   (Kihniö )",1344,19277,17099,359,849,136,25908832
"39880 Kihniö Asemanseutu   (Kihniö )",125,17381,15851,47,63,15,2172567
"39920 Suomijärvi   (Karvia )",133,19981,17419,38,77,18,2657457
"39930 Karvia Keskus   (Karvia )",956,18652,16138,259,613,84,17830955
"39940 Kantti   (Karvia )",221,18593,16072,84,108,29,4108994
"39960 Sarvela   (Karvia )",374,19277,16458,120,212,42,7209678
"39965 Karviankylä   (Karvia )",148,20651,16725,40,82,26,3056362
"39980 Sara   (Karvia )",145,18692,16599,48,79,18,2710370
"39990 Alkkia   (Karvia )",92,18655,16648,31,56,5,1716276
"40100 Jyväskylä Keskus   (Jyväskylä )",12984,20422,16603,4034,7273,1677,265163659
"40200 Mannila-Taulumäki   (Jyväskylä )",3036,23464,20053,748,1656,632,71235569
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",4805,24802,21891,804,2954,1047,119173191
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",8154,24131,22427,1288,5097,1769,196760159
"40320 Seppälän Teollisuusalue   (Jyväskylä )",4056,20442,18833,900,2623,533,82914635
"40340 Huhtasuo   (Jyväskylä )",5121,17780,16555,1340,3468,313,91053796
"40400 Halssila   (Jyväskylä )",3248,22502,21248,570,2093,585,73087977
"40420 Jyskä   (Jyväskylä )",3667,23472,22202,625,2337,705,86071115
"40500 Keljo-Ristonmaa   (Jyväskylä )",2858,20087,18222,887,1510,461,57408985
"40520 Kuokkala-Ristikivi   (Jyväskylä )",12681,21764,19513,3282,7124,2275,275995251
"40530 Keljonkangas   (Jyväskylä )",3883,24873,23604,633,2262,988,96583581
"40600 Mattilanpelto   (Jyväskylä )",1932,22191,18620,517,1037,378,42872746
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",327,19611,18997,72,227,28,6412733
"40630 Kypärämäki   (Jyväskylä )",3032,22722,20755,633,1772,627,68892169
"40640 Keltinmäki   (Jyväskylä )",5425,19651,17797,1609,3088,728,106605122
"40660 Länsi-Palokka   (Jyväskylä )",508,23147,22709,92,318,98,11758627
"40700 Mäki-Matti   (Jyväskylä )",4266,18685,16029,1476,2309,481,79710099
"40720 Nisula   (Jyväskylä )",2402,21601,18410,536,1480,386,51885373
"40740 Kortepohja   (Jyväskylä )",6028,18305,16163,2194,3061,773,110339549
"40800 Vaajakoski   (Jyväskylä )",6264,23048,20693,1086,4029,1149,144370231
"40820 Vuoritsalo   (Jyväskylä )",731,21101,18978,141,500,90,15425076
"40900 Säynätsalo   (Jyväskylä )",2644,23079,21011,456,1656,532,61020074
"40930 Kinkomaa   (Muurame )",951,25133,22946,140,592,219,23901770
"40950 Muurame Keskus   (Muurame )",5806,30403,23105,948,3405,1453,176517661
"41120 Puuppola   (Jyväskylä )",1301,25270,24091,211,724,366,32875906
"41140 Kuikka   (Jyväskylä )",420,23572,22498,72,258,90,9900354
"41160 Tikkakoski   (Jyväskylä )",3449,23178,22323,581,2151,717,79942533
"41180 Vehniä   (Laukaa )",542,23998,21844,116,344,82,13006865
"41210 Jokihaara   (Uurainen )",288,23280,23072,48,183,57,6704762
"41220 Höytiä   (Uurainen )",245,20914,19120,73,135,37,5123938
"41230 Uurainen Keskus   (Uurainen )",1282,21034,19434,270,836,176,26965904
"41240 Kyynämöinen   (Uurainen )",208,19382,16800,65,114,29,4031516
"41260 Hoikankylä   (Saarijärvi )",122,18617,18124,34,77,11,2271257
"41270 Lannevesi   (Saarijärvi )",427,19795,17534,122,243,62,8452677
"41290 Kangashäkki   (Uurainen )",460,23456,23132,82,279,99,10789597
"41310 Leppävesi   (Laukaa )",2081,24118,23357,308,1307,466,50189611
"41325 Laukkavirta   (Laukaa )",239,22266,20189,50,148,41,5321676
"41330 Vihtavuori   (Laukaa )",1852,23472,21899,327,1166,359,43469993
"41340 Laukaa Keskus   (Laukaa )",4111,22746,20711,682,2707,722,93510242
"41350 Laukaa Asemanseutu   (Laukaa )",530,21800,20632,104,339,87,11553769
"41360 Valkola   (Laukaa )",368,23242,19171,101,207,60,8553167
"41370 Kuusa   (Laukaa )",793,22969,21252,181,453,159,18214269
"41390 Äijälä   (Laukaa )",327,21711,21343,71,200,56,7099660
"41400 Lievestuore   (Laukaa )",2695,21032,19703,511,1831,353,56681756
"41410 Kankainen   (Toivakka )",149,20634,18689,36,84,29,3074462
"41440 Ruuhimäki   (Toivakka )",183,22701,20598,34,114,35,4154343
"41450 Leppälahti   (Jyväskylä )",533,22885,20938,101,328,104,12197763
"41490 Niemisjärvi   (Hankasalmi )",630,20420,18644,162,390,78,12864432
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",1212,19143,17203,308,776,128,23201060
"41520 Hankasalmi Keskus   (Hankasalmi )",1607,20058,17464,397,1017,193,32232847
"41530 Veneranta   (Hankasalmi )",139,18880,16120,42,80,17,2624352
"41540 Ristimäki   (Hankasalmi )",223,19063,16780,67,132,24,4250983
"41550 Hannula   (Hankasalmi )",136,18574,15236,50,68,18,2526014
"41560 Säkinmäki   (Hankasalmi )",153,18507,15507,49,88,16,2831520
"41580 Sauvamäki   (Hankasalmi )",227,17969,15537,73,133,21,4078858
"41630 Oravasaari   (Jyväskylä )",289,20841,20126,80,164,45,6022984
"41660 Toivakka Keskus   (Toivakka )",1513,21284,19297,327,960,226,32201951
"41710 Rutalahti-Kivisuo   (Jyväskylä )",230,20441,17920,53,142,35,4701354
"41730 Kivisuo   (Joutsa )",28,..,..,..,..,..,..
"41750 Havumäki   (Joutsa )",78,18575,14701,33,35,10,1448849
"41770 Leivonmäki   (Joutsa )",580,18564,15867,164,362,54,10767097
"41800 Korpilahti Keskus   (Jyväskylä )",2862,22133,19497,660,1709,493,63343579
"41820 Saakoski   (Jyväskylä )",241,22324,21701,48,146,47,5380068
"41840 Moksi   (Jyväskylä )",75,19499,20081,25,44,6,1462419
"41860 Rannila   (Jyväskylä )",180,25661,23859,22,112,46,4618983
"41870 Putkilahti   (Jyväskylä )",156,20323,17345,49,78,29,3170371
"41880 Oittila   (Jyväskylä )",109,20180,15636,36,58,15,2199618
"41900 Petäjävesi Keskus   (Petäjävesi )",2183,20726,18648,492,1377,314,45243838
"41920 Kintaus   (Petäjävesi )",413,22865,20866,89,236,88,9443107
"41925 Ylä-Kintaus   (Petäjävesi )",127,19323,16328,38,71,18,2454035
"41930 Kuohu   (Jyväskylä )",616,22526,21703,128,362,126,13876025
"41940 Vesanka   (Jyväskylä )",1047,22902,21968,217,616,214,23978167
"41970 Huttula   (Keuruu )",41,25015,18392,10,22,9,1025598
"41980 Kuivasmäki   (Petäjävesi )",154,20471,15989,50,79,25,3152497
"42100 Jämsä Keskus   (Jämsä )",8625,21920,19550,1799,5255,1571,189058548
"42140 Juokslahti   (Jämsä )",236,22722,20350,55,129,52,5362304
"42220 Kaipola   (Jämsä )",865,21368,19772,182,547,136,18483465
"42300 Jämsänkoski Keskus   (Jämsä )",4571,21045,19434,920,2912,739,96197235
"42330 Haavisto   (Jämsä )",340,24378,23551,63,183,94,8288369
"42440 Koskenpää   (Jämsä )",572,19529,16120,167,324,81,11170773
"42520 Asunta   (Keuruu )",132,22270,17421,31,80,21,2939614
"42560 Pohjoisjärvi   (Keuruu )",33,21072,17268,10,19,4,695379
"42600 Multia Keskus-Väätäiskylä   (Multia )",1215,19855,16757,347,728,140,24124063
"42660 Sahrajärvi   (Multia )",102,17780,14423,42,45,15,1813572
"42700 Keuruu Keskus   (Keuruu )",6711,20966,18702,1320,4538,853,140705736
"42720 Valkealahti   (Keuruu )",6,..,..,..,..,..,..
"42800 Haapamäki   (Keuruu )",1009,20084,17841,235,689,85,20264758
"42820 Riiho   (Keuruu )",70,27272,22025,16,34,20,1909072
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",48,19437,17805,12,31,5,932955
"42840 Kolkki   (Mänttä-Vilppula )",112,21148,19368,32,62,18,2368520
"42850 Pohjaslahti   (Mänttä-Vilppula )",133,20811,17974,36,77,20,2767851
"42870 Kotala   (Virrat )",368,21028,17679,102,215,51,7738414
"42910 Pihlajavesi   (Keuruu )",258,19563,16431,75,151,32,5047148
"42930 Katajamäki   (Keuruu )",94,18681,15368,31,51,12,1756009
"43100 Saarijärvi Keskus   (Saarijärvi )",5284,19804,17716,1234,3443,607,104642817
"43130 Tarvaala   (Saarijärvi )",331,21016,20322,74,204,53,6956379
"43170 Häkkilä   (Saarijärvi )",227,18012,15439,74,130,23,4088670
"43220 Mahlu   (Saarijärvi )",386,20302,16932,115,215,56,7836666
"43240 Lehtola   (Saarijärvi )",144,19675,17445,48,75,21,2833247
"43250 Kolkanlahti   (Saarijärvi )",330,18940,16737,90,209,31,6250128
"43270 Kalmari   (Saarijärvi )",434,19340,16715,124,264,46,8393550
"43300 Kannonkoski Keskus   (Kannonkoski )",1028,18749,16207,286,636,106,19274234
"43340 Kannonjärvi   (Kannonkoski )",132,17461,15953,45,80,7,2304906
"43390 Lokakylä   (Kivijärvi )",70,18252,17084,21,44,5,1277632
