"Postal code area","Aged 18 or over, total, 2014 (KO)","Basic level studies, 2014 (KO)","With education, total, 2014 (KO)","Matriculation examination, 2014 (KO)","Vocational diploma, 2014 (KO)","Academic degree - Lower level university degree, 2014 (KO)","Academic degree - Higher level university degree, 2014 (KO)"
"65460 Tölby-Rimal   (Mustasaari )",230,39,191,5,114,40,32
"65470 Rimal   (Mustasaari )",39,11,28,1,19,2,6
"65480 Vikby   (Mustasaari )",196,37,159,4,108,23,24
"65520 Helsingby   (Mustasaari )",1108,245,863,39,623,116,85
"65610 Mustasaari Keskus   (Mustasaari )",4515,956,3559,237,2065,674,583
"65630 Karperö   (Mustasaari )",940,184,756,46,428,161,121
"65650 Koskö   (Mustasaari )",218,43,175,8,123,24,20
"65710 Singsby   (Mustasaari )",463,115,348,21,193,76,58
"65730 Jungsund   (Mustasaari )",339,82,257,21,169,41,26
"65760 Iskmo   (Mustasaari )",246,58,188,12,116,39,21
"65800 Raippaluoto   (Mustasaari )",655,151,504,28,349,88,39
"65870 Björköby   (Mustasaari )",319,110,209,10,157,24,18
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",266,73,193,14,150,19,10
"65930 Södra Vallgrund   (Mustasaari )",299,77,222,10,153,33,26
"65970 Söderudden   (Mustasaari )",178,91,87,2,72,11,2
"66100 Maalahti   (Maalahti )",1592,458,1134,68,749,190,127
"66140 Övermalax   (Maalahti )",1299,386,913,50,695,108,60
"66160 Långåminne   (Maalahti )",254,96,158,12,113,24,9
"66200 Korsnäs Keskus   (Korsnäs )",696,222,474,32,332,72,38
"66210 Moikipää   (Korsnäs )",477,132,345,30,239,49,27
"66220 Bergö   (Maalahti )",400,156,244,17,174,31,22
"66230 Korsbäck   (Korsnäs )",77,24,53,1,49,3,0
"66240 Petolahti   (Maalahti )",874,292,582,43,441,68,30
"66260 Svarvar   (Maalahti )",91,37,54,3,40,10,1
"66270 Pirttikylä-Sorvari   (Närpiö )",776,305,471,23,374,49,25
"66280 Taklax   (Korsnäs )",312,128,184,11,146,20,7
"66290 Harrström   (Korsnäs )",281,130,151,12,111,21,7
"66295 Töjby   (Närpiö )",314,141,173,15,129,16,13
"66300 Jurva Keskus   (Kurikka )",1830,607,1223,59,982,114,68
"66320 Niemenkylä   (Kurikka )",278,116,162,12,124,19,7
"66330 Hakko   (Kurikka )",238,107,131,5,110,12,4
"66340 Sarvijoki   (Kurikka )",296,105,191,13,156,18,4
"66350 Tainus   (Kurikka )",121,58,63,3,51,6,3
"66360 Kesti   (Kurikka )",352,106,246,10,206,22,8
"66370 Närvijoki   (Kurikka )",256,106,150,9,130,8,3
"66400 Laihia Keskus   (Laihia )",4592,1222,3370,155,2272,572,371
"66420 Ruto   (Laihia )",265,68,197,11,153,22,11
"66430 Vedenoja   (Vaasa )",133,41,92,1,74,12,5
"66440 Tervajoki   (Isokyrö )",1550,432,1118,65,891,112,50
"66450 Jakkula   (Laihia )",677,209,468,22,348,67,31
"66460 Haapala   (Laihia )",280,101,179,8,135,25,11
"66470 Jukaja-Jokisalo   (Laihia )",266,100,166,12,130,13,11
"66500 Vähäkyrö Keskus   (Vaasa )",1802,608,1194,53,945,132,64
"66510 Merikaarto   (Vaasa )",929,224,705,28,508,117,52
"66520 Veikkaala   (Mustasaari )",450,119,331,21,229,48,33
"66530 Koivulahti   (Mustasaari )",1324,256,1068,60,689,192,127
"66540 Petsmo   (Mustasaari )",453,126,327,21,220,62,24
"66550 Västerhankmo   (Mustasaari )",269,63,206,11,152,29,14
"66560 Österhankmo   (Mustasaari )",187,43,144,12,105,18,9
"66580 Kuni   (Mustasaari )",293,55,238,9,163,42,24
"66590 Vassor   (Mustasaari )",138,34,104,6,74,14,10
"66600 Vöyri Keskus   (Vöyri )",2208,628,1580,92,1090,222,176
"66640 Maksamaa   (Vöyri )",858,300,558,27,419,72,40
"66660 Bertby   (Vöyri )",106,30,76,5,50,17,4
"66680 Kaurajärvi   (Vöyri )",82,34,48,6,32,8,2
"66710 Kaitsor   (Vöyri )",196,51,145,5,104,17,19
"66730 Oxkangar   (Vöyri )",58,24,34,3,27,4,0
"66800 Oravainen Keskus   (Vöyri )",804,299,505,34,354,78,39
"66810 Kimo   (Vöyri )",263,97,166,15,124,18,9
"66820 Komossa   (Vöyri )",177,57,120,5,98,13,4
"66830 Oravaisten Tehdas   (Vöyri )",397,133,264,13,206,32,13
"66840 Pensala   (Uusikaarlepyy )",299,97,202,8,175,14,5
"66850 Jepua   (Uusikaarlepyy )",775,283,492,34,374,59,25
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3166,1027,2139,124,1442,343,230
"66910 Soklot   (Uusikaarlepyy )",330,71,259,14,197,34,14
"66930 Kovjoki   (Uusikaarlepyy )",187,71,116,5,92,10,9
"66950 Munsala   (Uusikaarlepyy )",747,266,481,19,383,55,24
"66970 Hirvlax   (Uusikaarlepyy )",397,146,251,11,188,34,18
"66980 Monå   (Uusikaarlepyy )",107,41,66,2,56,4,4
"66999 Kaukaluoto   (Mustasaari )",56,23,33,3,26,3,1
"67100 Kokkola Keskus   (Kokkola )",8693,2475,6218,613,3998,1004,603
"67200 Kiviniitty-Tullimäki   (Kokkola )",3589,892,2697,249,1716,400,332
"67300 Halkokari   (Kokkola )",3039,703,2336,149,1558,357,272
"67400 Rytimäki   (Kokkola )",3240,662,2578,137,1708,457,276
"67410 Vitsari   (Kokkola )",608,183,425,30,310,56,29
"67500 Sokoja   (Kokkola )",828,245,583,28,443,65,47
"67600 Linnusperä-Kaustari   (Kokkola )",2054,525,1529,87,1062,247,133
"67700 Kirkonmäki-Isokylä   (Kokkola )",3464,775,2689,133,1843,425,288
"67800 Koivuhaka   (Kokkola )",2945,950,1995,96,1647,179,73
"67900 Ykspihjala   (Kokkola )",1076,359,717,27,574,74,42
"68100 Himanka Keskus   (Kalajoki )",2058,688,1370,58,1106,140,66
"68150 Hillilä   (Kalajoki )",259,93,166,7,142,12,5
"68210 Marinkainen   (Kokkola )",729,238,491,15,414,46,16
"68220 Karhi   (Kokkola )",109,30,79,2,61,13,3
"68230 Lohtaja Keskus   (Kokkola )",929,321,608,30,472,70,36
"68240 Ala-Viirre   (Kokkola )",279,101,178,11,143,19,5
"68300 Kälviä Keskus   (Kokkola )",2865,784,2081,93,1561,272,155
"68320 Ruotsalo   (Kokkola )",564,137,427,15,329,58,25
"68370 Ullava Keskus   (Kokkola )",296,125,171,8,138,17,8
"68380 Yli-Ullava   (Kokkola )",290,135,155,7,133,12,3
"68390 Rahkonen   (Kokkola )",113,42,71,3,58,8,2
"68410 Alaveteli   (Kruunupyy )",1252,408,844,49,593,132,70
"68500 Kruunupyy Keskus   (Kruunupyy )",2271,762,1509,124,1038,215,132
"68530 Lepplax   (Pedersören kunta )",355,102,253,8,205,31,9
"68550 Öja   (Kokkola )",611,176,435,18,320,59,38
"68555 Bosund   (Luoto )",640,166,474,17,382,48,27
"68560 Eugmo   (Luoto )",591,194,397,24,324,35,14
"68570 Luoto   (Luoto )",1494,411,1083,71,788,147,77
"68580 Furuholmen   (Luoto )",612,125,487,39,355,59,34
"68600 Pietarsaari Keskus   (Pietarsaari )",9431,3025,6406,476,4314,929,687
"68620 Skutnäs-Västermalm   (Pietarsaari )",3803,1078,2725,208,1805,413,299
"68630 Kyrkostrand   (Pietarsaari )",1972,495,1477,92,989,232,164
"68660 Östermalm-Björnholmen   (Pietarsaari )",1824,773,1051,39,845,103,64
"68690 Sundby   (Pedersören kunta )",296,85,211,6,162,29,14
"68700 Teerijärvi   (Kruunupyy )",1461,511,950,63,703,119,65
"68750 Småbönders   (Kruunupyy )",226,98,128,11,90,21,6
"68800 Kolppi   (Pedersören kunta )",877,282,595,43,461,66,25
"68810 Ytteresse   (Pedersören kunta )",973,288,685,22,572,71,20
"68820 Ähtävä   (Pedersören kunta )",831,227,604,38,447,75,44
"68830 Bäckby   (Pedersören kunta )",121,43,78,5,60,12,1
"68840 Nederlappfors   (Pedersören kunta )",268,110,158,10,118,19,11
"68870 Edsevö   (Pedersören kunta )",376,142,234,11,179,27,17
"68910 Pännäinen   (Pedersören kunta )",950,247,703,31,503,99,70
"68920 Forsby   (Pedersören kunta )",345,86,259,15,197,28,19
"68930 Purmo   (Pedersören kunta )",527,160,367,15,271,43,38
"68940 Lillby   (Pedersören kunta )",376,134,242,12,185,26,19
"68970 Överpurmo   (Pedersören kunta )",189,76,113,4,94,11,4
"68999 Rita   (Kokkola )",65,27,38,2,30,5,1
"69100 Kannus Keskus   (Kannus )",3896,1224,2672,126,2101,292,153
"69150 Eskola   (Kannus )",378,147,231,12,193,20,6
"69170 Yli-Kannus   (Kannus )",216,63,153,11,122,14,6
"69300 Toholampi Keskus   (Toholampi )",1702,565,1137,69,854,150,64
"69310 Laitala   (Toholampi )",255,76,179,19,132,18,10
"69330 Määttälä   (Toholampi )",116,52,64,4,49,8,3
"69340 Purontaka   (Toholampi )",120,45,75,6,58,8,3
"69410 Sykäräinen   (Toholampi )",375,152,223,15,182,21,5
"69420 Syri   (Lestijärvi )",52,20,32,5,18,7,2
"69440 Lestijärvi Keskus   (Lestijärvi )",418,157,261,32,173,32,24
"69450 Yli-Lesti   (Lestijärvi )",173,71,102,7,81,12,2
"69510 Halsua Keskus-Marjusaari   (Halsua )",678,290,388,21,304,40,23
"69550 Kanala   (Halsua )",86,41,45,2,37,3,3
"69570 Karvonen   (Halsua )",239,93,146,15,111,16,4
"69600 Kaustinen Keskus   (Kaustinen )",3112,989,2123,112,1550,319,142
"69660 Köyhäjoki   (Kaustinen )",205,89,116,8,84,19,5
"69700 Veteli Keskus   (Veteli )",1135,328,807,39,617,92,59
"69730 Tunkkari   (Veteli )",398,77,321,18,234,41,28
"69750 Sillanpää   (Veteli )",152,55,97,4,82,8,3
"69820 Räyrinki   (Veteli )",564,232,332,23,249,45,15
"69830 Pulkkinen   (Veteli )",219,93,126,6,108,12,0
"69850 Patana   (Veteli )",181,65,116,9,94,10,3
"69910 Kivikangas   (Perho )",47,24,23,0,20,3,0
"69920 Oksakoski-Kivikangas   (Perho )",385,154,231,13,187,23,8
"69950 Perho Keskus-Salamajärvi   (Perho )",942,364,578,25,452,64,37
"69970 Salamajärvi   (Perho )",31,15,16,0,14,2,0
"69980 Möttönen   (Perho )",613,230,383,18,332,23,10
"70100 Kuopio Keskus   (Kuopio )",10926,2015,8911,1408,4701,1364,1438
"70110 Etu-Niirala   (Kuopio )",3430,612,2818,651,1386,447,334
"70150 Neulamäki   (Kuopio )",4465,828,3637,606,2129,523,379
"70200 Puijonlaakso   (Kuopio )",5778,1104,4674,750,2488,716,720
"70210 Kuopion Keskussairaala-alue   (Kuopio )",78,47,31,0,25,5,1
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",115,32,83,12,57,9,5
"70260 Julkula   (Kuopio )",1952,308,1644,102,982,291,269
"70280 Länsi-Puijo   (Kuopio )",1739,340,1399,102,867,199,231
"70300 Linnanpelto   (Kuopio )",873,136,737,66,360,130,181
"70340 Inkilänmäki   (Kuopio )",2888,664,2224,192,1453,333,246
"70400 Kettulanlahti   (Kuopio )",598,116,482,38,283,71,90
"70420 Päiväranta   (Kuopio )",1951,415,1536,101,1022,219,194
"70460 Saarijärvi   (Kuopio )",3392,856,2536,188,1933,266,149
"70500 Männistö   (Kuopio )",5964,1495,4469,480,2965,584,440
"70600 Niirala-Huuhanmäki   (Kuopio )",2934,446,2488,602,1068,388,430
"70620 Haapaniemi   (Kuopio )",1982,460,1522,180,886,210,246
"70700 Särkiniemi   (Kuopio )",3149,610,2539,280,1525,374,360
"70780 Jynkkä   (Kuopio )",3983,823,3160,218,2086,464,392
"70800 Pitkälahti   (Kuopio )",2529,424,2105,112,1366,338,289
"70820 Litmanen   (Kuopio )",9181,1780,7401,467,4780,1133,1021
"70840 Jynkänmäki   (Kuopio )",3956,416,3540,224,1643,830,843
"70870 Hiltulanlahti   (Kuopio )",1822,343,1479,49,1040,230,160
"70900 Toivala   (Siilinjärvi )",2066,296,1770,75,1103,314,278
"70910 Vuorela   (Siilinjärvi )",2362,426,1936,85,1310,317,224
"70940 Jännevirta   (Kuopio )",442,77,365,20,240,59,46
"71130 Kortejoki   (Kuopio )",454,130,324,10,232,45,37
"71150 Vartiala   (Kuopio )",472,120,352,8,264,51,29
"71160 Riistavesi   (Kuopio )",1238,340,898,37,675,113,73
"71170 Laukka-aho   (Tuusniemi )",85,27,58,2,47,7,2
"71200 Tuusniemi Keskus   (Tuusniemi )",1408,511,897,50,732,65,50
"71210 Tuusjärvi   (Tuusniemi )",199,50,149,2,124,18,5
"71240 Paakkila   (Tuusniemi )",188,60,128,6,100,15,7
"71260 Juurikkamäki   (Tuusniemi )",114,47,67,0,55,8,4
"71280 Kosula   (Tuusniemi )",221,87,134,6,114,10,4
"71310 Vehmersalmi Keskus   (Kuopio )",1055,376,679,27,542,61,49
"71330 Räsälä   (Kuopio )",286,74,212,7,157,26,22
"71360 Litmaniemi   (Kuopio )",157,61,96,3,78,9,6
"71380 Mustinlahti   (Kuopio )",147,60,87,2,82,2,1
"71460 Paukarlahti   (Leppävirta )",342,87,255,4,183,47,21
"71470 Oravikoski   (Leppävirta )",333,78,255,7,180,39,29
"71480 Kurkimäki   (Kuopio )",726,118,608,25,384,124,75
"71490 Airaksela   (Kuopio )",210,54,156,6,121,18,11
"71520 Kaislastenlahti   (Kuopio )",233,42,191,9,130,35,17
"71570 Syvänniemi   (Kuopio )",945,172,773,36,559,113,65
"71610 Salonkulma   (Kuopio )",4,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",203,88,115,5,103,2,5
"71650 Hirvilahti-Salonkulma   (Kuopio )",383,106,277,5,235,21,16
"71660 Leinolanlahti   (Kuopio )",97,24,73,3,66,2,2
"71670 Kurolanlahti   (Kuopio )",86,27,59,1,51,5,2
"71680 Pulkonkoski-Saarinen   (Kuopio )",185,58,127,5,111,9,2
"71690 Varpasmaa   (Kuopio )",13,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",434,83,351,5,266,59,21
"71730 Kinnulanlahti   (Kuopio )",488,120,368,19,279,41,29
"71740 Tavinsalmi   (Kuopio )",80,30,50,2,40,7,1
"71745 Haatala   (Kuopio )",32,8,24,2,18,4,0
"71750 Maaninka Keskus   (Kuopio )",951,341,610,22,476,72,40
"71760 Ahkionlahti-Vianta   (Kuopio )",236,72,164,5,136,13,10
"71775 Tuovilanlahti-Haatala   (Kuopio )",331,108,223,10,190,19,4
"71800 Siilinjärvi Keskus   (Siilinjärvi )",8062,1848,6214,267,4502,860,585
"71820 Pöljä   (Siilinjärvi )",605,140,465,22,354,65,24
"71840 Kuuslahti   (Siilinjärvi )",411,99,312,11,254,34,13
"71850 Leppäkaarre   (Siilinjärvi )",1637,306,1331,62,1015,154,100
"71870 Harjamäki   (Siilinjärvi )",315,52,263,14,163,38,48
"71890 Hamula   (Siilinjärvi )",665,131,534,21,376,82,55
"71910 Alapitkä   (Lapinlahti )",666,160,506,10,398,64,34
"71920 Pajujärvi   (Lapinlahti )",315,101,214,5,173,15,21
"71950 Lammasaho   (Kuopio )",99,27,72,1,66,4,1
"71960 Lukkarila   (Lapinlahti )",199,66,133,13,101,9,10
"72100 Karttula Keskus   (Kuopio )",1453,514,939,35,770,87,47
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",25,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1003,358,645,28,532,47,38
"72220 Eliaksela   (Tervo )",59,18,41,3,32,2,4
"72300 Vesanto Keskus   (Vesanto )",1129,486,643,26,530,56,31
"72310 Niinivesi   (Vesanto )",224,92,132,7,107,11,7
"72330 Tiitilänkylä   (Vesanto )",109,41,68,4,48,8,8
"72350 Pienola   (Vesanto )",257,113,144,9,123,4,8
"72360 Närhilä   (Vesanto )",92,38,54,1,44,7,2
"72380 Horontaipale   (Vesanto )",110,41,69,5,53,5,6
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2332,895,1437,62,1153,140,82
"72430 Kumpula   (Pielavesi )",198,63,135,6,116,8,5
"72490 Saarinen   (Kuopio )",17,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",97,45,52,1,43,3,5
"72530 Säviäntaipale   (Pielavesi )",194,75,119,5,107,6,1
"72550 Säviä   (Pielavesi )",252,94,158,9,130,10,9
"72570 Vuorikylä   (Pielavesi )",94,35,59,1,54,0,4
"72600 Keitele Keskus   (Keitele )",1719,619,1100,30,922,97,51
"72630 Kuusela-Rajala   (Keitele )",83,27,56,7,41,7,1
"72710 Vaaraslahti   (Pielavesi )",357,110,247,9,199,25,14
"72740 Laukkala   (Pielavesi )",121,57,64,4,48,10,2
"72810 Jylhänkylä   (Pielavesi )",118,46,72,6,59,6,1
"72840 Saarela   (Pielavesi )",98,39,59,1,52,6,0
"72930 Tossavanlahti   (Keitele )",103,43,60,1,54,4,1
"72950 Porttila   (Keitele )",73,26,47,2,41,3,1
"72980 Petäjäkylä   (Keitele )",64,29,35,1,32,2,0
"73100 Lapinlahti Keskus   (Lapinlahti )",4065,1288,2777,107,2192,283,195
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",230,74,156,8,128,14,6
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",418,108,310,16,243,37,14
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1531,599,932,34,775,75,48
"73230 Syvärinpää   (Lapinlahti )",279,102,177,5,153,15,4
"73250 Korpijärvi   (Lapinlahti )",181,78,103,3,89,9,2
"73300 Nilsiä Keskus   (Kuopio )",2681,1014,1667,69,1351,157,90
"73310 Tahkovuori   (Kuopio )",103,21,82,8,55,14,5
"73320 Reittiö   (Kuopio )",1047,355,692,26,570,53,43
"73350 Haluna   (Kuopio )",338,71,267,14,218,24,11
"73360 Pajulahti   (Kuopio )",464,119,345,12,275,34,24
"73410 Pieksänkoski   (Kuopio )",207,50,157,10,125,13,9
"73460 Muuruvesi   (Kuopio )",602,199,403,13,331,39,20
"73470 Västinniemi   (Kuopio )",262,61,201,2,171,21,7
"73500 Juankoski Keskus   (Kuopio )",2469,879,1590,56,1346,117,71
"73600 Kaavi Keskus   (Kaavi )",1822,739,1083,26,933,77,47
"73620 Kortteinen-Rasilampi   (Kaavi )",218,85,133,4,122,6,1
"73640 Sivakkavaara   (Kaavi )",108,60,48,1,42,4,1
"73645 Niinivaara-Onnivaara   (Kaavi )",86,37,49,2,43,3,1
"73670 Luikonlahti   (Kaavi )",406,155,251,5,222,15,9
"73710 Viitaniemi   (Kuopio )",156,48,108,7,93,4,4
"73730 Losomäki   (Kuopio )",70,37,33,1,27,3,2
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",461,179,282,12,245,19,6
"73810 Palonurmi-Aholansaari   (Kuopio )",259,86,173,5,149,15,4
"73830 Keski-Siikajärvi   (Kuopio )",207,78,129,6,111,8,4
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",84,26,58,2,51,0,5
"73860 Pykälikkö   (Rautavaara )",.,.,.,.,.,.,.
"73900 Rautavaara Keskus   (Rautavaara )",1210,554,656,22,570,38,26
"73970 Riitasalo   (Rautavaara )",15,..,..,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",129,54,75,3,63,4,5
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",3416,1083,2333,169,1647,299,218
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",5417,1439,3978,205,2960,532,281
"74130 Kihmula   (Iisalmi )",3871,972,2899,137,2203,345,214
"74140 Ritoniemi   (Iisalmi )",926,224,702,21,560,89,32
"74150 Laidunmäki   (Iisalmi )",854,219,635,28,520,65,22
"74160 Koljonvirta   (Iisalmi )",830,179,651,24,484,93,50
"74170 Soinlahti   (Iisalmi )",676,166,510,14,405,69,22
"74200 Vieremä Keskus   (Vieremä )",1921,623,1298,48,1066,118,66
"74230 Salahmi   (Vieremä )",332,117,215,6,186,16,7
"74240 Marttisenjärvi   (Vieremä )",131,52,79,1,77,0,1
"74250 Nissilä   (Vieremä )",107,60,47,3,41,2,1
"74270 Kauppilanmäki   (Vieremä )",405,121,284,21,222,26,15
"74300 Sonkajärvi Keskus   (Sonkajärvi )",2326,826,1500,50,1256,127,67
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",639,247,392,13,332,32,15
"74345 Kalliosuo   (Sonkajärvi )",65,30,35,1,33,1,0
"74360 Sonkakoski   (Sonkajärvi )",144,45,99,8,76,9,6
"74380 Jyrkkä   (Sonkajärvi )",80,30,50,1,43,6,0
"74390 Laakajärvi   (Sotkamo )",65,23,42,1,35,3,3
"74420 Hernejärvi   (Sonkajärvi )",248,80,168,7,133,18,10
"74470 Paloinen   (Lapinlahti )",130,53,77,2,68,4,3
"74490 Koirakoski   (Sonkajärvi )",111,59,52,1,45,6,0
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",616,160,456,18,384,37,17
"74520 Kirmanranta   (Iisalmi )",418,75,343,17,262,38,26
"74540 Kotikylä   (Iisalmi )",133,29,104,6,76,10,12
"74550 Pörsänmäki   (Iisalmi )",199,62,137,5,121,9,2
"74590 Kurenpolvi   (Vieremä )",261,64,197,7,150,24,16
"74595 Runni   (Iisalmi )",526,162,364,5,311,36,12
"74610 Honkaranta   (Kiuruvesi )",152,47,105,2,85,15,3
"74630 Heinäkylä   (Kiuruvesi )",188,53,135,6,102,17,10
"74640 Sulkavanjärvi   (Kiuruvesi )",140,36,104,4,86,13,1
"74670 Rapakkojoki   (Kiuruvesi )",95,22,73,5,57,6,5
"74680 Myllyniemi   (Kiuruvesi )",358,125,233,9,192,17,15
"74700 Kiuruvesi Keskus   (Kiuruvesi )",5311,1851,3460,136,2818,335,171
"74720 Niemiskylä   (Kiuruvesi )",167,40,127,5,107,7,8
"74740 Aittojärvi   (Kiuruvesi )",263,106,157,7,137,9,4
"74770 Kalliokylä   (Kiuruvesi )",57,23,34,1,29,3,1
"74840 Koppeloharju   (Kiuruvesi )",217,75,142,3,124,9,6
"74940 Remeskylä-Tihilänkangas   (Kiuruvesi )",109,34,75,2,70,1,2
"74980 Tihilänkangas   (Kiuruvesi )",34,15,19,0,19,0,0
"75500 Nurmes Keskus   (Nurmes )",3670,1301,2369,58,2003,195,113
"75530 Porokylä   (Nurmes )",2451,837,1614,38,1349,162,65
"75650 Savikylä   (Nurmes )",382,138,244,3,210,21,10
"75680 Ylä-Luosta   (Rautavaara )",99,49,50,3,46,1,0
"75700 Valtimo Keskus   (Valtimo )",1245,513,732,17,606,73,36
"75710 Karhunpää   (Valtimo )",238,77,161,7,130,13,11
"75740 Pajukoski   (Valtimo )",100,35,65,4,56,4,1
"75770 Puukari   (Valtimo )",167,56,111,2,98,6,5
"75790 Rumo   (Valtimo )",76,28,48,4,38,1,5
"75840 Ylä-Valtimo   (Valtimo )",137,52,85,4,72,6,3
"75890 Saramo-Petäiskylä-Mujejärvi   (Nurmes )",63,24,39,0,37,2,0
"75930 Petäiskylä   (Nurmes )",46,25,21,0,20,1,0
"75940 Mujejärvi   (Nurmes )",9,..,..,..,..,..,..
"75970 Kohtavaara   (Nurmes )",94,19,75,1,63,4,7
"75990 Höljäkkä   (Nurmes )",115,49,66,3,54,7,2
"76100 Pieksämäki Keskus   (Pieksämäki )",4984,1569,3415,166,2660,388,201
"76120 Kontiopuisto   (Pieksämäki )",1707,514,1193,45,949,140,59
"76130 Pappilanmäki   (Pieksämäki )",797,199,598,27,438,82,51
"76150 Länsirinne   (Pieksämäki )",2721,797,1924,70,1563,176,115
"76280 Partaharju   (Pieksämäki )",124,28,96,3,81,8,4
"76620 Pyhitty   (Pieksämäki )",115,24,91,4,70,7,10
"76780 Lamminmäki   (Pieksämäki )",92,23,69,0,59,7,3
"76850 Naarajärvi   (Pieksämäki )",2361,636,1725,70,1337,205,113
"76940 Nenonpelto   (Pieksämäki )",173,44,129,2,115,5,7
"77110 Paltanen   (Pieksämäki )",77,27,50,1,43,4,2
"77120 Venetmäki   (Pieksämäki )",159,54,105,7,83,10,5
"77140 Huumala   (Pieksämäki )",89,31,58,0,51,3,4
"77220 Neuvola   (Pieksämäki )",138,43,95,0,85,7,3
"77240 Halkokumpu   (Pieksämäki )",134,50,84,2,70,9,3
"77320 Hurskaala   (Pieksämäki )",61,21,40,0,35,4,1
"77330 Virtasalmi Keskus   (Pieksämäki )",585,250,335,18,281,23,13
"77350 Montola   (Pieksämäki )",199,74,125,4,111,6,4
"77380 Kantala   (Mikkeli )",135,63,72,3,56,9,4
"77430 Siikamäki   (Pieksämäki )",328,107,221,11,175,24,11
"77460 Maavesi   (Joroinen )",313,80,233,12,184,26,11
"77480 Savuniemi   (Joroinen )",39,10,29,1,19,9,0
"77520 Haapakoski-Partaharju   (Pieksämäki )",158,50,108,0,97,6,5
"77570 Jäppilä Keskus   (Pieksämäki )",673,237,436,15,356,43,22
"77580 Tihusniemi   (Pieksämäki )",139,52,87,1,71,10,5
"77600 Suonenjoki Keskus   (Suonenjoki )",5511,1756,3755,142,3006,365,242
"77630 Lempyy   (Suonenjoki )",177,40,137,8,108,19,2
"77690 Suontee   (Suonenjoki )",104,27,77,2,65,5,5
"77700 Rautalampi Keskus   (Rautalampi )",2167,756,1411,60,1119,136,96
"77770 Myhinpää   (Rautalampi )",111,64,47,1,38,4,4
"77800 Iisvesi   (Suonenjoki )",440,169,271,8,232,16,15
"77910 Vaajasalmi   (Rautalampi )",87,20,67,1,56,6,4
"77930 Kerkonjoensuu   (Rautalampi )",348,134,214,11,180,16,7
"77960 Pakarila   (Rautalampi )",5,..,..,..,..,..,..
"78200 Varkaus Keskus   (Leppävirta )",4101,1574,2527,115,2022,267,123
"78210 Kuoppakangas   (Varkaus )",1353,346,1007,41,687,190,89
"78250 Päiviönsaari   (Varkaus )",897,232,665,24,464,114,63
"78300 Kommila   (Varkaus )",1971,582,1389,58,1064,150,117
"78310 Puurtila   (Leppävirta )",910,168,742,34,493,148,67
"78400 Luttila   (Varkaus )",1048,223,825,26,648,101,50
"78480 Timola   (Leppävirta )",395,85,310,9,234,39,28
"78500 Pitkälänniemi-Könönpelto   (Varkaus )",1940,458,1482,57,1127,211,87
"78610 Kurola   (Varkaus )",203,48,155,6,112,24,13
"78710 Akonlahti   (Varkaus )",537,138,399,8,316,49,26
"78850 Käpykangas   (Joroinen )",2499,695,1804,81,1371,249,103
"78870 Kaura-Aho   (Varkaus )",2001,535,1466,56,1148,188,74
"78880 Kuvansi   (Joroinen )",981,228,753,21,592,99,41
"78900 Ruokokoski   (Varkaus )",186,53,133,0,104,19,10
"79100 Leppävirta Keskus   (Leppävirta )",4684,1421,3263,114,2488,408,253
"79130 Sorsakoski   (Leppävirta )",840,311,529,13,457,39,20
"79140 Kotalahti   (Leppävirta )",282,64,218,8,176,24,10
"79150 Konnuslahti-Valkeamäki   (Leppävirta )",335,96,239,9,202,19,9
"79160 Saamaiskylä   (Leppävirta )",58,24,34,1,23,4,6
"79180 Tuppurinmäki   (Leppävirta )",33,13,20,0,18,1,1
"79190 Valkeamäki   (Leppävirta )",30,14,16,1,11,2,2
"79230 Moninmäki   (Leppävirta )",55,16,39,1,30,5,3
"79255 Kurjala-Moninmäki   (Leppävirta )",116,31,85,4,69,7,5
"79265 Puponmäki   (Leppävirta )",86,30,56,2,50,4,0
"79330 Näädänmaa   (Leppävirta )",86,23,63,3,52,7,1
"79350 Itä-Soisalo   (Leppävirta )",91,39,52,0,46,5,1
"79410 Niinimäki   (Leppävirta )",122,40,82,2,75,4,1
"79480 Kangaslampi Keskus   (Varkaus )",536,193,343,9,283,37,14
"79520 Viljolahti   (Varkaus )",143,61,82,2,67,10,3
"79600 Joroinen Keskus   (Joroinen )",2172,709,1463,63,1119,173,108
