"Postal code area","Free-time residences, 2016 (RA)","Buildings, total, 2016 (RA)","Other buildings, 2016 (RA)","Residential buildings, 2016 (RA)","Dwellings, 2016 (RA)","Average floor area, 2016 (RA)","Dwellings in small houses, 2016 (RA)","Dwellings in blocks of flats, 2016 (RA)"
"07990 Ruotsinkylä-Koskisto   (Loviisa )",43,174,25,149,144,115.5,144,0
"08100 Lohja Keskus   (Lohja )",434,1540,267,1273,4823,72.1,1472,3351
"08150 Keskilohja   (Lohja )",1,1692,194,1498,2338,93.8,1778,560
"08200 Ojamo   (Lohja )",2,351,71,280,2150,70.0,720,1430
"08350 Routio   (Lohja )",275,507,34,473,1346,80.4,566,780
"08360 Kisakallio   (Lohja )",8,15,13,2,0,0.0,0,0
"08450 Hormajärvi   (Lohja )",215,155,29,126,146,105.9,122,24
"08480 Karstu   (Lohja )",74,139,12,127,123,117.0,123,0
"08500 Ventelä-Millola   (Lohja )",618,2170,296,1874,2896,96.0,2419,477
"08680 Muijala   (Lohja )",103,579,62,517,746,108.9,620,126
"08700 Virkkala   (Lohja )",125,2263,214,2049,3611,89.1,2445,1166
"08800 Kirkniemi   (Lohja )",779,724,100,624,718,108.6,655,63
"09120 Karjalohja   (Lohja )",1397,783,128,655,641,99.3,627,14
"09220 Sammatti   (Lohja )",1124,823,105,718,781,102.2,779,2
"09430 Saukkola   (Lohja )",392,812,96,716,783,101.2,782,1
"09520 Millola   (Lohja )",90,77,4,73,69,110.6,69,0
"09630 Koisjärvi   (Lohja )",314,277,34,243,221,112.6,221,0
"09810 Nummi-Oinola   (Lohja )",311,524,53,471,522,91.5,517,5
"09930 Leppäkorpi   (Lohja )",178,199,21,178,156,106.7,156,0
"10120 Tähtelä   (Inkoo )",80,358,48,310,285,120.5,285,0
"10140 Päivölä   (Inkoo )",62,163,21,142,128,121.8,128,0
"10160 Degerby   (Inkoo )",558,498,88,410,380,131.0,380,0
"10210 Inkoo Keskus   (Inkoo )",547,1156,226,930,1439,96.8,1145,294
"10230 Inkoo Asemanseutu   (Inkoo )",52,220,40,180,162,119.6,162,0
"10250 Fagervik   (Inkoo )",128,131,32,99,82,101.1,82,0
"10270 Barösund   (Inkoo )",756,216,99,117,83,110.0,83,0
"10300 Karjaa Keskus   (Raasepori )",321,2532,333,2199,3975,86.1,2203,1772
"10320 Bäljars   (Raasepori )",0,457,91,366,706,82.0,441,265
"10330 Pinjainen   (Raasepori )",8,269,36,233,326,86.4,295,31
"10350 Meltolan sairaala-alue   (Raasepori )",2,17,8,9,68,54.7,29,39
"10360 Mustio   (Raasepori )",413,727,108,619,637,101.3,621,16
"10380 Kaunislahti   (Raasepori )",19,73,11,62,53,109.1,53,0
"10410 Åminnefors   (Raasepori )",49,184,33,151,259,71.5,161,98
"10420 Pohjankuru   (Raasepori )",319,720,108,612,1087,78.8,714,373
"10440 Bollsta   (Raasepori )",22,170,28,142,187,84.4,187,0
"10470 Fiskari   (Raasepori )",30,250,32,218,293,85.0,223,70
"10480 Antskog   (Raasepori )",109,98,14,84,81,77.6,60,21
"10520 Tenhola Kirkonkylä   (Raasepori )",582,876,110,766,822,106.1,809,13
"10570 Bromarv   (Raasepori )",918,405,76,329,293,98.3,289,4
"10600 Tammisaari Keskus   (Raasepori )",2697,2108,562,1546,3260,81.9,1572,1688
"10620 Tammisaari   (Raasepori )",26,792,58,734,929,96.7,768,161
"10640 Dragsvik   (Raasepori )",7,315,12,303,445,100.7,337,108
"10650 Flyet   (Raasepori )",5,707,45,662,1511,86.3,679,832
"10660 Trollböle   (Raasepori )",46,337,43,294,466,90.6,283,183
"10680 Skogby   (Raasepori )",41,174,87,87,117,84.6,105,12
"10710 Snappertuna   (Raasepori )",764,253,47,206,197,107.6,197,0
"10820 Lappohja   (Hanko )",399,360,113,247,413,81.3,259,154
"10900 Hanko Keskus   (Hanko )",541,1532,372,1160,3142,73.4,1169,1973
"10940 Hangonkylä   (Hanko )",17,1034,74,960,1087,99.0,1056,31
"10960 Hanko Pohjoinen   (Hanko )",14,917,183,734,1006,90.1,945,61
"11100 Riihimäki Keskus   (Riihimäki )",4,955,218,737,4547,62.2,803,3744
"11120 Pohjois-Riihimäki   (Riihimäki )",14,1950,177,1773,3625,82.0,2171,1454
"11130 Peltosaari-Patastenmäki   (Riihimäki )",25,2149,179,1970,5084,80.8,2414,2670
"11310 Taka-Kasarmi   (Riihimäki )",1,266,40,226,399,86.6,234,165
"11710 Herajoki   (Riihimäki )",357,1122,243,879,1516,91.9,1144,372
"11910 Lasi-Kumela   (Janakkala )",11,692,64,628,1242,83.7,820,422
"12100 Oitti   (Hausjärvi )",381,1047,159,888,1357,88.5,1187,170
"12130 Mommila   (Hausjärvi )",127,201,19,182,177,95.6,161,16
"12170 Hietoinen   (Hausjärvi )",96,140,11,129,108,124.2,108,0
"12210 Hausjärvi kk   (Hausjärvi )",18,142,32,110,109,106.1,109,0
"12240 Hikiä   (Hausjärvi )",103,709,89,620,742,101.1,680,62
"12310 Ryttylä   (Hausjärvi )",41,700,80,620,905,86.9,795,110
"12350 Turkhauta   (Hausjärvi )",46,256,34,222,218,110.8,215,3
"12380 Leppäkoski   (Janakkala )",38,257,31,226,253,92.0,223,30
"12400 Tervakoski   (Janakkala )",266,1512,177,1335,2425,86.3,1607,818
"12450 Vähikkälä   (Janakkala )",375,144,13,131,122,105.7,122,0
"12520 Kormu   (Loppi )",20,197,17,180,184,112.2,184,0
"12540 Launonen   (Loppi )",179,632,66,566,643,104.9,625,18
"12600 Läyliäinen   (Loppi )",629,910,112,798,887,102.5,846,41
"12630 Sajaniemi   (Loppi )",215,171,17,154,141,106.3,141,0
"12640 Joentaka   (Loppi )",45,169,25,144,142,119.6,142,0
"12700 Loppi kk   (Loppi )",386,829,133,696,1277,86.1,959,318
"12750 Pilpala   (Loppi )",1018,358,36,322,296,104.4,296,0
"12820 Räyskälä   (Loppi )",233,44,13,31,29,83.9,29,0
"12920 Topeno   (Loppi )",314,223,38,185,175,99.9,171,4
"12950 Vojakkala-Eerolankulma   (Loppi )",262,136,22,114,113,91.2,113,0
"13100 Hämeenlinna Keskus   (Hämeenlinna )",1,1474,189,1285,7309,67.3,1715,5594
"13110 Kantola   (Hämeenlinna )",83,156,107,49,118,61.5,86,32
"13130 Kauriala   (Hämeenlinna )",0,1157,246,911,4089,63.9,1133,2956
"13200 Keinusaari   (Hämeenlinna )",0,74,35,39,1023,55.3,6,1017
"13210 Hätilä   (Hämeenlinna )",43,1657,87,1570,4673,76.0,2091,2582
"13220 Sairio   (Hämeenlinna )",0,562,43,519,924,83.9,599,325
"13250 Katuma   (Hämeenlinna )",3,77,13,64,726,61.2,118,608
"13270 Ruununmylly   (Hämeenlinna )",150,536,22,514,650,113.8,610,40
"13300 Käikälä   (Hämeenlinna )",9,854,55,799,1152,98.0,1152,0
"13330 Harviala   (Janakkala )",45,353,38,315,324,115.3,324,0
"13430 Hattelmala   (Hämeenlinna )",52,506,80,426,485,106.2,480,5
"13500 Jukola   (Hattula )",620,2735,179,2556,5733,86.2,4016,1717
"13530 Hämeenlinna sairaala-alue   (Hämeenlinna )",0,6,6,0,0,0.0,0,0
"13600 Ojoinen   (Hämeenlinna )",6,741,64,677,2099,71.4,985,1114
"13700 Parolannummi   (Hattula )",116,200,27,173,214,102.1,163,51
"13720 Parola   (Hattula )",261,1645,255,1390,2225,91.2,1809,416
"13800 Katinala   (Hattula )",319,527,66,461,648,93.3,567,81
"13880 Rahkoila   (Hattula )",79,499,66,433,533,110.5,500,33
"13900 Pekola   (Hattula )",47,422,68,354,363,118.5,353,10
"14140 Jokimaa   (Janakkala )",235,122,13,109,104,103.5,104,0
"14200 Turenki   (Janakkala )",518,2785,410,2375,4710,85.1,3277,1433
"14240 Väli-Janakkala   (Janakkala )",265,471,59,412,420,108.8,407,13
"14300 Renko kk   (Hämeenlinna )",907,1120,163,957,1130,93.8,1087,43
"14330 Kaloinen   (Hämeenlinna )",0,7,1,6,11,82.5,11,0
"14370 Lukana   (Hämeenlinna )",19,63,3,60,52,95.3,52,0
"14430 Vuohiniemi   (Hattula )",301,79,24,55,43,88.0,43,0
"14450 Rimmilä   (Hämeenlinna )",313,102,14,88,74,90.9,74,0
"14500 Iittala   (Hämeenlinna )",746,1465,167,1298,1639,94.3,1399,240
"14530 Leteensuo   (Hattula )",70,139,18,121,111,107.8,111,0
"14610 Lepaa   (Hattula )",97,207,51,156,186,116.8,183,3
"14620 Tyrväntö   (Hattula )",240,119,24,95,92,97.4,92,0
"14680 Alvettula   (Hämeenlinna )",540,367,53,314,286,108.0,282,4
"14690 Torvoila   (Hämeenlinna )",418,127,18,109,97,95.9,97,0
"14700 Hauho kk   (Hämeenlinna )",1176,930,126,804,1138,87.5,979,159
"14770 Eteläinen   (Hämeenlinna )",138,425,37,388,400,107.9,400,0
"14810 Pohjoinen   (Hämeenlinna )",62,154,29,125,133,107.7,129,4
"14820 Syrjäntaka   (Hämeenlinna )",293,422,78,344,420,95.2,420,0
"14840 Sairiala   (Hämeenlinna )",112,143,16,127,122,103.8,108,14
"14870 Juttila   (Hämeenlinna )",355,151,23,128,120,101.3,120,0
"14930 Sappee   (Hämeenlinna )",529,103,17,86,71,96.3,71,0
"14960 Puutikkala   (Pälkäne )",368,73,16,57,52,83.7,52,0
"14980 Kuohijoki   (Pälkäne )",192,55,15,40,31,107.7,28,3
"15100 Lahti Asemanseutu   (Lahti )",0,592,120,472,4299,57.8,482,3817
"15110 Keski-Lahti   (Lahti )",0,193,83,110,3702,58.7,41,3661
"15140 Kartano-Paavola   (Lahti )",0,615,173,442,10833,58.1,275,10558
"15150 Möysä   (Lahti )",2,542,64,478,2896,60.7,503,2393
"15160 Kolava   (Lahti )",52,597,50,547,755,125.4,737,18
"15170 Tenava-Tonttila   (Lahti )",6,402,100,302,2314,67.4,348,1966
"15200 Kiveriö   (Lahti )",0,530,87,443,2217,59.9,410,1807
"15210 Kivistönmäki   (Lahti )",0,450,115,335,2917,56.6,270,2647
"15230 Kytölä   (Lahti )",266,1005,124,881,1227,101.6,990,237
"15240 Mukkula   (Lahti )",11,1044,98,946,4317,75.6,1223,3094
"15270 Kukkila   (Hollola )",124,647,47,600,671,120.2,664,7
"15300 Myllypohja-Koiskala   (Lahti )",28,1062,111,951,2014,83.2,1222,792
"15320 Ahtiala   (Lahti )",162,871,31,840,1220,104.5,1021,199
"15340 Kunnas-Hiekkanummi   (Lahti )",43,1037,35,1002,1090,103.1,1088,2
"15460 Mäkelä   (Lahti )",305,312,42,270,246,118.1,246,0
"15500 Liipola   (Lahti )",1,323,39,284,3117,62.8,259,2858
"15520 Saksala   (Lahti )",0,273,134,139,1500,60.8,253,1247
"15540 Villähde   (Lahti )",129,1752,185,1567,1874,107.5,1750,124
"15550 Rakokivi   (Lahti )",1,850,155,695,1972,77.0,1027,945
"15560 Nastola kk   (Lahti )",498,1173,233,940,2376,81.4,1126,1250
"15580 Ruuhijärvi   (Lahti )",250,157,24,133,114,108.8,114,0
"15610 Laune-Nikkilä   (Lahti )",2,1788,127,1661,2475,89.7,2063,412
"15680 Renkomäki-Ämmälä   (Lahti )",2,1160,94,1066,1159,115.7,1155,4
"15700 Hennala-Jokimaa   (Hollola )",34,1548,260,1288,3674,77.2,1389,2285
"15800 Kärpänen   (Lahti )",5,634,155,479,2083,63.8,539,1544
"15810 Kasakkamäki   (Lahti )",0,411,22,389,600,90.2,496,104
"15820 Okeroinen   (Hollola )",17,457,44,413,414,117.2,410,4
"15830 Metsäkangas   (Lahti )",1,376,23,353,2329,68.9,371,1958
"15840 Riihelä   (Lahti )",0,399,7,392,979,80.4,661,318
"15850 Likolampi   (Lahti )",0,175,27,148,361,74.6,197,164
"15860 Kartano   (Hollola )",1,633,161,472,1958,76.4,670,1288
"15870 Salpakangas   (Hollola )",6,682,65,617,2270,78.0,1083,1187
"15880 Soramäki   (Hollola )",114,1409,159,1250,2241,96.5,1616,625
"15900 Jalkaranta   (Lahti )",3,406,29,377,837,114.8,592,245
"15950 Kiikkula   (Lahti )",8,541,32,509,2177,81.7,794,1383
"15980 Messilä   (Hollola )",42,25,22,3,..,..,..,..
"16100 Uusikylä   (Lahti )",300,649,75,574,719,93.0,605,114
"16160 Okkeri   (Lahti )",86,69,7,62,51,107.4,51,0
"16200 Artjärvi Keskus   (Orimattila )",194,401,63,338,414,92.7,384,30
"16230 Artjärvi Kirkonkylä   (Orimattila )",99,229,42,187,172,106.3,172,0
"16260 Hietana   (Orimattila )",47,126,14,112,94,114.0,94,0
"16270 Villikkala   (Orimattila )",35,89,7,82,72,106.6,72,0
"16280 Kuivanto   (Orimattila )",55,344,31,313,287,102.3,282,5
"16300 Orimattila Keskus   (Orimattila )",400,3653,459,3194,5653,86.4,3870,1783
"16310 Virenoja   (Orimattila )",43,282,24,258,246,119.8,246,0
"16320 Pennala   (Orimattila )",20,457,45,412,406,120.9,406,0
"16330 Heinämaa   (Orimattila )",34,199,22,177,154,107.9,154,0
"16350 Niinikoski   (Orimattila )",77,193,21,172,164,113.3,164,0
"16390 Pakaa   (Orimattila )",46,178,21,157,129,109.1,129,0
"16450 Mallusjoki   (Orimattila )",112,278,30,248,237,105.4,237,0
"16500 Herrala   (Hollola )",104,465,51,414,395,103.2,382,13
"16510 Luhtikylä   (Orimattila )",135,248,29,219,207,113.4,207,0
"16540 Mertie   (Kärkölä )",72,173,22,151,136,116.0,136,0
"16600 Järvelä   (Kärkölä )",113,1230,219,1011,1550,87.4,1380,170
"16610 Kärkölä kk   (Kärkölä )",92,396,49,347,334,113.1,334,0
"16630 Tennilä   (Hollola )",28,146,8,138,129,122.1,129,0
"16670 Lappila   (Kärkölä )",121,386,39,347,335,96.1,332,3
"16710 Hollola kk   (Hollola )",164,437,39,398,404,118.7,394,10
"16730 Kutajärvi   (Hollola )",288,474,45,429,438,115.3,437,1
"16790 Manskivi   (Hollola )",40,86,8,78,55,98.0,55,0
"16800 Hämeenkoski   (Hollola )",544,1069,137,932,1055,102.0,1026,29
"16900 Lammi kk   (Hämeenlinna )",1710,2253,369,1884,2722,90.7,2198,524
"16960 Iso-Evo   (Hämeenlinna )",76,111,6,105,93,99.0,93,0
"16970 Evo   (Hämeenlinna )",40,68,34,34,58,57.0,25,33
"16980 Ronni   (Hämeenlinna )",0,13,9,4,10,71.0,10,0
"17110 Sipilä   (Hollola )",35,471,29,442,470,117.6,470,0
"17120 Paimela   (Hollola )",389,298,23,275,254,123.2,253,1
"17130 Vesivehmaa   (Asikkala )",149,432,63,369,357,112.6,357,0
"17150 Urajärvi   (Asikkala )",751,236,43,193,177,111.0,177,0
"17200 Vääksy Keskus   (Asikkala )",969,1801,321,1480,3062,87.3,2052,1010
"17220 Pietilä   (Asikkala )",737,155,11,144,98,93.2,98,0
"17240 Kalkkinen   (Asikkala )",774,362,55,307,251,109.2,251,0
"17320 Asikkala   (Asikkala )",440,246,52,194,176,99.0,176,0
"17410 Viitaila   (Asikkala )",137,174,15,159,130,114.9,130,0
"17430 Kurhila   (Asikkala )",97,165,22,143,123,114.0,123,0
"17440 Vähimaa   (Asikkala )",6,37,2,35,31,113.7,31,0
"17450 Iso-Äiniö-Vähimaa   (Asikkala )",129,158,27,131,106,109.7,106,0
"17470 Maakeski   (Padasjoki )",223,169,18,151,135,106.4,135,0
"17500 Padasjoki Keskus   (Padasjoki )",918,846,168,678,1100,81.5,863,237
"17510 Nyystölä   (Padasjoki )",222,169,25,144,133,97.1,133,0
"17530 Arrakoski   (Padasjoki )",350,191,30,161,142,94.8,137,5
"17610 Auttoinen   (Padasjoki )",478,270,36,234,178,102.7,178,0
"17630 Vesijako   (Padasjoki )",236,97,11,86,64,92.6,64,0
"17710 Torittu   (Padasjoki )",191,69,14,55,35,123.4,35,0
"17740 Kasiniemi-Torittu   (Padasjoki )",204,67,10,57,34,102.5,34,0
"17780 Harmoinen   (Kuhmoinen )",310,77,16,61,45,111.3,45,0
"17800 Kuhmoinen Keskus   (Kuhmoinen )",1453,1020,192,828,1214,79.5,907,307
"17840 Harjunsalmi   (Kuhmoinen )",120,73,18,55,43,102.0,43,0
"17850 Pihlajakoski   (Kuhmoinen )",334,87,16,71,56,93.4,56,0
"17870 Ruolahti   (Kuhmoinen )",201,61,9,52,42,91.9,42,0
"17930 Päijälä   (Kuhmoinen )",357,101,16,85,56,105.9,56,0
"17950 Kylämä   (Kuhmoinen )",202,36,7,29,23,88.5,23,0
"17970 Puukkoinen   (Kuhmoinen )",103,38,4,34,18,125.1,18,0
"18100 Heinola Keskus   (Heinola )",345,1622,269,1353,4448,72.9,1754,2694
"18120 Reumasairaala-alue   (Heinola )",5,275,12,263,406,91.1,330,76
"18130 Tommola-Sahanniemi   (Heinola )",2,308,58,250,1293,64.1,332,961
"18150 Jyränkö   (Heinola )",9,510,18,492,1384,75.6,683,701
"18200 Kaakonlampi-Pyhätön   (Heinola )",5,483,89,394,1291,67.0,439,852
"18300 Heinola kk   (Heinola )",1731,1299,156,1143,1435,94.1,1242,193
"18600 Myllyoja   (Heinola )",229,417,67,350,378,103.3,357,21
"19110 Vierumäki taajama   (Heinola )",42,332,97,235,358,85.5,310,48
"19120 Vierumäki urheiluopisto   (Heinola )",92,225,158,67,117,89.7,105,12
"19160 Huutotöyry   (Iitti )",815,304,30,274,256,103.1,256,0
"19210 Lusi   (Heinola )",496,307,52,255,235,100.6,235,0
"19230 Onkiniemi   (Sysmä )",406,106,13,93,70,99.1,70,0
"19250 Syrjäkoski   (Heinola )",109,53,6,47,36,85.3,36,0
"19260 Paaso-Syrjäkoski   (Heinola )",263,121,23,98,74,96.3,74,0
"19310 Karilanmaa   (Sysmä )",153,65,4,61,48,97.4,48,0
"19320 Nikkaroinen   (Sysmä )",140,81,5,76,51,98.9,51,0
"19370 Nuoramoinen   (Sysmä )",424,310,24,286,222,100.7,222,0
"19410 Kuortti   (Pertunmaa )",501,277,52,225,284,87.8,284,0
"19420 Mansikkamäki   (Pertunmaa )",157,122,20,102,93,102.6,93,0
"19430 Pertunmaa Keskus   (Pertunmaa )",497,413,88,325,459,76.1,446,13
"19460 Ruorasmäki   (Pertunmaa )",307,99,19,80,67,94.1,67,0
"19470 Lihavanpää-Hartosenpää   (Pertunmaa )",137,118,17,101,97,97.1,97,0
"19480 Hartosenpää   (Pertunmaa )",116,52,2,50,45,91.4,45,0
"19510 Lepsala   (Hartola )",207,40,9,31,24,103.7,24,0
"19540 Koitti-Lepsala   (Hartola )",489,247,24,223,175,96.2,175,0
"19600 Hartola Keskus   (Hartola )",1090,1122,218,904,1430,79.5,1136,294
"19610 Murakka   (Hartola )",131,94,11,83,64,94.1,64,0
"19620 Pohela   (Hartola )",164,129,11,118,98,98.3,98,0
"19630 Kalhonkylä   (Hartola )",42,57,14,43,41,108.7,41,0
"19650 Joutsa Keskus   (Joutsa )",1768,1665,265,1400,2098,79.4,1735,363
"19670 Mieskonmäki   (Joutsa )",190,112,7,105,89,93.9,89,0
"19700 Sysmä Keskus   (Sysmä )",1876,1514,233,1281,1995,77.7,1529,466
"19730 Särkilampi   (Sysmä )",30,23,2,21,16,100.9,16,0
"19740 Liikola   (Sysmä )",504,126,15,111,69,96.3,69,0
"19770 Valittula   (Sysmä )",203,100,17,83,72,100.3,72,0
"19850 Putkijärvi-Siltasuo   (Hartola )",266,105,28,77,58,99.7,58,0
"19910 Tammijärvi   (Luhanka )",265,312,53,259,253,93.7,247,6
"19920 Pappinen   (Joutsa )",123,112,13,99,83,99.5,83,0
"19950 Luhanka   (Luhanka )",574,224,35,189,214,90.7,214,0
"20100 Turku Keskus   (Turku )",175,1544,506,1038,20153,57.9,2574,17579
"20200 Iso-Heikkilä   (Turku )",0,326,225,101,1609,50.1,148,1461
"20210 Pahaniemi   (Turku )",0,305,58,247,2444,66.9,276,2168
"20240 Pansio-Perno   (Turku )",0,632,158,474,3035,66.5,783,2252
"20250 Pitkämäki-Muhkuri   (Turku )",0,307,44,263,358,105.0,330,28
"20300 Pohjola-Kastu   (Turku )",3,1380,150,1230,4112,70.2,1798,2314
"20320 Kuninkoja-Mälikkälä   (Turku )",1,1759,267,1492,9540,72.6,2540,7000
"20360 Kärsämäki-Urusvuori-Halinen   (Turku )",6,1218,300,918,6926,66.0,965,5961
"20380 Räntämäki-Saramäki   (Turku )",10,1007,350,657,1306,85.1,1039,267
"20400 Moisio   (Turku )",3,982,41,941,1192,113.3,1192,0
"20460 Jäkärlä   (Turku )",8,802,39,763,1792,79.9,1031,761
"20500 Vesilinna   (Turku )",0,314,125,189,5210,49.8,396,4814
"20520 Kupittaa   (Turku )",0,358,204,154,2483,56.4,138,2345
"20540 Nummi-Ylioppilaskylä   (Turku )",17,2553,243,2310,10996,65.9,3718,7278
"20610 Varissuo   (Turku )",1,980,97,883,7187,69.1,1685,5502
"20660 Littoinen   (Kaarina )",23,2335,145,2190,3007,107.6,2702,305
"20700 Vartiovuori-Samppalinna   (Turku )",2,445,164,281,4337,56.7,307,4030
"20720 Vasaramäki   (Turku )",0,713,64,649,3627,64.9,1003,2624
"20730 Skanssi   (Turku )",0,25,11,14,58,65.8,10,48
"20740 Ilpoinen-Harittu   (Turku )",6,1059,149,910,5214,71.6,1703,3511
"20750 Huhkola-Lauste-Vaala   (Turku )",0,535,91,444,2757,73.5,915,1842
"20760 Piispanristi   (Kaarina )",47,888,130,758,2132,86.6,1136,996
"20780 Kaarina Keskus   (Kaarina )",18,2449,371,2078,5993,85.1,3137,2856
"20800 Ammattikorkeakoulu   (Turku )",0,5,5,0,0,0.0,0,0
"20810 Martti-Korppolaismäki   (Turku )",0,1433,174,1259,11037,60.4,2194,8843
"20880 Uittamo   (Turku )",0,390,28,362,2437,76.0,536,1901
"20900 Moikoinen-Pikisaari   (Turku )",558,2205,158,2047,3712,112.8,3378,334
"20960 Kakskerta   (Turku )",1691,758,101,657,645,138.6,644,1
"21100 Naantali Keskus   (Naantali )",381,1657,391,1266,4155,77.9,1457,2698
"21110 Taimo-Nuhjala-Lietsala   (Naantali )",61,1716,160,1556,3434,98.5,2403,1031
"21120 Viherjäinen   (Raisio )",44,676,58,618,806,107.5,654,152
"21130 Poikko   (Naantali )",437,336,57,279,254,125.2,254,0
"21140 Rymättylä Keskus   (Naantali )",814,615,103,512,674,95.9,581,93
"21150 Röölä   (Naantali )",1181,273,57,216,168,107.0,168,0
"21160 Merimasku   (Naantali )",857,743,77,666,753,120.7,750,3
"21180 Livonsaari   (Naantali )",275,146,31,115,104,111.5,104,0
"21195 Velkua   (Naantali )",524,158,33,125,122,100.5,122,0
"21200 Raisio Keskus   (Raisio )",11,1945,369,1576,7030,73.2,2240,4790
"21210 Hakinmäki   (Raisio )",1,734,53,681,1215,95.6,820,395
"21220 Somersoja   (Raisio )",5,410,52,358,713,91.2,454,259
"21230 Lemu   (Masku )",203,751,67,684,758,113.8,758,0
"21240 Askainen Keskus   (Masku )",443,417,43,374,406,103.8,406,0
"21250 Masku   (Masku )",321,2645,392,2253,2772,116.5,2563,209
"21260 Ihala   (Raisio )",2,1079,81,998,1574,103.6,1261,313
"21270 Nousiainen   (Nousiainen )",351,1999,160,1839,2192,111.1,1966,226
"21280 Kuloinen   (Raisio )",3,735,59,676,1014,100.4,946,68
"21290 Rusko   (Rusko )",44,1598,217,1381,1692,118.1,1584,108
"21310 Vahto   (Rusko )",93,772,113,659,739,111.8,732,7
"21330 Paattinen   (Turku )",18,816,64,752,849,108.8,817,32
"21340 Tortinmäki   (Turku )",62,294,22,272,255,104.7,255,0
"21350 Ilmarinen   (Lieto )",8,733,29,704,747,115.9,747,0
"21360 Lieto Asemanseutu   (Lieto )",45,886,130,756,803,105.7,796,7
"21370 Aura kk.   (Aura )",30,289,32,257,291,103.4,291,0
"21380 Aura Keskus   (Aura )",77,1309,183,1126,1602,92.1,1549,53
"21410 Vanhalinna   (Lieto )",4,847,63,784,890,122.3,867,23
"21420 Lieto Keskus   (Lieto )",32,2343,366,1977,3632,94.7,2430,1202
"21430 Yliskulma   (Lieto )",30,385,46,339,340,113.8,332,8
"21450 Tarvasjoki Keskus   (Lieto )",110,969,203,766,871,104.3,831,40
"21480 Prunkila   (Marttila )",65,234,50,184,173,112.0,173,0
"21490 Marttila   (Marttila )",61,599,133,466,634,92.6,582,52
"21500 Piikkiö   (Kaarina )",448,2596,342,2254,3244,99.9,2547,697
"21510 Hevonpää   (Paimio )",70,252,39,213,212,121.8,212,0
"21520 Naskarla   (Paimio )",0,6,5,1,..,..,..,..
"21530 Paimio Keskus   (Paimio )",153,2496,275,2221,4376,92.5,2812,1564
"21540 Preitilä   (Paimio )",20,531,34,497,591,109.6,574,17
"21555 Taatila   (Paimio )",31,175,16,159,174,106.1,158,16
"21560 Ollila   (Marttila )",97,341,58,283,274,104.6,266,8
"21570 Sauvo Keskus   (Sauvo )",563,1186,125,1061,1301,103.4,1254,47
"21590 Karuna   (Sauvo )",820,303,27,276,251,114.4,251,0
"21600 Parainen Keskus   (Parainen )",1836,4314,855,3459,5514,94.8,3826,1688
"21610 Kirjala   (Parainen )",397,564,106,458,504,117.5,480,24
"21620 Kuusisto   (Kaarina )",237,804,82,722,857,124.4,857,0
"21630 Lielahti   (Parainen )",443,328,47,281,253,116.3,253,0
"21650 Lillandet   (Parainen )",1048,368,89,279,245,110.3,239,6
"21660 Nauvo Keskus   (Parainen )",953,531,133,398,511,91.4,474,37
"21670 Mattnäs-Nötö   (Parainen )",379,231,91,140,113,100.1,113,0
"21680 Nötö   (Parainen )",123,17,4,13,..,..,..,..
"21710 Korppoo Keskus-Utö   (Parainen )",1032,496,111,385,427,88.7,408,19
"21720 Korpoström   (Parainen )",149,32,9,23,16,105.6,16,0
"21740 Utö   (Parainen )",36,47,19,28,38,81.7,38,0
"21750 Norrskata   (Parainen )",531,122,53,69,63,84.0,63,0
"21760 Houtskär Keskus   (Parainen )",829,393,98,295,243,88.4,243,0
"21770 Mossala   (Parainen )",185,122,36,86,65,94.6,65,0
"21800 Kyrö   (Pöytyä )",78,1112,178,934,1229,96.8,1154,75
"21820 Kumila   (Pöytyä )",34,206,16,190,188,106.6,188,0
"21840 Karinainen   (Pöytyä )",17,165,17,148,140,134.9,140,0
"21860 Auvainen   (Pöytyä )",18,208,15,193,190,110.3,190,0
"21870 Riihikoski   (Pöytyä )",55,829,144,685,986,94.3,917,69
"21880 Pöytyä   (Pöytyä )",30,229,27,202,211,109.3,208,3
"21890 Haveri   (Pöytyä )",31,137,4,133,122,124.6,122,0
"21900 Yläne Keskus   (Pöytyä )",661,878,182,696,838,90.3,759,79
"21930 Uusikartano   (Pöytyä )",97,359,32,327,295,99.6,295,0
"22100 Maarianhamina   (Maarianhamina )",91,3260,647,2613,7181,81.1,2943,4238
"22120 Möckelö   (Jomala )",41,389,70,319,359,121.9,341,18
"22130 Gottby   (Jomala )",117,450,89,361,352,122.4,344,8
"22140 Önningby   (Jomala )",86,458,37,421,478,124.5,441,37
"22150 Jomala Centrum   (Jomala )",111,790,130,660,827,103.5,701,126
"22160 Järsö   (Lemland )",215,199,35,164,161,133.4,161,0
"22220 Emkarby   (Finström )",168,259,70,189,192,106.4,192,0
"22240 Hammarland   (Hammarland )",437,900,236,664,736,101.5,719,17
