"Postal code area","Aged 18 or over, total, 2015 (HR)","Average income of inhabitants, 2015 (HR)","Median income of inhabitants, 2015 (HR)","Inhabintants belonging to the lowest income category, 2015 (HR)","Inhabitants belonging to the middle income category, 2015 (HR)","Inhabintants belonging to the highest income category, 2015 (HR)","Accumulated purchasing power of inhabitants, 2015 (HR)"
"34550 Itä-Aure   (Ylöjärvi )",145,17638,15337,48,85,12,2557532
"34600 Ruovesi Keskus-Nenonen   (Ruovesi )",2227,19919,17829,478,1494,255,44359114
"34640 Mustajärvi   (Ruovesi )",170,20906,19504,45,94,31,3554104
"34710 Vaskivesi   (Virrat )",306,20800,17271,97,159,50,6364655
"34730 Vaskuu   (Virrat )",86,18437,15747,28,50,8,1585616
"34740 Koro   (Virrat )",71,20745,17417,22,38,11,1472881
"34770 Kurjenkylä   (Virrat )",189,17875,16499,53,121,15,3378345
"34800 Virrat Keskus   (Virrat )",3904,20661,17978,852,2577,475,80661963
"34870 Visuvesi   (Ruovesi )",501,18440,16154,143,309,49,9238670
"34910 Äijänneva   (Virrat )",94,18544,12929,44,41,9,1743118
"34930 Liedenpohja   (Virrat )",260,19951,16581,79,150,31,5187300
"34950 Ohtola   (Virrat )",174,19353,17501,44,110,20,3367491
"34970 Toisvesi   (Virrat )",88,19307,19243,24,56,8,1699035
"34980 Killinkoski   (Virrat )",318,19506,16017,92,199,27,6202971
"35100 Orivesi Asemanseutu   (Orivesi )",2328,21727,20388,473,1471,384,50579884
"35220 Eräjärvi   (Orivesi )",438,19938,17008,124,255,59,8732919
"35240 Ristakallio   (Orivesi )",162,21202,17765,45,91,26,3434711
"35260 Leväslahti   (Orivesi )",13,..,..,..,..,..,..
"35270 Västilä   (Orivesi )",134,20475,16297,46,65,23,2743683
"35300 Orivesi Keskus   (Orivesi )",3875,21160,18443,823,2478,574,81994431
"35320 Hirsilä   (Orivesi )",442,19587,17352,124,261,57,8657463
"35400 Länkipohja   (Jämsä )",794,19751,16392,225,461,108,15682205
"35420 Talviainen   (Orivesi )",93,19864,18346,27,52,14,1847388
"35480 Längelmäki   (Orivesi )",55,20113,15998,13,33,9,1106216
"35500 Korkeakoski   (Juupajoki )",871,20456,17636,180,593,98,17817507
"35520 Pirttikangas   (Juupajoki )",59,19837,16118,13,39,7,1170388
"35530 Lyly   (Juupajoki )",236,20752,17328,57,145,34,4897473
"35540 Juupajoki   (Juupajoki )",344,25729,21354,71,194,79,8850704
"35550 Salokunta   (Juupajoki )",131,21466,18105,36,69,26,2812028
"35600 Halli   (Jämsä )",1181,21846,19918,209,779,193,25800680
"35610 Pihlaisto   (Jämsä )",73,20762,18769,13,50,10,1515631
"35630 Suinula-Valkamanperä   (Jämsä )",140,22250,19727,24,92,24,3115013
"35700 Vilppula Keskus   (Mänttä-Vilppula )",2848,20613,18624,605,1903,340,58706637
"35740 Ylä-Vääri   (Ruovesi )",95,25409,22277,20,50,25,2413854
"35750 Väärinmaja   (Ruovesi )",237,21265,18911,53,153,31,5039876
"35800 Mänttä   (Mänttä-Vilppula )",3576,21133,19307,597,2525,454,75572454
"35820 Asemakulma-Mustalahti   (Jämsä )",1706,21870,20209,306,1143,257,37309635
"35990 Kolho   (Mänttä-Vilppula )",970,19969,17264,217,644,109,19370404
"36100 Kangasala Asemanseutu   (Kangasala )",818,27438,25813,129,409,280,22443993
"36110 Ruutana   (Kangasala )",1951,26503,25114,267,1119,565,51707185
"36120 Suinula-Haviseva   (Kangasala )",814,25573,22898,148,448,218,20816779
"36200 Kangasala Keskus   (Kangasala )",7779,24283,21681,1291,4804,1684,188893617
"36220 Suorama   (Kangasala )",3738,23062,21522,607,2496,635,86207299
"36240 Nattari   (Kangasala )",3550,24656,22933,558,2163,829,87530111
"36270 Huutijärvi   (Kangasala )",1061,25783,22622,186,618,257,27355513
"36280 Pikonlinna   (Kangasala )",135,26846,20651,9,89,37,3624218
"36340 Tohkala   (Kangasala )",193,24445,21486,38,113,42,4717961
"36420 Sahalahti Keskus   (Kangasala )",1374,24351,20699,276,855,243,33458432
"36430 Pakkala   (Kangasala )",368,23426,20428,78,222,68,8620933
"36450 Salmentaka   (Pälkäne )",189,21139,18865,56,108,25,3995243
"36520 Raikku   (Kangasala )",316,24967,20406,61,193,62,7889468
"36570 Kaivanto   (Kangasala )",233,25735,19057,56,120,57,5996166
"36600 Pälkäne Keskus   (Pälkäne )",2761,22265,20236,522,1761,478,61474865
"36640 Iltasmäki   (Pälkäne )",307,24028,21445,73,167,67,7376487
"36660 Laitikkala   (Pälkäne )",167,24306,20623,44,81,42,4059122
"36720 Aitoo   (Pälkäne )",458,20051,18583,120,275,63,9183236
"36760 Luopioinen Keskus   (Pälkäne )",702,21029,18326,131,471,100,14762403
"36810 Kuhmalahti Keskus   (Kangasala )",442,21275,20002,93,294,55,9403538
"36840 Kuhmajärvi   (Kangasala )",288,19937,17375,67,188,33,5741916
"36880 Vehkajärvi   (Kangasala )",129,17482,15530,53,61,15,2255130
"36910 Rautajärvi   (Pälkäne )",322,20563,17668,91,184,47,6621306
"36930 Kyynärö   (Pälkäne )",157,19544,16380,48,90,19,3068464
"37100 Nokia Keskus   (Nokia )",5624,21289,18850,976,3867,781,119730754
"37120 Koskenmäki   (Nokia )",7577,25437,23705,1139,4490,1948,192732855
"37130 Alhoniitty   (Nokia )",3505,24082,22872,542,2167,796,84406498
"37140 Harjuniitty   (Nokia )",1767,25643,24407,212,1085,470,45311291
"37150 Kankaantaka   (Nokia )",3179,23430,21833,506,2024,649,74482931
"37180 Sarkola   (Nokia )",291,23017,20544,73,148,70,6697807
"37200 Siuro   (Nokia )",1915,24438,22524,337,1132,446,46798418
"37210 Kulovesi   (Nokia )",21,..,..,..,..,..,..
"37240 Linnavuori   (Nokia )",605,21442,20066,122,394,89,12972121
"37310 Tottijärvi   (Nokia )",641,25452,23118,131,323,187,16314897
"37350 Rämsöö   (Vesilahti )",118,24161,22257,23,63,32,2851055
"37370 Narva   (Vesilahti )",827,21877,19456,210,459,158,18092243
"37380 Krääkkiö   (Vesilahti )",146,19669,16464,35,93,18,2871651
"37420 Valkkinen   (Vesilahti )",598,25557,21857,123,344,131,15283086
"37470 Vesilahti Keskus   (Vesilahti )",1366,25522,23623,243,737,386,34863685
"37500 Lempäälä Keskus   (Lempäälä )",6095,24183,21595,1052,3687,1356,147392353
"37530 Säijä   (Lempäälä )",413,24224,22640,81,240,92,10004622
"37550 Kuivaspää   (Lempäälä )",3344,26188,24117,520,1911,913,87573268
"37560 Kulju   (Lempäälä )",3129,27069,24837,478,1659,992,84698597
"37570 Koivuniemi   (Lempäälä )",308,25467,24529,63,154,91,7843974
"37600 Valkeakoski Keskus   (Valkeakoski )",9444,22131,20310,1565,6355,1524,209002938
"37630 Vääräkoivu   (Valkeakoski )",5683,23237,21684,1036,3458,1189,132055226
"37700 Sääksmäki   (Valkeakoski )",351,22986,19914,67,215,69,8068025
"37720 Ritvala   (Valkeakoski )",159,23102,21281,36,88,35,3673190
"37740 Haukila   (Valkeakoski )",237,21129,19884,53,145,39,5007633
"37770 Tarttila   (Valkeakoski )",376,21372,19586,82,233,61,8036039
"37800 Toijala keskus   (Akaa )",7436,22355,20358,1390,4748,1298,166233050
"37830 Viiala Keskus   (Akaa )",4291,22001,20176,824,2756,711,94407187
"37850 Metsäkansa   (Valkeakoski )",287,24055,22081,53,173,61,6903806
"37860 Kärjenniemi   (Valkeakoski )",622,25406,23662,91,375,156,15802307
"37900 Kylmäkoski Asemanseutu   (Akaa )",250,21410,18231,52,155,43,5352569
"37910 Kylmäkoski Keskus   (Akaa )",1074,21687,19612,246,660,168,23291439
"37960 Sotkia   (Akaa )",217,21150,19025,49,135,33,4589462
"38100 Karkku   (Sastamala )",684,21812,20142,149,413,122,14919128
"38120 Kutala   (Sastamala )",194,24154,21005,41,115,38,4685834
"38130 Ellivuori   (Sastamala )",19,..,..,..,..,..,..
"38140 Kärppälä   (Sastamala )",289,24371,21019,71,149,69,7043144
"38200 Vammala Keskus   (Sastamala )",5289,21676,18657,1036,3540,713,114647000
"38210 Vammala Asemanseutu   (Sastamala )",3471,20926,19044,792,2246,433,72632680
"38220 Stormi   (Sastamala )",661,24183,19427,186,364,111,15984853
"38250 Roismala   (Sastamala )",1047,22333,20259,198,677,172,23383162
"38270 Sammaljoki   (Sastamala )",295,21385,16842,93,154,48,6308639
"38280 Illo   (Sastamala )",339,19850,18501,101,191,47,6729098
"38300 Kiikka   (Sastamala )",1499,21469,18901,360,919,220,32181530
"38360 Kiikoinen   (Sastamala )",943,19716,17615,272,554,117,18591817
"38420 Häijää   (Sastamala )",809,23798,21970,151,476,182,19252716
"38460 Mouhijärvi Keskus   (Sastamala )",1375,21811,19946,292,835,248,29989631
"38470 Hyynilä   (Sastamala )",212,19259,18700,62,130,20,4082867
"38490 Haukijärvi   (Hämeenkyrö )",58,21551,21080,13,34,11,1249945
"38510 Suodenniemi   (Sastamala )",1032,19929,17447,312,585,135,20566677
"38600 Lavia Keskus   (Pori )",1285,19936,17369,363,754,168,25618186
"38650 Yli-Putto   (Pori )",129,18263,14596,50,65,14,2355915
"38670 Kalliala-Haunia   (Pori )",155,19562,15005,52,80,23,3032130
"38680 Tuunajärvi   (Pomarkku )",83,20600,16620,23,50,10,1709831
"38700 Kankaanpää Keskus   (Kankaanpää )",5009,22527,19283,1130,3137,742,112839467
"38710 Myllymäki   (Kankaanpää )",1796,18705,16561,491,1148,157,33593690
"38720 Vihteljärvi   (Kankaanpää )",361,19944,16245,118,194,49,7199629
"38740 Hapuoja   (Kankaanpää )",339,20223,18580,81,214,44,6855745
"38750 Veneskoski   (Kankaanpää )",220,21250,19517,59,125,36,4675094
"38760 Venesjärvi   (Kankaanpää )",282,21411,20254,73,165,44,6037777
"38770 Lohikko   (Kankaanpää )",349,20778,18456,88,207,54,7251366
"38800 Jämijärvi Keskus   (Jämijärvi )",1361,19435,17323,392,821,148,26451472
"38840 Niinisalo   (Kankaanpää )",707,19895,19398,167,461,79,14065442
"38860 Suurimaa   (Jämijärvi )",161,18756,16140,53,94,14,3019736
"38910 Ala-Honkajoki   (Kankaanpää )",447,20138,17152,143,241,63,9001520
"38920 Vatajankoski   (Honkajoki )",198,19015,16601,59,119,20,3764915
"38950 Honkajoki Keskus   (Honkajoki )",1118,19531,16419,336,637,145,21835347
"38970 Lauhala   (Honkajoki )",229,19416,15413,90,110,29,4446341
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",2727,22191,20099,498,1750,479,60514315
"39110 Simuna   (Hämeenkyrö )",174,24899,19621,37,100,37,4332504
"39130 Sasi   (Hämeenkyrö )",566,23529,22511,125,309,132,13317560
"39150 Pinsiö   (Hämeenkyrö )",633,24693,23490,124,365,144,15630962
"39160 Julkujärvi   (Ylöjärvi )",2371,25981,24939,284,1416,671,61600207
"39170 Jumesniemi   (Hämeenkyrö )",134,23512,22541,35,64,35,3150545
"39180 Herttuala   (Hämeenkyrö )",74,21218,20435,21,38,15,1570167
"39195 Kaipio   (Hämeenkyrö )",123,21005,17489,35,66,22,2583580
"39200 Kyröskoski   (Hämeenkyrö )",3883,21816,20120,761,2481,641,84711484
"39230 Osara   (Hämeenkyrö )",168,25255,20343,31,110,27,4242797
"39290 Vesajärvi   (Hämeenkyrö )",142,20845,19121,36,80,26,2960023
"39310 Viljakkala Keskus   (Ylöjärvi )",793,21084,19251,192,495,106,16719328
"39340 Karhe   (Ylöjärvi )",227,23768,20102,51,128,48,5395419
"39360 Komi   (Ylöjärvi )",181,23465,22247,43,88,50,4247115
"39380 Lavajärvi   (Hämeenkyrö )",125,22416,21190,22,77,26,2802043
"39410 Luhalahti   (Ikaalinen )",272,22331,19104,61,158,53,6074150
"39430 Röyhiö   (Ikaalinen )",149,19771,17424,44,85,20,2945829
"39450 Sisättö   (Ikaalinen )",109,19341,16147,37,62,10,2108136
"39500 Ikaalinen Keskus   (Ikaalinen )",3852,20631,18646,861,2511,480,79470631
"39530 Kilvakkala   (Ikaalinen )",796,20394,18894,199,483,114,16233700
"39580 Riitiala   (Ikaalinen )",317,19474,18559,83,206,28,6173280
"39590 Tevaniemi   (Ikaalinen )",190,20893,17348,48,109,33,3969718
"39610 Kovelahti   (Ikaalinen )",171,21546,18515,52,85,34,3684311
"39620 Kovesjoki   (Parkano )",166,19981,16651,47,99,20,3316890
"39660 Lapinneva   (Parkano )",220,20159,16965,58,136,26,4434881
"39700 Parkano Keskus   (Parkano )",4565,20593,18422,972,3059,534,94007738
"39750 Vatajanjärvi   (Parkano )",296,19809,17301,84,176,36,5863600
"39770 Aureskoski   (Parkano )",66,19545,15952,23,36,7,1289937
"39780 Alaskylä   (Parkano )",168,20482,20535,41,103,24,3441027
"39810 Linnankylä   (Kihniö )",284,18821,17827,85,170,29,5345092
"39820 Kihniö Keskus   (Kihniö )",1315,19731,17128,345,837,133,25945884
"39880 Kihniö Asemanseutu   (Kihniö )",119,17224,15330,42,65,12,2049667
"39920 Suomijärvi   (Karvia )",129,20101,16869,36,76,17,2593069
"39930 Karvia Keskus   (Karvia )",968,18409,16624,272,625,71,17819490
"39940 Kantti   (Karvia )",216,18948,17008,68,123,25,4092687
"39960 Sarvela   (Karvia )",366,19707,16843,105,226,35,7212926
"39965 Karviankylä   (Karvia )",146,19210,15656,43,86,17,2804673
"39980 Sara   (Karvia )",142,18566,16447,44,86,12,2636401
"39990 Alkkia   (Karvia )",91,18851,15552,31,55,5,1715454
"40100 Jyväskylä Keskus   (Jyväskylä )",13038,20329,16883,3973,7349,1716,265052179
"40200 Mannila-Taulumäki   (Jyväskylä )",3071,23592,20530,718,1689,664,72450049
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",4771,24533,22409,771,2937,1063,117044885
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",8279,24551,22522,1330,5147,1802,203257988
"40320 Seppälän Teollisuusalue   (Jyväskylä )",4250,20900,19281,918,2752,580,88825864
"40340 Huhtasuo   (Jyväskylä )",5069,17889,16635,1346,3416,307,90677271
"40400 Halssila   (Jyväskylä )",3290,22707,21292,584,2114,592,74707637
"40420 Jyskä   (Jyväskylä )",3687,23473,22173,658,2317,712,86543545
"40500 Keljo-Ristonmaa   (Jyväskylä )",2841,20084,18228,912,1454,475,57058854
"40520 Kuokkala-Ristikivi   (Jyväskylä )",12939,21940,19518,3335,7245,2359,283876890
"40530 Keljonkangas   (Jyväskylä )",4047,25179,23561,640,2397,1010,101901395
"40600 Mattilanpelto   (Jyväskylä )",1923,22143,18786,524,1018,381,42581285
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",325,18285,17756,88,215,22,5942763
"40630 Kypärämäki   (Jyväskylä )",3020,23211,20942,610,1769,641,70098240
"40640 Keltinmäki   (Jyväskylä )",5355,19601,18279,1552,3078,725,104963979
"40660 Länsi-Palokka   (Jyväskylä )",520,24340,22541,97,318,105,12656548
"40700 Mäki-Matti   (Jyväskylä )",4642,18884,16215,1561,2551,530,87658541
"40720 Nisula   (Jyväskylä )",2437,21421,18590,607,1447,383,52202960
"40740 Kortepohja   (Jyväskylä )",6244,18292,16157,2319,3138,787,114213667
"40800 Vaajakoski   (Jyväskylä )",6281,22922,20809,1068,4063,1150,143973910
"40820 Vuoritsalo   (Jyväskylä )",718,20838,19063,140,482,96,14961976
"40900 Säynätsalo   (Jyväskylä )",2631,23390,21103,442,1664,525,61540185
"40930 Kinkomaa   (Muurame )",986,25186,23345,133,618,235,24833032
"40950 Muurame Keskus   (Muurame )",5849,25967,23135,974,3433,1442,151881870
"41120 Puuppola   (Jyväskylä )",1283,26396,24754,184,732,367,33865427
"41140 Kuikka   (Jyväskylä )",424,23931,23045,78,247,99,10146695
"41160 Tikkakoski   (Jyväskylä )",3487,23145,22136,592,2162,733,80707740
"41180 Vehniä   (Laukaa )",561,22235,21442,122,352,87,12473857
"41210 Jokihaara   (Uurainen )",295,23711,23519,55,179,61,6994667
"41220 Höytiä   (Uurainen )",244,20285,18523,66,146,32,4949519
"41230 Uurainen Keskus   (Uurainen )",1288,20755,18896,288,832,168,26732835
"41240 Kyynämöinen   (Uurainen )",210,20390,17525,59,122,29,4281863
"41260 Hoikankylä   (Saarijärvi )",122,19026,18324,28,81,13,2321115
"41270 Lannevesi   (Saarijärvi )",417,20148,18023,107,250,60,8401663
"41290 Kangashäkki   (Uurainen )",469,24579,24436,82,259,128,11527349
"41310 Leppävesi   (Laukaa )",2109,24493,22935,301,1380,428,51656387
"41325 Laukkavirta   (Laukaa )",239,26044,19707,63,134,42,6224489
"41330 Vihtavuori   (Laukaa )",1884,22856,21514,348,1210,326,43060475
"41340 Laukaa Keskus   (Laukaa )",4141,23065,20735,675,2728,738,95510528
"41350 Laukaa Asemanseutu   (Laukaa )",547,22286,20964,101,365,81,12190576
"41360 Valkola   (Laukaa )",358,22080,20093,88,209,61,7904636
"41370 Kuusa   (Laukaa )",786,23166,21348,177,456,153,18208470
"41390 Äijälä   (Laukaa )",332,21878,21370,85,186,61,7263532
"41400 Lievestuore   (Laukaa )",2680,21129,19517,561,1780,339,56625241
"41410 Kankainen   (Toivakka )",143,20806,19904,32,87,24,2975197
"41440 Ruuhimäki   (Toivakka )",181,22541,19260,33,117,31,4079916
"41450 Leppälahti   (Jyväskylä )",532,22708,21449,98,331,103,12080745
"41490 Niemisjärvi   (Hankasalmi )",621,20004,17770,173,371,77,12422266
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",1215,19188,17471,312,786,117,23313167
"41520 Hankasalmi Keskus   (Hankasalmi )",1623,19712,17201,394,1035,194,31992792
"41530 Veneranta   (Hankasalmi )",142,20246,16131,43,86,13,2874969
"41540 Ristimäki   (Hankasalmi )",216,19266,16283,72,122,22,4161379
"41550 Hannula   (Hankasalmi )",131,17496,14980,51,68,12,2291930
"41560 Säkinmäki   (Hankasalmi )",145,17357,15125,54,79,12,2516702
"41580 Sauvamäki   (Hankasalmi )",217,18872,16941,71,124,22,4095186
"41630 Oravasaari   (Jyväskylä )",299,21171,20242,82,169,48,6330232
"41660 Toivakka Keskus   (Toivakka )",1496,21489,19482,335,945,216,32147999
"41710 Rutalahti-Kivisuo   (Jyväskylä )",224,20975,18391,54,135,35,4698340
"41730 Kivisuo   (Joutsa )",29,..,..,..,..,..,..
"41750 Havumäki   (Joutsa )",83,19268,15841,33,38,12,1599267
"41770 Leivonmäki   (Joutsa )",561,18200,15691,161,345,55,10210452
"41800 Korpilahti Keskus   (Jyväskylä )",2905,21859,19626,653,1753,499,63501038
"41820 Saakoski   (Jyväskylä )",242,22617,21326,51,142,49,5473302
"41840 Moksi   (Jyväskylä )",75,21213,20717,21,42,12,1591007
"41860 Rannila   (Jyväskylä )",181,24790,23502,25,111,45,4486924
"41870 Putkilahti   (Jyväskylä )",141,19944,16589,39,81,21,2812052
"41880 Oittila   (Jyväskylä )",105,22915,16750,30,58,17,2406024
"41900 Petäjävesi Keskus   (Petäjävesi )",2091,21106,18928,465,1298,328,44132803
"41920 Kintaus   (Petäjävesi )",399,22995,21929,75,241,83,9174992
"41925 Ylä-Kintaus   (Petäjävesi )",135,19496,16300,42,72,21,2631915
"41930 Kuohu   (Jyväskylä )",619,23287,22171,120,362,137,14414768
"41940 Vesanka   (Jyväskylä )",1026,23259,22241,203,628,195,23863904
"41970 Huttula   (Keuruu )",44,25087,20104,11,22,11,1103847
"41980 Kuivasmäki   (Petäjävesi )",140,22120,17855,39,78,23,3096818
"42100 Jämsä Keskus   (Jämsä )",8506,22042,19735,1755,5224,1527,187490709
"42140 Juokslahti   (Jämsä )",244,23265,21938,58,130,56,5676613
"42220 Kaipola   (Jämsä )",866,21276,19907,180,550,136,18424806
"42300 Jämsänkoski Keskus   (Jämsä )",4580,21148,19560,911,2931,738,96856202
"42330 Haavisto   (Jämsä )",330,24292,23939,69,169,92,8016267
"42440 Koskenpää   (Jämsä )",570,19659,16674,168,329,73,11205835
"42520 Asunta   (Keuruu )",131,22187,18591,32,81,18,2906474
"42560 Pohjoisjärvi   (Keuruu )",32,21207,17061,8,20,4,678638
"42600 Multia Keskus-Väätäiskylä   (Multia )",1173,20563,17252,324,713,136,24120058
"42660 Sahrajärvi   (Multia )",105,17606,14985,41,56,8,1848580
"42700 Keuruu Keskus   (Keuruu )",6680,21113,18791,1301,4547,832,141032805
"42720 Valkealahti   (Keuruu )",15,..,..,..,..,..,..
"42800 Haapamäki   (Keuruu )",974,19287,17716,237,659,78,18785651
"42820 Riiho   (Keuruu )",68,34023,23312,16,34,18,2313549
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",48,19286,19233,17,24,7,925723
"42840 Kolkki   (Mänttä-Vilppula )",110,18990,17853,35,61,14,2088901
"42850 Pohjaslahti   (Mänttä-Vilppula )",130,20897,17749,39,68,23,2716659
"42870 Kotala   (Virrat )",362,19515,16919,108,207,47,7064287
"42910 Pihlajavesi   (Keuruu )",266,19607,16871,70,171,25,5215550
"42930 Katajamäki   (Keuruu )",91,18573,16443,29,54,8,1690107
"43100 Saarijärvi Keskus   (Saarijärvi )",5182,20041,17965,1198,3392,592,103850127
"43130 Tarvaala   (Saarijärvi )",308,21500,21206,70,183,55,6621952
"43170 Häkkilä   (Saarijärvi )",226,17947,15431,74,130,22,4056058
"43220 Mahlu   (Saarijärvi )",387,21198,17215,119,215,53,8203443
"43240 Lehtola   (Saarijärvi )",145,18991,17623,50,77,18,2753694
"43250 Kolkanlahti   (Saarijärvi )",309,19861,17935,85,187,37,6137075
"43270 Kalmari   (Saarijärvi )",416,19541,16379,112,268,36,8128897
"43300 Kannonkoski Keskus   (Kannonkoski )",1024,18517,16250,298,628,98,18961328
"43340 Kannonjärvi   (Kannonkoski )",129,17513,15383,42,82,5,2259191
"43390 Lokakylä   (Kivijärvi )",65,19048,17549,14,46,5,1238132
"43420 Kukko   (Saarijärvi )",53,17076,16113,20,30,3,905054
"43430 Väätäiskylä   (Multia )",36,22567,16729,14,15,7,812420
"43440 Pylkönmäki Keskus   (Saarijärvi )",442,17396,15056,142,272,28,7688999
"43480 Pääjärvi   (Saarijärvi )",119,17818,15614,43,67,9,2120301
"43490 Kangasaho   (Karstula )",137,21190,18614,35,85,17,2903060
"43500 Karstula Keskus   (Karstula )",2401,20218,17906,542,1612,247,48543178
"43520 Kiminki   (Karstula )",199,16746,14249,85,99,15,3332398
"43540 Rantakylä-Pirttilahti   (Karstula )",121,18873,15881,33,78,10,2283627
"43560 Vahanka   (Karstula )",159,20130,16143,46,99,14,3200612
"43610 Aho   (Karstula )",82,19505,17255,21,54,7,1599393
"43640 Humppi   (Karstula )",122,20220,15004,44,61,17,2466805
"43660 Vastinki   (Karstula )",204,19416,15838,70,110,24,3960916
"43700 Kyyjärvi Keskus   (Kyyjärvi )",991,20143,17672,242,651,98,19961310
"43720 Kumpulainen   (Kyyjärvi )",103,17192,14680,37,59,7,1770810
"43800 Kivijärvi Keskus-Sompala   (Kivijärvi )",875,18070,15860,262,542,71,15811067
"43840 Sompala   (Kivijärvi )",34,19373,19278,8,21,5,658677
"43900 Kinnula Keskus   (Kinnula )",1113,19321,17236,301,691,121,21504711
