"Postal code area","Households, total, 2014 (TE)","Average size of households, 2014 (TE)","Occupancy rate, 2014 (TE)","Young single persons, 2014 (TE)","Young couples without children, 2014 (TE)","Households with children, 2014 (TE)","Households with small children, 2014 (TE)","Households with children under school age, 2014 (TE)","Households with school-age children, 2014 (TE)","Households with teenagers, 2014 (TE)","Adult households, 2014 (TE)","Pensioner households, 2014 (TE)","Households living in owner-occupied dwellings, 2014 (TE)","Households living in rented dwellings, 2014 (TE)","Households living in other dwellings, 2014 (TE)"
"62710 Kurejoki   (Alajärvi )",264,2.8,37.8,9,3,77,24,39,44,40,85,108,217,28,19
"62720 Sissala   (Alajärvi )",107,3.1,38.2,1,3,33,9,15,16,20,40,39,103,1,3
"62730 Haukkala   (Alajärvi )",78,3.1,37.5,0,2,27,9,14,8,17,25,27,72,0,6
"62740 Koskenvarsi   (Alajärvi )",84,2.7,44.7,2,1,25,4,13,16,12,31,29,83,1,0
"62750 Saukonkylä   (Alajärvi )",93,2.2,47.6,2,1,14,2,6,9,7,37,42,83,3,7
"62760 Menkijärvi   (Alajärvi )",95,2.6,40.0,2,1,25,8,12,9,14,22,48,90,0,5
"62800 Vimpeli Keskus   (Vimpeli )",1030,2.3,43.7,45,24,227,61,110,123,107,418,400,795,204,31
"62810 Savonjoki   (Vimpeli )",50,2.3,44.5,0,2,14,4,8,7,2,22,14,48,0,2
"62830 Luoma-Aho   (Alajärvi )",123,2.7,41.4,2,3,39,11,27,21,13,45,40,111,11,1
"62840 Lakaniemi-Pokela   (Vimpeli )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"62860 Sahi   (Vimpeli )",81,2.6,40.7,2,3,20,6,10,11,10,25,36,77,1,3
"62870 Vinni   (Vimpeli )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"62880 Sääksvesi-Vinni   (Vimpeli )",128,2.2,46.9,1,0,21,3,10,13,8,48,61,123,3,2
"62900 Alajärvi Keskus   (Alajärvi )",2053,2.3,41.7,94,47,469,135,237,221,226,800,799,1488,507,58
"62920 Levijoki   (Alajärvi )",33,2.3,49.4,0,1,8,1,2,5,5,10,16,32,0,1
"62940 Hoisko   (Alajärvi )",222,2.6,44.5,3,4,61,16,33,31,24,77,88,207,3,12
"62950 Paalijärvi   (Alajärvi )",175,2.6,43.3,5,4,53,11,21,26,28,62,66,161,10,4
"62990 Möksy   (Alajärvi )",62,2.4,42.1,0,0,9,2,4,7,4,26,29,57,0,5
"63100 Kuortane Keskus   (Kuortane )",763,1.9,47.3,32,16,139,36,61,70,59,255,372,519,234,10
"63120 Leppälänkylä   (Kuortane )",147,2.5,42.6,4,3,40,6,19,24,19,47,62,131,11,5
"63130 Mäyry   (Kuortane )",294,2.4,48.1,8,4,72,13,34,39,31,112,111,263,21,10
"63150 Ruona   (Kuortane )",188,2.3,46.8,4,3,39,11,22,19,15,86,67,165,14,9
"63160 Salmi   (Kuortane )",60,2.4,47.6,1,0,14,2,6,8,8,21,25,58,1,1
"63210 Niinimaa   (Alavus )",48,2.2,45.3,3,1,6,1,3,2,3,18,25,46,0,2
"63230 Lentilä   (Kuortane )",129,2.4,47.1,3,2,30,8,12,15,13,47,52,118,9,2
"63250 Rantala   (Kuortane )",44,2.2,47.9,3,0,11,2,5,1,6,21,13,42,0,2
"63300 Alavus Keskus   (Alavus )",2257,2.1,42.9,144,65,464,116,234,216,190,882,916,1654,561,42
"63320 Kattelus   (Alavus )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"63330 Pahajoki   (Alavus )",73,2.2,46.6,4,1,10,3,4,5,3,33,30,68,0,5
"63340 Sapsalampi   (Alavus )",93,2.2,45.0,3,1,16,4,6,9,8,34,43,89,1,3
"63350 Sulkavankylä   (Alavus )",79,3.0,36.4,4,0,26,7,11,12,15,23,32,72,2,5
"63355 Seinäjärvi   (Alavus )",49,2.8,42.0,0,0,13,3,5,7,8,17,20,45,2,2
"63360 Kuivaskylä   (Alavus )",110,2.5,39.9,1,1,23,6,10,8,17,44,45,101,2,7
"63370 Taipalus   (Alavus )",197,2.7,38.7,6,4,63,12,24,35,29,66,73,181,11,5
"63400 Alavus Asemanseutu   (Alavus )",600,2.2,42.7,31,12,142,39,67,65,58,258,202,458,123,19
"63410 Rantatöysä   (Alavus )",210,2.2,41.2,6,3,47,14,19,20,23,90,76,170,37,3
"63430 Kätkänjoki   (Alavus )",66,2.4,44.6,1,2,12,2,6,8,8,28,27,62,1,3
"63450 Löyä   (Kuortane )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"63500 Lehtimäki Keskus   (Alajärvi )",469,2.0,43.1,25,11,87,24,37,39,44,188,198,340,111,18
"63510 Lehtimäki Kirkonkylä   (Alajärvi )",135,2.1,50.9,1,1,18,3,6,10,6,48,71,122,9,4
"63530 Länsikylä   (Alajärvi )",74,2.4,46.2,2,1,16,3,6,8,6,30,32,65,2,7
"63540 Hernesmaa   (Alajärvi )",96,2.3,45.9,1,0,17,3,7,9,10,39,40,91,1,4
"63600 Töysä Keskus   (Alavus )",622,2.1,42.9,37,14,125,36,60,60,55,251,247,438,170,14
"63610 Tuuri   (Alavus )",487,2.3,40.8,52,23,134,46,82,58,55,240,119,337,143,7
"63640 Ritola   (Alavus )",143,2.4,44.8,1,1,32,9,13,18,17,49,66,133,6,4
"63660 Ähtärinranta   (Ähtäri )",82,2.3,45.4,1,1,18,2,9,11,7,25,40,76,3,3
"63680 Hakojärvi   (Alavus )",131,2.7,39.0,2,3,49,16,22,23,26,44,39,119,8,4
"63700 Ähtäri Keskus   (Ähtäri )",2181,2.0,43.5,177,53,409,103,180,184,182,908,875,1596,554,31
"63770 Peränne   (Ähtäri )",92,2.3,48.8,2,2,23,4,12,13,7,32,38,85,1,6
"63780 Alastaipale   (Ähtäri )",87,1.9,51.1,2,2,11,1,4,6,9,32,44,81,2,4
"63800 Soini Keskus   (Soini )",792,2.2,40.5,33,17,176,60,91,75,91,279,345,591,172,29
"63830 Keisala   (Soini )",31,2.6,32.8,0,0,6,2,3,3,2,11,14,30,1,0
"63880 Kukonkylä   (Soini )",83,2.2,45.4,1,2,15,6,7,5,6,32,40,71,7,5
"63890 Hautakylä   (Soini )",47,2.8,39.5,1,0,14,3,5,6,9,17,17,43,2,2
"63900 Myllymäki-Vehunkylä   (Ähtäri )",242,2.2,42.6,7,2,46,11,26,25,25,108,89,219,13,10
"63910 Inhan Tehtaat   (Ähtäri )",106,2.1,44.4,9,3,17,3,6,9,10,55,34,80,22,4
"63920 Inha   (Ähtäri )",160,2.3,48.4,3,3,35,9,19,15,17,59,66,139,14,7
"63950 Vehunkylä   (Ähtäri )",30,1.9,55.8,1,0,3,1,1,2,1,13,15,27,1,2
"64100 Kristiinankaupunki Keskus   (Kristiinankaupunki",1496,1.9,49.0,70,35,247,48,122,104,113,614,644,1083,366,47
"64140 Tiukka   (Kristiinankaupunki )",234,2.3,47.4,8,2,56,18,28,25,28,82,98,201,22,11
"64200 Närpiö Keskus   (Närpiö )",1353,2.0,43.3,115,46,269,78,152,104,102,527,563,846,461,46
"64210 Kalax   (Närpiö )",182,2.4,49.9,7,6,50,11,30,22,15,65,68,174,4,4
"64220 Yttermark   (Närpiö )",404,2.3,47.3,23,12,95,24,44,50,37,165,146,367,22,15
"64230 Närpiön Asemanseutu   (Närpiö )",399,2.3,49.1,20,11,101,25,55,42,38,148,151,345,43,11
"64240 Böle   (Närpiö )",104,2.3,48.5,3,3,22,5,7,10,9,38,45,98,3,3
"64250 Pjelax   (Närpiö )",158,2.3,50.6,6,5,36,13,17,15,14,58,66,139,15,4
"64260 Kaskinen   (Närpiö )",702,1.9,49.3,26,13,99,15,38,51,48,307,297,546,135,21
"64300 Lapväärtti   (Kristiinankaupunki )",822,2.1,50.3,40,15,141,37,74,61,55,313,375,671,131,20
"64320 Dagsmark   (Kristiinankaupunki )",205,2.4,46.7,4,2,40,10,15,16,24,63,104,190,10,5
"64350 Karijoki Keskus   (Karijoki )",566,2.0,46.4,28,14,93,25,41,41,38,234,243,463,94,9
"64370 Myrkky   (Karijoki )",153,1.9,50.6,2,2,16,1,5,11,12,56,81,136,12,5
"64440 Metsälä-Kallträsk   (Kristiinankaupunki )",101,2.2,49.9,0,0,12,5,7,4,6,38,53,91,7,3
"64450 Kallträsk   (Kristiinankaupunki )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64460 Härkmeri   (Kristiinankaupunki )",155,2.3,48.1,5,0,26,5,10,13,12,59,71,139,8,8
"64480 Skaftung   (Kristiinankaupunki )",125,2.2,47.8,6,1,17,8,11,5,6,43,66,112,10,3
"64490 Siipyy   (Kristiinankaupunki )",96,1.8,54.4,2,0,8,3,4,5,2,28,62,84,10,2
"64510 Nämpnäs   (Närpiö )",174,2.3,48.3,7,3,43,13,21,18,20,74,57,163,7,4
"64530 Norrnäs   (Närpiö )",133,2.1,54.8,3,4,23,5,9,11,10,44,66,125,6,2
"64550 Rangsby   (Närpiö )",122,2.2,49.4,9,3,24,9,12,8,12,44,55,101,16,5
"64610 Övermark   (Närpiö )",501,2.3,46.4,23,17,114,27,55,49,40,182,216,431,45,25
"64700 Teuva Keskus   (Teuva )",1604,2.1,46.9,79,31,310,79,146,149,144,585,718,1274,291,39
"64720 Perälä   (Teuva )",287,2.3,44.3,12,3,64,18,28,28,34,110,115,270,12,5
"64740 Horo   (Teuva )",128,2.2,46.1,2,2,19,4,7,9,11,32,80,111,12,5
"64760 Peltola   (Teuva )",168,2.2,47.1,4,4,32,6,10,17,18,63,74,156,8,4
"64770 Äystö   (Teuva )",214,2.5,42.2,14,9,60,24,36,27,24,83,71,197,12,5
"64810 Vanhakylä   (Isojoki )",127,1.9,52.9,7,1,15,5,7,8,4,45,68,110,11,6
"64820 Kärjenkoski   (Isojoki )",90,2.1,45.9,1,0,15,2,4,7,10,33,43,81,4,5
"64830 Villamo   (Isojoki )",86,2.2,46.2,1,1,14,4,6,7,6,33,39,82,1,3
"64840 Heikkilänjoki   (Isojoki )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"64850 Möykky   (Isojoki )",62,2.3,45.0,2,2,14,1,3,7,11,24,24,58,2,2
"64900 Isojoki Keskus   (Isojoki )",587,1.9,45.4,38,17,100,21,39,43,49,238,251,407,169,11
"64930 Kodesjärvi   (Isojoki )",86,2.4,40.8,1,0,25,2,11,16,15,29,33,83,0,3
"65100 Vaasa Keskus   (Vaasa )",10977,1.6,38.1,2885,923,976,347,551,348,308,6876,3141,4444,6293,240
"65130 Hietalahti   (Vaasa )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",171,2.1,36.6,21,13,37,12,19,14,16,103,31,57,104,10
"65200 Palosaari   (Vaasa )",3513,1.6,37.2,989,267,324,103,169,118,105,2294,903,1370,2062,81
"65230 Vetokannas   (Vaasa )",2425,2.4,38.7,232,109,804,205,398,367,337,1053,581,1616,746,63
"65280 Gerby   (Vaasa )",2714,2.6,40.9,145,148,1051,324,572,466,363,1204,463,2249,415,50
"65300 Asevelikylä   (Vaasa )",1776,2.7,39.5,54,96,754,208,406,379,254,671,358,1528,191,57
"65320 Huutoniemi   (Vaasa )",2914,2.2,38.7,318,149,782,224,402,343,280,1423,715,2002,852,60
"65350 Suvilahti   (Vaasa )",2058,1.9,36.7,313,113,420,132,233,177,120,1040,605,1203,803,52
"65370 Ristinummi   (Vaasa )",2327,1.9,39.0,276,79,479,131,223,229,188,1209,642,1345,930,52
"65380 Vanha Vaasa   (Vaasa )",1520,2.2,39.1,131,50,451,99,200,222,189,721,356,1024,463,33
"65410 Sundom   (Vaasa )",923,2.7,45.0,26,13,358,86,187,169,146,282,287,819,69,35
"65450 Sulva   (Mustasaari )",787,2.5,45.3,33,29,278,79,148,134,91,262,255,690,79,18
"65460 Tölby-Rimal   (Mustasaari )",123,2.6,45.5,8,3,50,15,29,23,21,40,33,116,4,3
"65470 Rimal   (Mustasaari )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"65480 Vikby   (Mustasaari )",105,2.6,44.3,3,3,32,9,16,17,13,40,33,94,7,4
"65520 Helsingby   (Mustasaari )",604,2.4,46.2,28,19,191,59,107,94,68,248,172,554,32,18
"65610 Mustasaari Keskus   (Mustasaari )",2534,2.3,43.0,168,101,754,206,367,329,286,996,791,1996,453,85
"65630 Karperö   (Mustasaari )",478,2.8,40.0,13,15,215,77,128,85,70,154,110,444,23,11
"65650 Koskö   (Mustasaari )",118,2.3,43.6,4,6,35,8,15,17,12,51,32,110,4,4
"65710 Singsby   (Mustasaari )",238,2.7,46.5,5,9,82,21,55,39,28,80,77,229,3,6
"65730 Jungsund   (Mustasaari )",180,2.4,44.2,11,11,54,13,25,23,20,77,49,153,20,7
"65760 Iskmo   (Mustasaari )",127,2.5,46.1,2,1,35,9,15,20,15,53,39,114,8,5
"65800 Raippaluoto   (Mustasaari )",338,2.4,45.7,7,11,97,30,50,47,34,119,130,299,24,15
"65870 Björköby   (Mustasaari )",165,2.3,47.3,4,3,33,11,15,9,16,60,74,151,8,6
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",128,2.7,41.8,1,2,38,10,21,20,14,45,46,121,2,5
"65930 Södra Vallgrund   (Mustasaari )",160,2.3,45.5,3,4,37,7,15,17,17,63,62,149,6,5
"65970 Söderudden   (Mustasaari )",98,2.1,49.9,1,0,15,2,5,9,7,32,52,92,0,6
"66100 Maalahti   (Maalahti )",868,2.2,45.7,59,39,224,61,118,87,91,352,297,658,173,37
"66140 Övermalax   (Maalahti )",726,2.2,45.8,46,19,161,43,90,63,58,292,275,599,105,22
"66160 Långåminne   (Maalahti )",136,2.4,41.9,3,7,33,4,14,17,20,49,54,120,12,4
"66200 Korsnäs Keskus   (Korsnäs )",361,2.3,46.2,16,13,95,26,48,40,39,127,143,266,86,9
"66210 Moikipää   (Korsnäs )",249,2.3,47.5,12,8,53,15,29,26,19,102,97,207,33,9
"66220 Bergö   (Maalahti )",232,2.0,48.9,14,4,40,16,23,19,13,91,104,204,18,10
"66230 Korsbäck   (Korsnäs )",42,2.0,58.5,1,1,4,1,2,2,1,19,19,39,3,0
"66240 Petolahti   (Maalahti )",483,2.1,49.3,29,16,106,16,38,42,52,165,216,389,72,22
"66260 Svarvar   (Maalahti )",48,2.2,45.3,2,3,7,4,7,3,1,16,25,42,4,2
"66270 Pirttikylä-Sorvari   (Närpiö )",408,2.2,46.7,18,5,80,21,34,38,40,132,199,341,54,13
"66280 Taklax   (Korsnäs )",165,2.4,48.6,6,0,44,10,20,17,23,55,66,152,11,2
"66290 Harrström   (Korsnäs )",150,2.2,49.5,9,1,34,6,14,13,17,50,67,123,21,6
"66295 Töjby   (Närpiö )",167,2.2,50.0,6,2,31,8,16,10,11,57,81,145,20,2
"66300 Jurva Keskus   (Kurikka )",1047,2.1,42.8,68,31,202,47,89,103,87,444,405,702,320,25
"66320 Niemenkylä   (Kurikka )",146,2.3,43.6,3,2,27,10,12,14,14,51,70,139,3,4
"66330 Hakko   (Kurikka )",128,2.3,39.1,1,1,25,8,11,16,11,46,58,120,4,4
"66340 Sarvijoki   (Kurikka )",153,2.4,41.8,3,3,29,7,12,16,14,62,63,141,10,2
"66350 Tainus   (Kurikka )",70,2.1,51.8,2,0,11,5,7,4,5,22,38,64,3,3
"66360 Kesti   (Kurikka )",180,2.3,46.4,1,2,36,11,20,11,12,65,80,167,6,7
"66370 Närvijoki   (Kurikka )",150,2.0,46.1,2,0,24,2,9,10,13,46,81,141,4,5
"66400 Laihia Keskus   (Laihia )",2645,2.3,42.8,161,94,769,240,450,342,264,1067,818,2043,528,74
"66420 Ruto   (Laihia )",135,2.5,45.8,4,4,44,10,21,19,16,51,41,127,1,7
"66430 Vedenoja   (Vaasa )",77,2.2,42.0,4,2,17,5,15,8,5,39,22,71,4,2
"66440 Tervajoki   (Isokyrö )",879,2.3,43.3,60,32,226,57,116,128,82,371,287,737,117,25
"66450 Jakkula   (Laihia )",371,2.4,43.8,13,10,114,42,58,55,42,139,122,339,18,14
"66460 Haapala   (Laihia )",146,2.4,42.5,2,3,34,5,16,18,15,53,62,131,9,6
"66470 Jukaja-Jokisalo   (Laihia )",147,2.3,43.5,5,3,36,9,19,13,19,52,61,137,3,7
"66500 Vähäkyrö Keskus   (Vaasa )",1028,2.3,42.6,41,28,254,55,117,128,109,373,404,847,151,30
"66510 Merikaarto   (Vaasa )",486,2.6,43.1,17,18,167,48,85,72,69,192,129,435,34,17
"66520 Veikkaala   (Mustasaari )",252,2.2,46.9,15,8,65,17,32,27,25,94,93,222,19,11
"66530 Koivulahti   (Mustasaari )",726,2.4,44.2,39,29,244,69,119,118,88,246,246,592,120,14
"66540 Petsmo   (Mustasaari )",256,2.2,46.1,8,12,63,34,45,21,17,97,96,228,21,7
"66550 Västerhankmo   (Mustasaari )",137,2.4,44.7,4,9,33,15,19,10,11,62,42,122,13,2
"66560 Österhankmo   (Mustasaari )",98,2.5,43.1,2,3,34,7,16,17,15,29,35,90,4,4
"66580 Kuni   (Mustasaari )",154,2.6,44.9,6,3,58,15,31,21,24,44,53,146,6,2
"66590 Vassor   (Mustasaari )",76,2.2,44.7,1,5,21,7,13,8,5,33,23,64,5,7
"66600 Vöyri Keskus   (Vöyri )",1214,2.3,46.1,49,42,316,88,165,155,132,418,481,966,205,43
"66640 Maksamaa   (Vöyri )",482,2.2,45.9,19,15,103,37,68,50,24,208,173,400,70,12
"66660 Bertby   (Vöyri )",53,2.6,39.7,2,2,18,7,12,4,7,17,18,49,2,2
"66680 Kaurajärvi   (Vöyri )",38,2.4,45.0,0,1,5,3,4,1,1,18,15,35,1,2
"66710 Kaitsor   (Vöyri )",109,2.3,49.1,9,2,28,9,18,13,9,46,35,87,15,7
"66730 Oxkangar   (Vöyri )",35,2.0,46.0,2,0,6,3,4,2,2,10,19,32,3,0
"66800 Oravainen Keskus   (Vöyri )",444,2.2,45.9,30,12,93,28,49,46,43,173,179,305,125,14
"66810 Kimo   (Vöyri )",126,2.5,45.7,6,2,27,8,17,12,11,48,52,117,7,2
"66820 Komossa   (Vöyri )",94,2.4,47.6,1,3,26,5,12,9,12,30,39,87,4,3
"66830 Oravaisten Tehdas   (Vöyri )",222,2.3,45.1,13,5,57,22,29,19,27,97,71,185,30,7
"66840 Pensala   (Uusikaarlepyy )",146,2.5,42.9,7,4,32,7,17,16,16,58,56,126,17,3
"66850 Jepua   (Uusikaarlepyy )",413,2.3,45.0,28,10,94,30,56,35,37,160,159,323,82,8
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",1750,2.3,41.5,135,60,453,135,240,207,185,680,619,1281,439,30
"66910 Soklot   (Uusikaarlepyy )",165,2.7,46.8,7,9,64,16,36,33,24,63,38,149,10,6
"66930 Kovjoki   (Uusikaarlepyy )",87,2.8,41.0,2,3,30,9,19,14,10,29,31,79,5,3
"66950 Munsala   (Uusikaarlepyy )",400,2.3,45.5,25,12,97,34,52,48,35,142,162,327,58,15
"66970 Hirvlax   (Uusikaarlepyy )",214,2.3,48.7,4,3,47,15,27,24,12,71,96,188,18,8
"66980 Monå   (Uusikaarlepyy )",56,2.3,50.0,0,1,13,2,8,7,3,18,26,55,0,1
"66999 Kaukaluoto   (Mustasaari )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"67100 Kokkola Keskus   (Kokkola )",5624,1.7,40.4,961,373,804,251,415,310,291,3023,1819,2872,2567,185
"67200 Kiviniitty-Tullimäki   (Kokkola )",2375,1.8,39.3,393,147,435,127,221,187,154,1233,714,1272,1047,56
"67300 Halkokari   (Kokkola )",1609,2.4,43.1,48,66,457,135,233,189,190,653,507,1320,251,38
"67400 Rytimäki   (Kokkola )",1670,2.8,40.3,64,86,683,215,399,306,259,588,407,1501,131,38
"67410 Vitsari   (Kokkola )",310,2.6,45.9,7,8,90,26,41,41,42,111,112,283,7,20
"67500 Sokoja   (Kokkola )",411,2.7,43.4,5,12,130,36,62,62,58,143,140,370,26,15
"67600 Linnusperä-Kaustari   (Kokkola )",995,3.0,40.2,20,27,436,125,225,215,200,289,277,916,51,28
"67700 Kirkonmäki-Isokylä   (Kokkola )",1821,2.7,40.0,73,69,716,204,386,364,262,632,481,1504,268,49
"67800 Koivuhaka   (Kokkola )",1825,2.0,40.1,188,56,394,118,206,189,142,911,526,1014,773,38
"67900 Ykspihjala   (Kokkola )",596,2.4,38.9,25,12,165,51,89,87,61,243,189,508,66,22
"68100 Himanka Keskus   (Kalajoki )",1117,2.3,43.0,48,26,253,59,121,122,112,431,443,873,176,68
"68150 Hillilä   (Kalajoki )",126,2.5,46.3,2,3,27,8,13,14,14,44,57,107,8,11
"68210 Marinkainen   (Kokkola )",361,2.5,42.7,10,15,111,23,50,55,42,121,135,265,70,26
"68220 Karhi   (Kokkola )",48,2.8,43.0,1,2,13,5,9,7,3,22,16,43,4,1
"68230 Lohtaja Keskus   (Kokkola )",494,2.3,44.7,13,14,129,40,69,56,52,180,192,387,77,30
"68240 Ala-Viirre   (Kokkola )",147,2.4,44.0,3,5,35,10,17,19,17,46,66,131,7,9
"68300 Kälviä Keskus   (Kokkola )",1514,2.5,42.7,65,41,472,141,255,227,196,545,508,1249,216,49
"68320 Ruotsalo   (Kokkola )",285,2.7,43.3,9,9,96,37,57,47,36,118,74,259,15,11
"68370 Ullava Keskus   (Kokkola )",153,2.5,39.9,9,5,37,13,22,22,17,62,55,111,36,6
"68380 Yli-Ullava   (Kokkola )",142,2.5,44.4,4,5,34,12,17,15,12,52,57,125,12,5
"68390 Rahkonen   (Kokkola )",56,2.5,43.9,6,1,13,5,5,5,8,21,22,47,5,4
"68410 Alaveteli   (Kruunupyy )",629,2.6,44.7,18,21,187,47,101,96,76,210,240,532,64,33
"68500 Kruunupyy Keskus   (Kruunupyy )",1137,2.5,42.8,58,33,322,91,167,160,143,409,420,929,173,35
"68530 Lepplax   (Pedersören kunta )",163,3.8,34.5,2,5,82,41,61,42,28,38,45,150,10,3
"68550 Öja   (Kokkola )",309,2.4,49.2,6,12,71,13,31,34,33,119,122,282,16,11
"68555 Bosund   (Luoto )",282,3.6,32.0,5,5,130,52,86,72,58,68,87,245,32,5
"68560 Eugmo   (Luoto )",252,3.9,30.0,6,6,112,54,70,67,50,73,72,236,9,7
"68570 Luoto   (Luoto )",751,2.9,36.6,31,24,294,116,178,144,112,220,240,617,102,32
"68580 Furuholmen   (Luoto )",287,3.0,35.6,5,15,109,41,63,44,54,105,73,252,32,3
"68600 Pietarsaari Keskus   (Pietarsaari )",5393,2.1,40.3,529,213,1249,355,666,560,482,2322,1844,3869,1427,97
"68620 Skutnäs-Västermalm   (Pietarsaari )",2248,2.1,39.3,241,85,518,122,232,242,228,1014,722,1662,545,41
"68630 Kyrkostrand   (Pietarsaari )",1016,2.5,41.8,36,38,328,97,165,159,125,408,281,928,78,10
"68660 Östermalm-Björnholmen   (Pietarsaari )",1086,2.0,41.9,75,16,194,58,102,93,83,461,433,799,263,24
"68690 Sundby   (Pedersören kunta )",143,2.6,44.3,1,6,42,12,23,17,18,49,52,133,7,3
"68700 Teerijärvi   (Kruunupyy )",738,2.4,46.7,31,24,189,39,80,84,99,272,280,629,91,18
"68750 Småbönders   (Kruunupyy )",107,2.6,45.6,1,5,25,6,10,12,12,36,48,97,6,4
"68800 Kolppi   (Pedersören kunta )",409,3.0,37.9,12,16,154,47,78,73,76,140,118,356,38,15
"68810 Ytteresse   (Pedersören kunta )",411,3.9,31.4,18,11,206,74,132,116,99,111,98,366,36,9
"68820 Ähtävä   (Pedersören kunta )",427,2.6,42.3,16,15,131,27,63,77,70,137,160,331,89,7
"68830 Bäckby   (Pedersören kunta )",57,2.7,43.7,3,4,18,3,6,10,9,19,21,48,6,3
"68840 Nederlappfors   (Pedersören kunta )",136,2.4,43.0,6,1,35,9,17,16,16,42,61,120,9,7
"68870 Edsevö   (Pedersören kunta )",205,2.5,41.2,17,6,57,14,30,34,26,78,71,151,49,5
"68910 Pännäinen   (Pedersören kunta )",500,2.5,41.4,21,15,147,40,85,76,67,181,174,394,96,10
"68920 Forsby   (Pedersören kunta )",173,2.7,44.9,5,10,62,16,35,33,19,54,60,160,11,2
"68930 Purmo   (Pedersören kunta )",270,2.6,42.9,11,9,81,17,38,41,34,92,100,237,27,6
"68940 Lillby   (Pedersören kunta )",192,2.5,42.0,2,2,58,20,31,30,29,49,86,163,20,9
"68970 Överpurmo   (Pedersören kunta )",97,2.2,46.6,3,1,12,2,4,8,5,39,47,90,5,2
"68999 Rita   (Kokkola )",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69100 Kannus Keskus   (Kannus )",2197,2.3,41.8,154,76,530,171,292,250,241,946,735,1680,424,93
"69150 Eskola   (Kannus )",206,2.2,40.8,7,6,32,8,13,20,14,106,68,170,27,9
"69170 Yli-Kannus   (Kannus )",108,2.7,42.0,1,1,30,9,15,15,15,44,35,98,3,7
"69300 Toholampi Keskus   (Toholampi )",925,2.3,43.3,62,23,208,69,109,106,90,366,355,701,180,44
"69310 Laitala   (Toholampi )",127,2.8,41.7,3,1,39,11,17,23,18,53,37,120,2,5
"69330 Määttälä   (Toholampi )",58,2.5,49.2,1,1,12,2,9,6,5,17,29,54,2,2
"69340 Purontaka   (Toholampi )",59,2.8,44.6,1,1,18,3,8,10,11,16,28,58,0,1
"69410 Sykäräinen   (Toholampi )",195,2.4,44.5,7,2,34,12,19,25,14,88,75,167,19,9
"69420 Syri   (Lestijärvi )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69440 Lestijärvi Keskus   (Lestijärvi )",225,2.1,44.8,11,3,38,8,17,22,14,90,99,157,60,8
"69450 Yli-Lesti   (Lestijärvi )",92,2.4,44.1,0,1,24,9,12,12,13,39,33,79,9,4
"69510 Halsua Keskus-Marjusaari   (Halsua )",357,2.2,44.9,12,8,76,17,26,31,47,119,165,261,78,18
"69550 Kanala   (Halsua )",43,2.3,42.2,1,0,7,1,4,1,4,15,23,36,2,5
"69570 Karvonen   (Halsua )",124,2.4,47.6,7,3,31,10,14,15,15,39,54,109,10,5
"69600 Kaustinen Keskus   (Kaustinen )",1701,2.3,43.8,117,75,462,142,248,207,176,664,589,1267,343,91
"69660 Köyhäjoki   (Kaustinen )",99,2.7,42.6,5,2,27,8,14,14,13,37,36,90,7,2
"69700 Veteli Keskus   (Veteli )",615,2.2,45.1,45,10,140,45,80,56,47,261,220,426,159,30
"69730 Tunkkari   (Veteli )",216,2.4,44.0,10,9,62,18,34,31,24,90,67,174,25,17
"69750 Sillanpää   (Veteli )",79,2.4,41.7,5,1,18,4,8,8,11,35,26,68,5,6
"69820 Räyrinki   (Veteli )",305,2.2,46.0,6,7,53,12,28,24,24,114,140,247,28,30
"69830 Pulkkinen   (Veteli )",110,2.5,44.2,2,2,21,6,12,11,8,38,53,92,8,10
"69850 Patana   (Veteli )",90,2.5,41.9,5,4,19,3,8,12,9,37,35,75,8,7
"69910 Kivikangas   (Perho )",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69920 Oksakoski-Kivikangas   (Perho )",194,2.8,37.5,9,7,58,16,30,31,28,67,75,170,12,12
"69950 Perho Keskus-Salamajärvi   (Perho )",532,2.3,38.9,40,8,125,42,74,66,47,212,199,344,156,32
"69970 Salamajärvi   (Perho )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"69980 Möttönen   (Perho )",297,3.3,33.9,7,7,106,44,60,60,57,80,117,257,19,21
"70100 Kuopio Keskus   (Kuopio )",7621,1.6,38.4,1572,605,647,165,303,211,219,4394,2592,3793,3725,103
"70110 Etu-Niirala   (Kuopio )",2537,1.4,36.5,726,249,131,38,59,30,43,1716,691,1045,1444,48
