"Postal code area","Workplaces, 2016 (TP)","Primary production, 2016 (TP)","Processing, 2016 (TP)","Services, 2016 (TP)","A Agriculture, forestry and fishing, 2016 (TP)","B Mining and quarrying, 2016 (TP)","C Manufacturing, 2016 (TP)","D Electricity, gas, steam and air conditioning supply, 2016 (TP)","E Water supply; sewerage, waste management and remediation activities, 2016 (TP)","F Construction, 2016 (TP)","G Wholesale and retail trade; repair of motor vehicles and motorcycles, 2016 (TP)","H Transportation and storage, 2016 (TP)","I Accommodation and food service activities, 2016 (TP)","J Information and communication, 2016 (TP)","K Financial and insurance activities, 2016 (TP)","L Real estate activities, 2016 (TP)","M Professional, scientific and technical activities, 2016 (TP)","N Administrative and support service activities, 2016 (TP)","O Public administration and defence; compulsory social security, 2016 (TP)","P Education, 2016 (TP)","Q Human health and social work activities, 2016 (TP)","R Arts, entertainment and recreation, 2016 (TP)","S Other service activities, 2016 (TP)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use, 2016 (TP)","U Activities of extraterritorial organisations and bodies, 2016 (TP)","X Industry unknown, 2016 (TP)"
"54960 Vehkataipale   (Taipalsaari )",42,6,9,27,6,0,2,0,0,7,4,3,1,0,0,2,3,0,0,5,5,1,3,0,0,0
"55100 Imatra Keskus   (Imatra )",2386,42,375,1969,42,0,80,0,30,265,488,140,196,40,105,71,143,90,131,204,227,50,84,0,0,0
"55120 Mansikkala-Tuulikallio   (Imatra )",2236,0,457,1779,0,0,212,30,15,200,423,106,93,4,9,10,73,239,145,236,310,64,67,0,0,0
"55300 Rauha-Tiuruniemi   (Lappeenranta )",226,1,82,143,1,0,73,0,4,5,17,50,10,1,0,0,1,21,0,18,20,0,5,0,0,0
"55320 Rauha   (Lappeenranta )",161,0,23,138,0,0,1,0,0,22,7,2,83,2,0,32,5,5,0,1,1,0,0,0,0,0
"55330 Tiuruniemi   (Lappeenranta )",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"55400 Tainionkoski-Mustalampi   (Imatra )",124,4,45,75,4,0,29,7,0,9,0,2,20,0,0,0,1,0,0,31,21,0,0,0,0,0
"55420 Karhumäki-Karhukallio   (Imatra )",320,2,53,265,2,0,25,0,0,28,34,22,127,1,1,4,3,28,0,6,13,5,21,0,0,0
"55510 Sotkulampi-Linnasuo   (Imatra )",115,0,14,101,0,0,0,0,12,2,11,1,9,2,0,0,8,70,0,0,0,0,0,0,0,0
"55610 Rajapatsas-Teppanala   (Imatra )",1004,5,647,352,5,0,632,0,6,9,70,21,24,3,0,2,9,6,179,0,27,1,10,0,0,0
"55700 Vintteri-Virasoja   (Imatra )",126,5,22,99,5,0,0,0,0,22,4,66,0,0,0,0,5,0,0,10,11,0,3,0,0,0
"55800 Vuoksenniska-Saarlampi   (Imatra )",2919,24,1753,1142,24,0,1668,12,3,70,285,134,44,5,10,4,35,45,38,64,433,6,39,0,0,0
"55910 Rautio-Kurkvuori   (Imatra )",357,1,10,346,1,0,4,0,0,6,13,21,2,6,1,0,9,2,194,44,42,0,12,0,0,0
"56100 Ruokolahti Keskus   (Ruokolahti )",494,18,24,452,18,0,6,2,3,13,61,16,37,3,2,7,9,18,22,106,132,13,26,0,0,0
"56120 Salosaari   (Ruokolahti )",42,5,5,32,5,0,0,0,0,5,3,2,4,0,1,1,0,0,0,0,17,1,3,0,0,0
"56140 Äitsaari   (Ruokolahti )",22,20,0,2,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56210 Virmutjoki   (Ruokolahti )",58,11,18,29,11,0,0,0,0,18,3,12,1,2,0,0,4,0,0,7,0,0,0,0,0,0
"56310 Syyspohja   (Ruokolahti )",18,10,2,6,10,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
"56330 Utula   (Ruokolahti )",13,7,1,5,7,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"56350 Kyläniemi   (Taipalsaari )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56410 Kaiturinpää   (Ruokolahti )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56440 Pohja-Lankila   (Ruokolahti )",19,6,0,13,6,0,0,0,0,0,1,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"56510 Puntala   (Ruokolahti )",173,30,88,55,30,0,85,0,0,3,0,17,5,0,0,0,4,21,0,6,0,0,2,0,0,0
"56550 Niska-Pietilä   (Rautjärvi )",12,6,3,3,6,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"56610 Rautjärvi   (Rautjärvi )",79,3,13,63,3,2,1,0,0,10,4,4,1,1,0,1,3,4,0,6,36,1,2,0,0,0
"56640 Purnujärvi   (Rautjärvi )",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56710 Miettilä   (Rautjärvi )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56730 Laikko   (Rautjärvi )",33,9,3,21,9,0,1,0,0,2,2,2,0,1,0,0,0,15,0,0,0,0,1,0,0,0
"56800 Simpele   (Rautjärvi )",687,42,292,353,42,0,278,0,3,11,37,16,46,15,9,11,18,9,23,48,91,6,24,0,0,0
"57100 Heikinpohja-Piispanmäki   (Savonlinna )",2043,33,75,1935,33,0,24,13,0,38,390,49,108,129,95,78,186,44,70,322,223,41,200,0,0,0
"57120 Savonlinna   (Savonlinna )",960,0,0,960,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,951,0,0,0,0,0
"57130 Savonlinna Keskus   (Savonlinna )",1372,40,19,1313,40,0,6,0,8,5,84,10,199,12,3,18,136,97,429,6,206,80,33,0,0,0
"57170 Sortteerinlahti-Talvisalo   (Savonlinna )",565,0,101,464,0,0,96,0,0,5,15,3,9,0,1,0,3,6,0,7,415,3,2,0,0,0
"57200 Miekonniemi-Venäjänniemi   (Savonlinna )",1176,1,469,706,1,0,395,0,0,74,153,14,24,13,0,3,38,66,1,333,40,2,19,0,0,0
"57210 Nojanmaa   (Savonlinna )",848,6,355,487,6,0,276,0,10,69,284,25,12,57,1,1,12,9,0,17,50,11,8,0,0,0
"57220 Haka-alue-Viuhonmäki   (Savonlinna )",209,0,39,170,0,0,3,3,0,33,72,14,3,0,0,3,6,1,0,4,66,0,1,0,0,0
"57230 Inkerinkylä   (Savonlinna )",1190,26,618,546,26,0,405,16,40,157,85,193,27,10,0,6,15,20,0,66,109,2,13,0,0,0
"57310 Rinkilä   (Savonlinna )",120,23,6,91,23,0,0,0,0,6,10,12,2,0,0,0,1,6,0,0,48,12,0,0,0,0
"57510 Laitaatsilta   (Savonlinna )",115,0,24,91,0,0,11,0,0,13,48,24,17,0,0,0,0,0,0,0,0,0,2,0,0,0
"57600 Poukkusilta-Pihlajaniemi   (Savonlinna )",243,14,45,184,14,0,3,0,9,33,11,7,0,0,0,0,4,1,0,52,98,9,2,0,0,0
"57710 Kellarpelto-Rantakoivikko   (Savonlinna )",233,3,29,201,3,0,9,0,0,20,35,26,0,1,0,0,20,4,0,18,77,13,7,0,0,0
"57810 Aholahti   (Savonlinna )",79,8,36,35,8,0,23,0,0,13,12,10,1,1,0,0,2,0,0,0,0,9,0,0,0,0
"58130 Oravi   (Savonlinna )",23,13,1,9,13,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0
"58140 Ahvensalmi   (Savonlinna )",13,10,0,3,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"58150 Makkola   (Savonlinna )",24,19,3,2,19,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"58160 Karvila   (Enonkoski )",14,9,3,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"58170 Simanala   (Enonkoski )",32,15,6,11,15,0,0,0,0,6,1,4,0,1,1,0,0,1,0,0,3,0,0,0,0,0
"58175 Enonkoski Keskus   (Enonkoski )",258,38,16,204,38,0,7,0,1,8,18,54,2,2,1,0,4,11,13,0,89,2,8,0,0,0
"58180 Ihamaniemi   (Enonkoski )",12,7,1,4,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
"58200 Kerimäki Keskus   (Savonlinna )",758,101,109,548,101,0,46,1,4,58,68,95,39,5,12,5,11,11,5,51,210,6,30,0,0,0
"58220 Louhi   (Savonlinna )",25,9,3,13,9,0,0,0,0,3,0,2,0,0,0,0,2,3,0,5,0,0,1,0,0,0
"58260 Kumpuranta   (Savonlinna )",17,6,8,3,6,0,1,0,0,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"58300 Savonranta Keskus   (Savonlinna )",166,16,79,71,16,0,60,0,1,18,12,6,6,0,0,1,4,4,3,8,15,1,11,0,0,0
"58320 Raikuu   (Savonlinna )",47,38,7,2,38,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"58350 Villala   (Kitee )",20,9,3,8,9,0,0,0,0,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"58360 Säimen   (Savonlinna )",23,8,2,13,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"58390 Rönkönvaara   (Savonlinna )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"58410 Haapakallio   (Savonlinna )",66,9,8,49,9,1,3,0,0,4,2,4,3,0,0,0,14,0,0,6,20,0,0,0,0,0
"58420 Silvola   (Savonlinna )",50,11,30,9,11,4,21,0,0,5,1,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0
"58430 Kulennoinen   (Savonlinna )",68,15,26,27,15,0,2,0,14,10,0,10,5,0,0,0,3,1,0,4,1,0,3,0,0,0
"58450 Punkaharju   (Savonlinna )",228,5,7,216,5,0,3,0,0,4,4,0,31,0,0,0,21,2,0,29,106,22,1,0,0,0
"58500 Punkasalmi   (Savonlinna )",890,16,592,282,16,4,571,0,0,17,44,24,8,10,3,4,7,6,9,37,111,3,16,0,0,0
"58520 Hiukkajoki   (Savonlinna )",40,23,11,6,23,0,9,0,0,2,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0
"58550 Putikko   (Savonlinna )",94,46,13,35,46,0,3,0,0,10,0,5,4,3,0,0,1,0,0,1,18,2,1,0,0,0
"58570 Ruhvana   (Savonlinna )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"58580 Vuoriniemi   (Savonlinna )",22,4,2,16,4,0,1,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58610 Telakanava   (Sulkava )",16,10,3,3,10,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"58620 Lohilahti   (Sulkava )",51,24,4,23,24,0,0,0,0,4,8,8,0,0,0,0,0,0,0,5,0,0,2,0,0,0
"58650 Kiviapaja   (Savonlinna )",18,13,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"58680 Piojärvi   (Savonlinna )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"58690 Ala-Särkilahti-Piojärvi   (Savonlinna )",40,25,1,14,25,0,0,0,0,1,0,11,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"58700 Sulkava Keskus   (Sulkava )",673,66,129,478,66,6,80,1,5,37,53,21,21,6,8,2,8,49,56,63,146,3,42,0,0,0
"58720 Kaartilankoski   (Sulkava )",44,21,8,15,21,0,2,0,2,4,0,3,0,0,0,0,1,1,0,0,10,0,0,0,0,0
"58770 Pihlajalahti   (Savonlinna )",34,14,3,17,14,0,0,0,0,3,0,6,7,0,0,0,0,4,0,0,0,0,0,0,0,0
"58810 Kallislahti   (Savonlinna )",32,11,4,17,11,0,1,0,0,3,6,1,0,0,0,0,3,1,0,3,3,0,0,0,0,0
"58830 Parkumäki   (Rantasalmi )",26,19,5,2,19,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58850 Hiltula   (Rantasalmi )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"58900 Rantasalmi Keskus   (Rantasalmi )",606,86,119,401,86,0,73,2,8,36,68,42,56,2,21,4,8,24,33,54,56,8,25,0,0,0
"58910 Rantasalmi Asemanseutu   (Rantasalmi )",47,8,28,11,8,0,27,0,0,1,1,4,0,0,0,1,1,0,0,0,3,1,0,0,0,0
"58920 Kolkontaipale   (Rantasalmi )",38,28,4,6,28,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0
"58940 Tuusmäki   (Rantasalmi )",53,42,2,9,42,0,0,0,0,2,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"59100 Parikkala Keskus   (Parikkala )",820,54,141,625,54,0,71,33,1,36,104,50,30,7,19,2,20,28,60,50,210,7,38,0,0,0
"59130 Koitsanlahti   (Parikkala )",31,20,4,7,20,0,3,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"59210 Melkoniemi   (Parikkala )",19,14,1,4,14,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"59310 Särkisalmi   (Parikkala )",164,35,62,67,35,0,6,0,5,51,22,7,22,0,0,1,3,6,0,0,1,2,3,0,0,0
"59320 Haapaoja   (Parikkala )",10,7,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"59410 Kirjavala   (Parikkala )",38,25,3,10,25,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,1,1,2,0,0,0
"59510 Maironiemi   (Parikkala )",91,24,25,42,24,0,0,0,0,25,11,7,2,0,0,0,0,0,1,11,8,0,2,0,0,0
"59520 Saari   (Parikkala )",12,8,1,3,8,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59530 Mikkolanniemi   (Parikkala )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"59610 Tarnala   (Parikkala )",30,10,17,3,10,0,16,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"59710 Kummunkylä   (Parikkala )",15,10,2,3,10,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59720 Niukkala   (Parikkala )",22,9,6,6,9,0,3,0,0,3,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1
"59730 Uukuniemi   (Parikkala )",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"59800 Kesälahti Keskus   (Kitee )",459,59,181,219,59,0,141,0,0,40,48,13,18,0,4,0,5,5,2,25,86,0,13,0,0,0
"59810 Suurikylä   (Kitee )",14,3,1,10,3,0,0,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0
"59820 Purujärvi-Rajavaara   (Kitee )",22,15,1,6,15,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60100 Seinäjoki Keskus   (Seinäjoki )",10716,9,2269,8438,9,15,1002,99,101,1052,1609,1033,444,307,341,218,625,470,1177,581,1082,187,364,0,0,0
"60120 Pohja   (Seinäjoki )",1867,8,479,1380,8,3,184,0,20,272,866,66,37,9,1,7,110,31,0,28,87,34,102,2,0,0
"60150 Kasperi   (Seinäjoki )",242,1,22,219,1,0,4,0,0,18,13,12,9,0,1,3,12,5,0,35,115,3,11,0,0,0
"60200 Törnävä   (Seinäjoki )",1312,42,197,1073,42,0,29,37,0,131,98,118,36,9,1,9,25,9,11,267,431,31,28,0,0,0
"60220 Huhtala   (Seinäjoki )",4462,37,15,4410,37,0,2,0,0,13,13,10,12,2,0,12,92,2,1,121,3919,63,163,0,0,0
"60280 Eskoon Keskuslaitosalue   (Seinäjoki )",419,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,400,0,0,0,0,0
"60320 Alakylä-Jouppi   (Seinäjoki )",3027,23,838,2166,23,22,677,0,6,133,394,102,274,100,9,15,235,228,295,307,138,3,66,0,0,0
"60420 Impivaara   (Seinäjoki )",149,11,39,99,11,0,3,0,1,35,5,29,1,1,0,0,0,6,6,10,35,3,3,0,0,0
"60450 Munakka   (Ilmajoki )",28,15,5,8,15,0,1,0,0,4,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0
"60510 Hyllykallio   (Seinäjoki )",1497,22,198,1277,22,0,62,5,4,127,591,222,74,3,21,18,21,26,0,77,172,4,48,0,0,0
"60550 Nurmo Keskus   (Seinäjoki )",2411,72,1841,498,72,0,1772,1,6,62,56,49,6,1,3,1,45,6,19,106,130,32,44,0,0,0
"60560 Halkosaari   (Seinäjoki )",81,29,6,46,29,0,0,0,0,6,3,6,0,0,0,0,2,0,0,11,22,0,2,0,0,0
"60640 Kurjenneva   (Seinäjoki )",102,13,23,66,13,0,2,0,0,21,6,5,0,1,0,0,1,3,0,10,36,0,4,0,0,0
"60720 Tuomikylä   (Ilmajoki )",281,34,97,150,34,1,9,0,39,48,10,28,0,0,1,1,2,2,0,26,68,1,11,0,0,0
"60760 Pohjanluoma   (Ilmajoki )",126,19,43,64,19,0,9,0,1,33,8,30,0,0,0,0,8,3,0,15,0,0,0,0,0,0
"60800 Ilmajoki Keskus   (Ilmajoki )",1939,175,302,1462,175,14,112,0,7,169,191,85,29,7,19,3,57,40,98,285,554,30,64,0,0,0
"61100 Peräseinäjoki Keskus   (Seinäjoki )",611,34,270,307,34,26,208,0,0,36,49,14,8,0,10,0,9,16,8,43,109,11,30,0,0,0
"61110 Vuolle   (Seinäjoki )",29,8,19,2,8,0,10,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61120 Louko   (Seinäjoki )",40,12,4,24,12,0,1,0,0,3,2,4,0,0,0,0,2,0,0,8,8,0,0,0,0,0
"61140 Pasto   (Seinäjoki )",12,10,0,2,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61150 Sydänmaa   (Alavus )",7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"61160 Koura   (Seinäjoki )",66,20,39,7,20,3,34,0,0,2,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"61170 Sääskiniemi   (Alavus )",29,6,8,15,6,4,1,0,0,3,0,3,0,0,3,0,0,0,0,5,4,0,0,0,0,0
"61180 Haapaluoma   (Seinäjoki )",36,14,3,19,14,0,1,0,0,2,4,9,0,0,0,0,0,1,0,0,5,0,0,0,0,0
"61220 Myllysalo   (Kurikka )",62,19,15,28,19,0,13,0,0,2,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0
"61230 Luopa   (Kurikka )",192,50,28,114,50,0,14,0,0,14,2,103,1,0,0,1,0,0,0,7,0,0,0,0,0,0
"61250 Jalasto   (Kurikka )",44,29,7,8,29,1,1,0,2,3,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"61270 Luopajärvi   (Kurikka )",161,65,52,44,65,5,31,0,0,16,14,9,0,0,0,0,0,0,0,8,13,0,0,0,0,0
"61280 Jokipii   (Kurikka )",208,11,163,34,11,0,143,0,0,20,4,6,1,0,7,0,0,1,0,5,8,1,1,0,0,0
"61290 Taivalmaa   (Kurikka )",30,21,4,5,21,0,2,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"61300 Kurikka Keskus   (Kurikka )",2715,62,811,1842,62,0,653,9,9,140,286,53,130,14,39,14,91,150,134,214,610,36,71,0,0,0
"61310 Panttila   (Kurikka )",90,18,31,41,18,0,13,0,0,18,13,3,0,0,1,1,2,0,0,8,11,0,2,0,0,0
"61330 Koskenkorva   (Ilmajoki )",450,53,231,166,53,2,175,15,2,37,50,20,2,1,0,2,7,1,5,26,27,7,18,0,0,0
"61340 Nopankylä   (Ilmajoki )",45,18,4,23,18,1,1,0,0,2,3,0,0,1,0,0,0,1,0,4,9,0,5,0,0,0
"61350 Huissi   (Ilmajoki )",61,30,16,15,30,0,2,0,0,14,1,7,1,0,0,0,0,0,0,5,0,1,0,0,0,0
"61360 Mieto   (Kurikka )",132,37,59,36,37,0,48,0,0,11,8,4,0,1,0,0,1,1,0,12,6,1,2,0,0,0
"61370 Lohiluoma   (Kurikka )",54,22,22,10,22,0,6,0,0,16,1,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0
"61380 Polvenkylä   (Kurikka )",25,21,0,4,21,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"61400 Ylistaro Keskus   (Seinäjoki )",714,29,182,503,29,0,116,0,1,65,105,36,12,1,7,3,16,6,7,61,211,6,32,0,0,0
"61410 Ylistaro Asemanseutu   (Seinäjoki )",153,32,65,56,32,0,35,0,0,30,13,34,0,0,0,0,0,1,0,5,1,1,1,0,0,0
"61430 Isorehto   (Seinäjoki )",37,30,5,2,30,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"61440 Untamala   (Seinäjoki )",35,24,7,4,24,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"61450 Kylänpää   (Seinäjoki )",99,36,55,8,36,0,53,0,0,2,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"61460 Hanhikoski   (Seinäjoki )",20,11,2,7,11,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"61470 Kitinoja   (Seinäjoki )",37,10,19,8,10,0,6,0,0,13,2,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0
"61500 Isokyrö Keskus   (Isokyrö )",768,79,131,558,79,0,86,0,3,42,89,55,11,1,17,6,31,33,28,71,169,10,37,0,0,0
"61520 Lehmäjoki   (Isokyrö )",36,30,5,1,30,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61550 Orismala   (Isokyrö )",99,25,26,48,25,0,13,0,0,13,15,15,6,0,0,1,0,1,0,0,8,0,2,0,0,0
"61560 Orisberg   (Isokyrö )",11,10,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61600 Jalasjärvi Keskus   (Kurikka )",1545,66,452,1027,66,20,343,4,11,74,190,75,35,8,20,16,41,19,35,116,410,9,52,1,0,0
"61630 Hirvijärvi   (Kurikka )",52,28,10,14,28,0,7,0,0,3,0,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0
"61640 Ala-Valli   (Kurikka )",35,22,7,6,22,2,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61650 Kalakoski   (Seinäjoki )",34,24,4,6,24,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61680 Mantila   (Kurikka )",47,20,20,7,20,1,6,0,0,13,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"61710 Pentinmäki   (Kurikka )",85,33,16,36,33,3,11,0,0,2,8,1,22,0,0,0,0,0,0,4,0,0,1,0,0,0
"61720 Koskue   (Kurikka )",96,66,8,22,66,3,0,0,0,5,0,1,4,0,0,0,0,2,0,5,8,0,2,0,0,0
"61730 Yli-Valli   (Kurikka )",27,20,2,5,20,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"61760 Ilvesjoki   (Kurikka )",72,33,15,24,33,1,13,0,0,1,17,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0
"61800 Kauhajoki Keskus   (Kauhajoki )",3312,152,633,2527,152,24,410,8,16,175,551,107,82,45,80,31,153,35,153,343,790,38,119,0,0,0
"61810 Luomankylä   (Kauhajoki )",31,17,5,9,17,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"61820 Kainasto   (Kauhajoki )",98,49,25,24,49,0,18,0,0,7,4,6,0,0,0,0,5,0,0,7,1,0,1,0,0,0
"61840 Norinkylä   (Teuva )",68,11,43,14,11,0,26,0,0,17,2,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"61850 Kauhajoki Asemanseutu   (Kauhajoki )",1257,48,649,560,48,8,612,0,0,29,238,54,7,0,8,2,54,10,0,40,137,1,9,0,0,0
"61860 Harja   (Kauhajoki )",29,8,2,19,8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"61880 Ikkeläjärvi   (Kauhajoki )",31,21,6,4,21,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61910 Nummijärvi   (Kauhajoki )",40,18,16,6,18,8,6,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"61920 Nummikoski   (Kauhajoki )",14,7,7,0,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61940 Hyyppä   (Kauhajoki )",37,19,5,13,19,1,0,0,0,4,0,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0
"61950 Juonikylä   (Kauhajoki )",21,6,13,2,6,0,2,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"61960 Kyrönlatva   (Kauhajoki )",21,13,0,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0
"61980 Päntäne   (Kauhajoki )",133,63,30,40,63,0,9,0,1,20,10,4,0,0,0,0,4,4,0,11,4,1,2,0,0,0
"62100 Lapua Keskus   (Lapua )",3634,116,1156,2362,116,2,901,12,26,215,406,158,89,59,48,39,98,53,179,358,712,52,111,0,0,0
"62130 Hellanmaa   (Lapua )",153,31,109,13,31,0,105,0,1,3,0,1,0,0,0,0,1,3,0,4,1,0,3,0,0,0
"62150 Rintakangas   (Kauhava )",19,5,5,9,5,0,4,0,0,1,0,0,0,1,0,0,0,4,0,3,0,1,0,0,0,0
"62160 Karhunkylä   (Lapua )",84,30,16,38,30,1,6,0,0,9,3,14,0,0,0,0,2,0,0,5,9,2,3,0,0,0
"62165 Tiisteenjoki   (Lapua )",42,16,4,22,16,0,1,0,0,3,0,2,3,1,4,0,0,0,0,6,3,1,2,0,0,0
"62170 Lakaluoma   (Lapua )",29,18,7,4,18,0,3,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62175 Ylikylä-Mäenpää   (Lapua )",12,9,2,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"62185 Mäki-Paavola   (Lapua )",28,18,10,0,18,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62190 Ruha   (Lapua )",63,15,10,38,15,0,2,0,0,8,4,13,0,0,0,1,4,1,0,7,0,0,8,0,0,0
"62200 Kauhava Keskus   (Kauhava )",2304,95,664,1544,95,4,541,15,0,104,260,87,67,49,41,19,39,45,72,168,612,12,73,0,0,1
"62220 Pernaa   (Kauhava )",60,28,11,21,28,0,3,0,0,8,7,0,0,2,1,0,4,0,0,5,1,0,1,0,0,0
"62230 Jylhä   (Kauhava )",49,21,8,20,21,0,5,0,0,3,3,4,0,1,0,1,1,0,0,0,0,0,10,0,0,0
"62240 Huhmarkoski   (Kauhava )",106,46,34,26,46,1,27,0,0,6,6,5,12,0,0,0,1,2,0,0,0,0,0,0,0,0
"62260 Hirvijoki   (Kauhava )",24,21,3,0,21,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
