Postal code	Surface area (2013)	Surface area (2014)	Surface area (2015)	Surface area (2016)	Surface area (2017)
52890	116128008.0	125160186.0	125160186.0	125160186.0	125160186.0
52920	124285060.0	120312864.0	119800763.0	119800763.0	119800763.0
52960	86986338.0	72083438.0	71122465.0	71122465.0	71122465.0
52970	57683616.0	55802629.0	55802628.0	55802629.0	55802628.0
52980	92552325.0	89278309.0	88865689.0	88865689.0	88865689.0
53100	5630733.0	5625407.0	5625407.0	5625407.0	5625407.0
53130	988738.0	1071133.0	1071133.0	1071133.0	1071133.0
53200	3830329.0	3773927.0	3773927.0	3773927.0	3773927.0
53300	73248389.0	72690453.0	72690453.0	72690453.0	72690453.0
53400	55689998.0	56731333.0	56731333.0	56731333.0	56731333.0
53420	3920365.0	3967195.0	3967195.0	3967195.0	3967195.0
53500	7055574.0	7618526.0	7618526.0	7618526.0	7618526.0
53550	4036352.0	4015891.0	4015891.0	4015891.0	4015891.0
53600	4303516.0	4157797.0	4157797.0	4157797.0	4157797.0
53650	18417661.0	18276055.0	18276055.0	18276055.0	18276055.0
53810	4291846.0	4222460.0	4222460.0	4222460.0	4222460.0
53830	20862846.0	20451680.0	20451680.0	20451680.0	20451680.0
53850	96830919.0	96764059.0	96764059.0	96764059.0	96764059.0
53900	2384100.0	2426042.0	2426042.0	2426042.0	2426042.0
53920	6436970.0	6621115.0	6621115.0	6621115.0	6621115.0
53950	18541008.0	18782922.0	18782922.0	18782922.0	18782922.0
54100	281186403.0	281883431.0	281883431.0	281883431.0	281883431.0
54110	3970752.0	4025047.0	4025047.0	4025047.0	4025047.0
54120	32770670.0	33067441.0	33067441.0	33067441.0	33067441.0
54190	27800870.0	24499517.0	24499517.0	24499517.0	24499517.0
54230	98144675.0	99948805.0	99948805.0	99948805.0	99948805.0
54250	47568509.0	47012152.0	47012152.0	47012152.0	47012152.0
54260	73398264.0	73079537.0	73079537.0	73079537.0	73079537.0
54270	82705927.0	85018136.0	85018136.0	85018136.0	85018136.0
54300	85899436.0	83928642.0	83928642.0	83928642.0	83928642.0
54310	48044659.0	48531598.0	48531598.0	48531598.0	48531598.0
54330	63710216.0	63783955.0	63783955.0	63783955.0	63783955.0
54390	54653943.0	59297742.0	59297742.0	59297742.0	59297742.0
54410	249394809.0	254234953.0	254234953.0	254234953.0	254234953.0
54430	68910825.0	66056530.0	66056530.0	66056530.0	66056530.0
54460	52304425.0	46866836.0	46866836.0	46866836.0	46866836.0
54490	109606413.0	114825651.0	115697815.0	115697815.0	115697815.0
54500	347398803.0	348396401.0	346630844.0	346630844.0	346630844.0
54510	100501648.0	101610938.0	101610938.0	101610938.0	101610938.0
54530	140188709.0	139402394.0	139402394.0	139402394.0	139402394.0
54550	43242316.0	43712341.0	43712341.0	43712341.0	43712341.0
54580	19748178.0	18651057.0	18651057.0	18651057.0	18651057.0
54590	83169859.0	83471199.0	83471199.0	83471199.0	83471199.0
54710	171038463.0	168367928.0	168367928.0	168367928.0	168367928.0
54720	28511997.0	29168523.0	29168523.0	29168523.0	29168523.0
54750	85398036.0	87431323.0	87431323.0	87431323.0	87431323.0
54770	221013046.0	214798268.0	214798268.0	214798268.0	214798268.0
54800	295213027.0	296532415.0	296532415.0	296532415.0	296532415.0
54820	41462936.0	40921442.0	40921442.0	40921442.0	40921442.0
54850	38016051.0	38751630.0	38751630.0	38751630.0	38751630.0
54915	6623256.0	6426109.0	6426109.0	5945356.0	5945356.0
54920	246719314.0	239965834.0	239965834.0	240456846.0	240456846.0
54930	75067324.0	77577537.0	77577537.0	77577537.0	77577537.0
54940	88292793.0	95387750.0	95387750.0	95387750.0	95387750.0
54950	72554707.0	70181422.0	70181422.0	70181422.0	70181422.0
54960	117355230.0	118353067.0	118353067.0	118342809.0	118342809.0
55100	94188417.0	96055364.0	96055364.0	96055364.0	96055364.0
55120	5494942.0	5382409.0	5382409.0	5382409.0	5382409.0
55300	27023489.0	26845883.0	26845883.0	26845883.0	26845883.0
55320	5123429.0	5223795.0	5223795.0	5223795.0	5223795.0
55330	3629885.0	3629885.0	3629885.0	3629885.0	3629885.0
55400	6963464.0	7008038.0	7008038.0	7008038.0	7008038.0
55420	18505067.0	18413759.0	18413759.0	18413759.0	18413759.0
55510	1608312.0	1549200.0	1549200.0	1549200.0	1549200.0
55610	25044503.0	25124182.0	25124182.0	25124182.0	25124182.0
55700	6842009.0	6856020.0	6856020.0	6856020.0	6856020.0
55800	93207221.0	93434714.0	93434714.0	93434714.0	93434714.0
55910	20243641.0	20726495.0	20726495.0	20726495.0	20726495.0
56100	52107538.0	51893885.0	51893885.0	51893885.0	51893885.0
56120	50550256.0	49094315.0	49094315.0	49094315.0	49094315.0
56140	203530109.0	215194878.0	215194878.0	215194878.0	215194878.0
56210	201340510.0	201807657.0	201807657.0	201807657.0	201807657.0
56310	369909399.0	351497619.0	351497619.0	351497619.0	351497619.0
56330	28778714.0	28778714.0	28778714.0	28778714.0	28778714.0
56350	204319578.0	193565916.0	193565916.0	193565916.0	193565916.0
56410	62010556.0	62209308.0	62209308.0	62209308.0	62209308.0
56440	231485537.0	236517831.0	236517831.0	236517831.0	236517831.0
56510	30412902.0	29929060.0	29929060.0	29929060.0	29929060.0
56550	24356824.0	24932830.0	24932830.0	24932830.0	24932830.0
56610	86092897.0	88770427.0	88770427.0	88770427.0	88770427.0
56640	28205578.0	28471668.0	28471668.0	28471668.0	28471668.0
56710	33515996.0	33641053.0	33641053.0	33641047.0	33641047.0
56730	131396823.0	134798683.0	134798683.0	134798683.0	134798683.0
56800	171462137.0	169299731.0	169299731.0	169299731.0	169299731.0
57100	138219833.0	137336121.0	137336121.0	137336121.0	137336121.0
57120	112564.0	176351.0	176351.0	176351.0	176351.0
57130	2198358.0	2177546.0	2177546.0	2177546.0	2177546.0
57170	2140176.0	2125708.0	2125708.0	2125708.0	2125708.0
57200	5472400.0	5659175.0	5659175.0	5659175.0	5659175.0
57210	21963777.0	22055659.0	22055659.0	22055659.0	22055659.0
57220	4100176.0	4165981.0	4165981.0	4165981.0	4165981.0
57230	290462677.0	293284748.0	293284748.0	293284748.0	293284748.0
57310	242651684.0	239692054.0	239692054.0	238888561.0	238888561.0
57510	1896488.0	1869292.0	1869291.0	1869291.0	1869291.0
57600	34765600.0	34876809.0	34876809.0	34876809.0	34876809.0
57710	13294542.0	13631562.0	13631562.0	13631562.0	13631562.0
57810	72026425.0	73667023.0	73667023.0	73872088.0	73872088.0
58130	65332817.0	72464216.0	72464216.0	72464216.0	72464216.0
58140	79237931.0	79237931.0	79237931.0	79237931.0	79237931.0
58150	45663534.0	47316513.0	47316513.0	47316513.0	47316513.0
58160	30649240.0	31737874.0	31737874.0	31737874.0	31737874.0
58170	72014586.0	70982119.0	70982119.0	70982119.0	70982119.0
58175	144552989.0	146410201.0	146410201.0	146410201.0	146410201.0
58180	196594916.0	196594916.0	196594916.0	196594916.0	196594916.0
58200	397473894.0	400298701.0	400298701.0	400298701.0	400298701.0
58220	50028825.0	50676257.0	50676257.0	50676257.0	50676257.0
58260	103596413.0	107580890.0	107580890.0	107580890.0	107580890.0
58300	343285402.0	351141448.0	351141448.0	351141448.0	351141448.0
58320	145410774.0	142179423.0	142179423.0	142179423.0	142179423.0
58350	122197713.0	120809103.0	120809103.0	120809103.0	120809103.0
58360	140746739.0	150108334.0	150108334.0	150108334.0	150108334.0
58390	74115541.0	75189679.0	75189679.0	75189679.0	75189679.0
58410	25038229.0	25397629.0	25397629.0	25397629.0	25397629.0
58420	36274626.0	36830985.0	36830985.0	36830985.0	36830985.0
58430	65997476.0	66981534.0	66981534.0	66981534.0	66981534.0
58450	51922015.0	53571303.0	53571303.0	53571303.0	53571303.0
58500	64531093.0	65154959.0	65154959.0	65154959.0	65154959.0
58520	189242025.0	188025034.0	188025034.0	188025034.0	188025034.0
58550	81381947.0	79549020.0	79549020.0	79549020.0	79549020.0
58570	59485683.0	54110471.0	54110471.0	54110471.0	54110471.0
58580	102966407.0	90728596.0	90728596.0	90728596.0	90728596.0
58610	79794223.0	83449878.0	83449878.0	84070623.0	84070623.0
58620	201592191.0	212331746.0	212331746.0	209268726.0	209268726.0
58650	136450828.0	129862387.0	129862387.0	133473144.0	133473144.0
58680	85709667.0	69152118.0	69152118.0	69152118.0	69152118.0
58690	140741395.0	129012945.0	129012945.0	129012945.0	129012945.0
58700	464564847.0	472112724.0	465948262.0	465948262.0	463530660.0
58720	171474045.0	175002191.0	180547168.0	180730244.0	180730244.0
58770	105669007.0	109284604.0	109284604.0	107267373.0	107267373.0
58810	95579137.0	96311337.0	96311337.0	96955020.0	96955020.0
58830	96499034.0	102839655.0	102839655.0	103643149.0	103643149.0
58850	40271559.0	39023544.0	39023544.0	36997963.0	36997963.0
58900	455248286.0	455436643.0	455436643.0	455067919.0	455067919.0
58910	29388208.0	29124282.0	29124282.0	28020496.0	28020496.0
58920	116102583.0	117624653.0	117624653.0	123271662.0	123271662.0
58940	93919536.0	94673910.0	94673910.0	94673910.0	94673910.0
59100	153623635.0	154409113.0	154409113.0	154409144.0	154409144.0
59130	38623669.0	37880906.0	37880906.0	37880906.0	37880906.0
59210	58645230.0	59411834.0	59411834.0	59411834.0	59411834.0
59310	110965529.0	109721267.0	109721267.0	109721267.0	109721267.0
59320	25655083.0	24853362.0	24853362.0	24853362.0	24853362.0
59410	90038849.0	90450926.0	90450926.0	90450926.0	90450926.0
59510	37544699.0	38328695.0	38328695.0	38328695.0	38328695.0
59520	26850098.0	27816702.0	27816702.0	27816702.0	27816702.0
59530	22622897.0	22999945.0	22999945.0	22999945.0	22999945.0
59610	41422887.0	41632093.0	41632093.0	41632093.0	41632093.0
59710	31775564.0	30967711.0	30967711.0	30967711.0	30967711.0
59720	55487763.0	51097908.0	51097908.0	51097908.0	51097908.0
59730	70700517.0	69227590.0	69227590.0	69227590.0	69227590.0
59800	327146937.0	330016647.0	330016647.0	330016647.0	330016647.0
59810	33298731.0	33298731.0	33298731.0	33298731.0	33298731.0
59820	57064875.0	55139373.0	55139373.0	55139373.0	55139373.0
60100	7203577.0	8104276.0	8104276.0	10341490.0	10341490.0
60120	4021447.0	4047247.0	4047247.0	4198276.0	4198276.0
60150	5710106.0	5456282.0	5456282.0	5000433.0	5000433.0
60200	78175016.0	78770771.0	78770771.0	78992290.0	78992290.0
60220	3162745.0	3165080.0	3165080.0	3166591.0	3166591.0
60280	2470137.0	3175890.0	3175890.0	3559424.0	3559424.0
60320	27483972.0	26797248.0	26797248.0	26816392.0	26816392.0
60420	35940537.0	36320396.0	36320396.0	36320396.0	36320396.0
60450	41519942.0	43238009.0	43238009.0	43238009.0	43238009.0
60510	16045658.0	14704255.0	14704255.0	13217406.0	13217406.0
60550	100447353.0	104623747.0	104623747.0	108930365.0	108930365.0
60560	12375329.0	12392710.0	12392710.0	12392710.0	12392710.0
60640	109745272.0	110088740.0	110088740.0	106227502.0	106227502.0
60720	40456007.0	40570114.0	40570114.0	40570114.0	40570114.0
60760	81788561.0	83367787.0	83367787.0	82814389.0	82814389.0
60800	193357443.0	194439233.0	194439233.0	194439233.0	194439233.0
61100	169882132.0	169015807.0	169015807.0	169015807.0	169015807.0
61110	19511742.0	19563912.0	19563912.0	19563912.0	19563912.0
61120	73178267.0	74051884.0	74051884.0	74051884.0	74051884.0
61140	21177418.0	21572519.0	21572519.0	21572519.0	21572519.0
61150	59692686.0	64883354.0	64883354.0	64883354.0	64883354.0
61160	94503708.0	95930777.0	95930777.0	95930777.0	95930777.0
61170	74133431.0	75506272.0	75506272.0	75506272.0	75506272.0
61180	61028107.0	59354340.0	59354340.0	59354340.0	59354340.0
61220	24531130.0	25010254.0	25010254.0	25010254.0	25010254.0
61230	76938422.0	76784340.0	76784340.0	76784340.0	76784340.0
61250	44090398.0	42819997.0	42819997.0	42819997.0	42819997.0
61270	77860213.0	78343067.0	78343067.0	78343067.0	78343067.0
61280	61512747.0	63357045.0	63357045.0	63357045.0	63357045.0
61290	31718147.0	32709339.0	32709339.0	32709339.0	32709339.0
61300	100605052.0	100288545.0	100288545.0	100288545.0	100288545.0
61310	22846445.0	22964362.0	22964362.0	22964362.0	22964362.0
61330	68891873.0	68180314.0	68180314.0	68180314.0	68180314.0
61340	64528635.0	64187815.0	64187815.0	64187815.0	64187815.0
61350	58005201.0	58005201.0	58005201.0	58005201.0	58005201.0
61360	101955056.0	106023905.0	106023905.0	106023905.0	106023905.0
61370	50182127.0	49428024.0	49428024.0	49428024.0	49428024.0
61380	73660926.0	77107051.0	77107051.0	77107051.0	77107051.0
61400	70633537.0	71093524.0	71093524.0	71093524.0	71093524.0
61410	102029828.0	102629298.0	102629298.0	102629298.0	102629298.0
61430	61659644.0	60191557.0	60191557.0	60191557.0	60191557.0
61440	41360423.0	39292402.0	39292402.0	39292402.0	39292402.0
61450	102871811.0	103207445.0	103207445.0	103207445.0	103207445.0
61460	39669871.0	37851669.0	37851669.0	37851669.0	37851669.0
61470	33255086.0	33095971.0	33095971.0	33095971.0	33095971.0
61500	137106704.0	137671839.0	137671839.0	137671839.0	137671839.0
61520	72002423.0	72746250.0	72746250.0	72746250.0	72746250.0
61550	59705841.0	59490141.0	59490141.0	59490141.0	59490141.0
61560	47641117.0	52405229.0	52405229.0	52405229.0	52405229.0
61600	106604882.0	105602411.0	105602411.0	105602411.0	105602411.0
61630	57281050.0	56814592.0	56814592.0	56814592.0	56814592.0
61640	81748381.0	79597108.0	79597108.0	79597108.0	79597108.0
61650	141742151.0	143207186.0	143207186.0	143207186.0	143207186.0
61680	45376006.0	45376006.0	45376006.0	45376006.0	45376006.0
61710	32200547.0	31930408.0	31930408.0	31930408.0	31930408.0
61720	125358292.0	124290504.0	124290504.0	124290504.0	124290504.0
61730	122620133.0	123578103.0	123578103.0	123578103.0	123578103.0
61760	100629768.0	99680431.0	99680431.0	99680431.0	99680431.0
61800	118285158.0	118369327.0	118369327.0	118369327.0	118369327.0
61810	40455526.0	41062359.0	41062359.0	41062359.0	41062359.0
61820	74039163.0	73384476.0	73384476.0	73384476.0	73384476.0
61840	90456995.0	81681316.0	81681316.0	81681316.0	81681316.0
61850	213627533.0	219408935.0	219408935.0	219408935.0	219408935.0
61860	25597998.0	26277591.0	26277591.0	26277591.0	26277591.0
61880	82621927.0	80705439.0	80705439.0	80705439.0	80705439.0
61910	113887137.0	114268030.0	114268030.0	114268030.0	114268030.0
61920	42089611.0	39722070.0	39722070.0	39722070.0	39722070.0
61940	69291615.0	69624748.0	69624748.0	69624748.0	69624748.0
61950	73778315.0	68600889.0	68600889.0	68600889.0	68600889.0
61960	163323880.0	171208481.0	171208481.0	171208481.0	171208481.0
61980	267283717.0	263777897.0	263777897.0	263777897.0	263777897.0
62100	171622859.0	173131371.0	173131371.0	173131371.0	173131371.0
62130	62893303.0	63857596.0	63857596.0	63857596.0	63857596.0
62150	8131494.0	8369103.0	8369103.0	8369103.0	8369103.0
62160	42888018.0	44445009.0	44445009.0	44445009.0	44445009.0
62165	27092570.0	26723461.0	26723461.0	26723461.0	26723461.0
62170	52519395.0	52426931.0	52426931.0	52426931.0	52426931.0
62175	56157810.0	55413998.0	55413998.0	55413998.0	55413998.0
62185	70155430.0	70155430.0	70155430.0	70155430.0	70155430.0
62190	53510642.0	52691624.0	52691624.0	51728387.0	51728387.0
62200	176488133.0	178587744.0	178587743.0	178587743.0	178587743.0
62220	43219692.0	44127306.0	44127306.0	44127306.0	44127306.0
62230	43253873.0	41911867.0	41911867.0	41911867.0	41911867.0
62240	164414446.0	168779431.0	168779431.0	168779431.0	168779431.0
62260	57205043.0	54566946.0	54566946.0	54566946.0	54566946.0
62280	50207976.0	50810472.0	50810472.0	50810472.0	50810472.0
62290	73495899.0	70998466.0	70998466.0	70998466.0	70998466.0
62295	76352475.0	72625944.0	72625944.0	72625944.0	72625944.0
62300	102549937.0	102365421.0	102365421.0	102365421.0	102365421.0
62310	206335771.0	205095941.0	205095941.0	204620326.0	204620326.0
62340	16813346.0	17058201.0	17058201.0	17058201.0	17058201.0
62350	13640305.0	12477544.0	12136180.0	12136180.0	12136180.0
62370	670165.0	629794.0	629794.0	629794.0	629794.0
62375	130262281.0	135333561.0	135333561.0	135333561.0	135333561.0
62380	24244370.0	24138035.0	24138035.0	24138035.0	24138035.0
62395	33791861.0	33166086.0	33166086.0	33166086.0	33166086.0
62410	55403922.0	53049720.0	53049720.0	48652802.0	48652802.0
62420	126869949.0	130811883.0	130811883.0	137942068.0	137942068.0
62430	23037189.0	22877517.0	22877517.0	21942091.0	21942091.0
62435	35381857.0	34613116.0	34613116.0	35127354.0	35127354.0
62440	21261144.0	19841483.0	19841483.0	18674373.0	18674373.0
62470	115653054.0	111000406.0	111000406.0	110331052.0	110331052.0
62500	233028988.0	227861757.0	227861757.0	232090161.0	232090161.0
62510	12963722.0	9714421.0	9714421.0	6161661.0	6161661.0
62520	27293092.0	29853736.0	29853736.0	28997706.0	28997706.0
62540	65247375.0	66493892.0	66493892.0	66674278.0	66674278.0
62570	57643370.0	63096121.0	63096121.0	63096121.0	63096121.0
62600	180138609.0	178172240.0	178172240.0	178172240.0	178172240.0
62610	54100927.0	56597893.0	56597893.0	56597893.0	56597893.0
62620	42089667.0	38730398.0	38730398.0	38730398.0	38730398.0
62630	89874661.0	90263168.0	90263168.0	90263168.0	90263168.0
62640	34390677.0	35402167.0	35402167.0	35402167.0	35402167.0
62660	90006997.0	90508628.0	90508628.0	90508628.0	90508628.0
62710	47295405.0	49413826.0	49413826.0	57668100.0	57668100.0
62720	21983594.0	22954478.0	22954478.0	22954478.0	22954478.0
62730	5492670.0	5816474.0	5816474.0	5816474.0	5816474.0
62740	6645879.0	6878881.0	6878881.0	6862578.0	6862578.0
62750	58245500.0	56833085.0	56833085.0	56848875.0	56848875.0
62760	86103647.0	90269953.0	90269953.0	90269953.0	90269953.0
62800	138155133.0	137453296.0	137453296.0	137404806.0	137404806.0
62810	64206984.0	61074936.0	61074936.0	61074936.0	61074936.0
62830	22917012.0	22504093.0	22504093.0	22504093.0	22504093.0
62840	13921635.0	13300133.0	13300133.0	13300133.0	13300133.0
62860	14164029.0	14484236.0	14484236.0	14532726.0	14532726.0
62870	16451218.0	17177007.0	17177007.0	17177007.0	17177007.0
62880	76433113.0	76560502.0	76560502.0	76560502.0	76560502.0
62900	282135008.0	275560275.0	275560275.0	259035126.0	259035126.0
62920	30392822.0	24511937.0	24511937.0	26933273.0	26933273.0
62940	33004765.0	33418309.0	33418309.0	33202826.0	33202826.0
62950	64404075.0	61281642.0	61281642.0	60392056.0	60392056.0
62990	71039505.0	74915066.0	74915066.0	81870187.0	81870187.0
63100	35156337.0	35156337.0	35156337.0	35156337.0	35156337.0
63120	71416640.0	73182436.0	73182436.0	73182436.0	73182436.0
63130	152109379.0	147087886.0	147087886.0	147087886.0	147087886.0
63150	100274446.0	99601463.0	99601463.0	99601463.0	99601463.0
63160	22106902.0	21959523.0	21959523.0	21959523.0	21959523.0
63210	78061655.0	71898893.0	71898893.0	71898893.0	71898893.0
63230	47344342.0	47120315.0	47120315.0	47120315.0	47120315.0
63250	9825301.0	8515261.0	8515261.0	8515261.0	8515261.0
63300	137891434.0	136694704.0	136694704.0	136694704.0	136694704.0
63320	21051077.0	22830041.0	22830041.0	22830041.0	22830041.0
63330	34457180.0	33322363.0	33322363.0	33322363.0	33322363.0
63340	41793690.0	40906560.0	40906560.0	40906560.0	40906560.0
63350	48705581.0	49928315.0	49928315.0	49928315.0	49928315.0
63355	92652983.0	91995870.0	91995870.0	91995870.0	91995870.0
63360	62298446.0	61761390.0	61761390.0	61761390.0	61761390.0
63370	133375904.0	131816653.0	131816653.0	131816653.0	131816653.0
63400	46899411.0	47823187.0	47823187.0	47823187.0	47823187.0
63410	31255802.0	31417917.0	31417917.0	31417917.0	31417917.0
63430	50125804.0	48387337.0	48387337.0	48387337.0	48387337.0
63450	18925211.0	20761239.0	20761239.0	20761239.0	20761239.0
63500	150786497.0	147323369.0	145341423.0	145341423.0	145341423.0
63510	67935136.0	71393652.0	71393652.0	71393652.0	71393652.0
63530	85758397.0	89222954.0	91204901.0	91204901.0	91204901.0
63540	15423064.0	15853475.0	15853475.0	15853475.0	15853475.0
63600	82994468.0	85630690.0	85630690.0	85630690.0	85630690.0
63610	100304971.0	100837564.0	100837564.0	100837564.0	100837564.0
63640	84068824.0	84188580.0	84188580.0	84188580.0	84188580.0
63660	39519617.0	38696292.0	38696292.0	38696292.0	38696292.0
63680	54456744.0	56719273.0	56719273.0	56719273.0	56719273.0
63700	281967538.0	280356649.0	280356649.0	280356649.0	280356649.0
63770	46034932.0	48604843.0	48604843.0	48604843.0	48604843.0
63780	62689623.0	60685013.0	60685013.0	60685013.0	60685013.0
63800	472807536.0	481250528.0	481250528.0	481250528.0	481250528.0
63830	38376066.0	38612955.0	38612955.0	38612955.0	38612955.0
63880	45834350.0	45834350.0	45834350.0	45834350.0	45834350.0
63890	39504113.0	43736697.0	43736697.0	43736697.0	43736697.0
63900	230754272.0	226371734.0	226483010.0	226483010.0	226483010.0
63910	41405899.0	39459468.0	39459468.0	39459468.0	39459468.0
63920	117991358.0	122990992.0	122990992.0	122990992.0	122990992.0
63950	52284878.0	53637073.0	53637073.0	53637073.0	53637073.0
64100	205992443.0	144073286.0	144073286.0	86122434.0	91199128.0
64140	75367949.0	75876243.0	75876243.0	75876243.0	75195569.0
64200	107621866.0	107770817.0	107770817.0	107770817.0	112436684.0
64210	495012909.0	489463437.0	489463437.0	52468849.0	50949900.0
64220	109881016.0	109921531.0	109921531.0	109921531.0	110240822.0
64230	17830740.0	16938391.0	16938391.0	16938391.0	15007576.0
64240	53001194.0	44634652.0	44634652.0	36269309.0	35795900.0
64250	184668309.0	187720678.0	187720678.0	53432549.0	53331075.0
64260	234555303.0	58654055.0	58654055.0	23182421.0	23182421.0
64300	140318335.0	135894291.0	135894291.0	128259899.0	130587827.0
64320	76228030.0	74939899.0	74939899.0	74939899.0	72326173.0
64350	228494280.0	228007708.0	228007708.0	228007708.0	228007708.0
64370	67166297.0	61447804.0	61447804.0	61447804.0	61447804.0
64440	93786628.0	90218251.0	90218251.0	90218251.0	83229655.0
64450	20603563.0	20242097.0	20242097.0	20242097.0	20242097.0
64460	85868026.0	74076724.0	74076724.0	54967279.0	57794724.0
64480	425087678.0	458773871.0	458773871.0	41439672.0	41422249.0
64490	715981962.0	677069899.0	677069899.0	79673522.0	79673522.0
64510	248226140.0	250135572.0	250135572.0	50683336.0	49791176.0
64530	461654028.0	478502715.0	478502715.0	56588518.0	56588518.0
64550	60921816.0	54778671.0	54778671.0	45754242.0	45754242.0
64610	194763497.0	199275709.0	199275709.0	199275709.0	199275709.0
64700	284785535.0	281750736.0	281750736.0	281750736.0	281750736.0
64720	75015532.0	76919772.0	76919772.0	76919772.0	76919772.0
64740	55941956.0	58596136.0	58596136.0	58596136.0	58596136.0
64760	31032952.0	30951714.0	30951714.0	30951714.0	30951714.0
64770	69468062.0	72073114.0	72073114.0	72073114.0	72073114.0
64810	67097453.0	63608385.0	63608385.0	63608385.0	63608385.0
64820	91738469.0	91970132.0	91970132.0	91970132.0	91970132.0
64830	46690689.0	45856927.0	45856927.0	45856927.0	45856927.0
64840	16973840.0	16819532.0	16819532.0	16819532.0	16819532.0
64850	46663840.0	48997032.0	48997032.0	48997032.0	48997032.0
64900	278895928.0	275578462.0	275578462.0	275578462.0	275578462.0
64930	55662021.0	57792625.0	57792625.0	57792625.0	57792625.0
65100	9191888.0	7693251.0	7693251.0	5900755.0	5900755.0
65130	2649372.0	662343.0	662343.0	179911.0	179911.0
65170	65736162.0	7532929.0	7532929.0	2588865.0	2588865.0
65200	7530113.0	3524860.0	3524860.0	1673947.0	1673947.0
65230	4468945.0	4390883.0	4390883.0	4113753.0	4113753.0
65280	316933139.0	75463685.0	75463685.0	30722568.0	30722568.0
65300	4699210.0	4951655.0	4951655.0	4951655.0	4951655.0
65320	5631285.0	5757050.0	5757050.0	5757050.0	5757050.0
65350	15278491.0	7978481.0	7978481.0	3936742.0	3936742.0
65370	13761219.0	13870625.0	13870625.0	13870625.0	13870625.0
65380	39691062.0	40044165.0	40044165.0	39648699.0	39648699.0
65410	404916231.0	173055966.0	173055966.0	81625795.0	81625795.0
65450	70900227.0	70270349.0	70270349.0	67720079.0	67720079.0
65460	15993873.0	15015143.0	15015143.0	15015143.0	15015143.0
65470	16520543.0	15062848.0	15062848.0	15062848.0	15062848.0
65480	10227513.0	10115533.0	10115533.0	10115533.0	10115533.0
65520	57266245.0	57614251.0	57614251.0	57614251.0	57614251.0
65610	24523719.0	24383308.0	24383308.0	24383308.0	24383308.0
65630	14171873.0	14746559.0	14746559.0	14746559.0	14746559.0
65650	27683582.0	24870627.0	24870627.0	21744062.0	21744062.0
65710	7171285.0	7367917.0	7367917.0	7367917.0	7367917.0
65730	29721380.0	27626858.0	27626858.0	22637277.0	22637277.0
65760	758888980.0	103259835.0	103210611.0	36376589.0	36376589.0
65800	500377992.0	116087047.0	116017370.0	46096153.0	46096153.0
65870	1553908126.0	1764668886.0	1764738563.0	66363905.0	66363905.0
65920	65804842.0	53447974.0	53447974.0	37402831.0	37402831.0
65930	279572865.0	287338778.0	287338778.0	44159853.0	44159853.0
65970	307480770.0	290709092.0	290709092.0	51670686.0	51670686.0
66100	262128007.0	170746743.0	170746743.0	100846163.0	100846163.0
66140	137289291.0	137678826.0	137678826.0	137678826.0	137678826.0
66160	71622968.0	72831331.0	72831331.0	72831331.0	72831331.0
66200	257781143.0	257476797.0	257476797.0	62698690.0	62698690.0
66210	378999280.0	131219623.0	131219623.0	54354287.0	54354287.0
66220	1484166548.0	1518902361.0	1518902361.0	43641895.0	43641895.0
66230	19370307.0	19370307.0	19370307.0	19370307.0	19370307.0
66240	184700204.0	161705607.0	161705607.0	126729278.0	126729278.0
66260	41089147.0	43162453.0	43162453.0	43162453.0	43162453.0
66270	166658985.0	169454671.0	169454671.0	169454671.0	169454671.0
66280	59696300.0	63100731.0	63100731.0	63100731.0	63100731.0
66290	380340236.0	380340236.0	380340236.0	34191188.0	34191188.0
66295	426348291.0	418171748.0	418171748.0	59575542.0	59575542.0
66300	153818396.0	156025656.0	156025656.0	156025656.0	156025656.0
66320	22001427.0	22100236.0	22100236.0	22100236.0	22100236.0
66330	82006929.0	85553941.0	85553941.0	85553941.0	85553941.0
66340	67395249.0	66040117.0	66040117.0	66040117.0	66040117.0
66350	63894734.0	62352447.0	62352447.0	62352447.0	62352447.0
66360	76970850.0	76786268.0	76786268.0	76786268.0	76786268.0
66370	42826875.0	42274270.0	42274270.0	42274270.0	42274270.0
66400	79323364.0	80183274.0	80183274.0	80183274.0	80183274.0
66420	49033057.0	49379336.0	49379336.0	49379336.0	49379336.0
66430	6403446.0	6422170.0	6422170.0	6422170.0	6422170.0
66440	73114751.0	74981978.0	74981978.0	74981978.0	74981978.0
66450	131037514.0	134623489.0	134623489.0	134623489.0	134623489.0
66460	39091707.0	40046533.0	40046533.0	40046533.0	40046533.0
66470	175161879.0	176198340.0	176198340.0	176198340.0	176198340.0
66500	113038786.0	111847399.0	111847399.0	111847399.0	111847399.0
66510	33116210.0	33578358.0	33578358.0	33578358.0	33578358.0
66520	49663101.0	48466400.0	48466400.0	48466400.0	48466400.0
66530	50987431.0	50083602.0	50083602.0	50083602.0	50083602.0
66540	145185541.0	146493519.0	146493519.0	45758595.0	45758595.0
66550	20897624.0	21147837.0	21147837.0	20149501.0	20149501.0
66560	31599463.0	32136556.0	32136556.0	29130326.0	29130326.0
66580	41832074.0	40741800.0	40741800.0	38456692.0	38456692.0
66590	29965450.0	22827859.0	22827859.0	17238350.0	17238350.0
66600	242393023.0	242522139.0	242522139.0	242522139.0	242522139.0
